#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_63	26	562	+	JIAGPL_00388	20.2	4.8		
contig_63	577	804	+	JIAGPL_00389	8.6	6.3		SO:0001217, UniRef:UniRef50_R5MYH5
contig_64	1559	2458	-	JIAGPL_00392	33.3	8.9	PF00768.25|Peptidase_S11	PFAM:PF00768.25
contig_68	505	645	-	JIAGPL_00404	5.4	9.9		SO:0001217, UniRef:UniRef50_A0A174ZZ49, UniRef:UniRef90_A0A174ZZ49
contig_68	645	1544	-	JIAGPL_00405	34.4	4.9		RefSeq:WP_118111264.1, SO:0001217, UniParc:UPI000E52F200, UniRef:UniRef100_A0A3R6CE39, UniRef:UniRef50_A0A413DLG7, UniRef:UniRef90_A0A413DLG7
contig_71	4439	4759	-	JIAGPL_00419	12.4	6.1	PF08843.17|AbiEii	PFAM:PF08843.17, SO:0001217, UniParc:UPI00033DA949, UniRef:UniRef100_R5MZC3, UniRef:UniRef50_R5MZC3, UniRef:UniRef90_R5MZC3
contig_71	4877	5104	-	JIAGPL_00420	8.2	4.9		SO:0001217, UniRef:UniRef50_UPI003209DF74
contig_72	10367	10936	-	JIAGPL_00429	20.8	5.2	PF00113.28|Enolase_C	PFAM:PF00113.28
contig_73	87	347	+	JIAGPL_00430	10.2	5.0		SO:0001217, UniRef:UniRef50_A0A1C6F3A9
contig_73	373	1284	+	JIAGPL_00431	35.7	5.4		SO:0001217, UniRef:UniRef50_UPI0034BC7044, UniRef:UniRef90_UPI0034BC7044
contig_73	1323	2927	+	JIAGPL_00432	63.1	5.5		SO:0001217, UniRef:UniRef50_A0A1E3A0X1, UniRef:UniRef90_UPI00319DCAD6
contig_75	3080	3502	+	JIAGPL_00446	15.4	9.3		RefSeq:WP_005602185.1, SO:0001217, UniParc:UPI0001BC355E, UniRef:UniRef100_D4RYQ4, UniRef:UniRef50_D4RYQ4, UniRef:UniRef90_D4RYQ4
contig_76	1444	1677	+	JIAGPL_00454	8.6	4.4		SO:0001217, UniRef:UniRef50_D4S2R1, UniRef:UniRef90_D4S2R1
contig_79	4709	5299	-	JIAGPL_00467	21.7	7.7	PF13472.12|Lipase_GDSL_2	PFAM:PF13472.12
contig_83	6053	6211	-	JIAGPL_00513	6.5	5.5		RefSeq:WP_005603128.1, SO:0001217, UniParc:UPI0001BC33AA, UniRef:UniRef100_D4S087, UniRef:UniRef50_D4S087, UniRef:UniRef90_D4S087
contig_83	6269	6454	-	JIAGPL_00514	7.0	9.2		SO:0001217, UniParc:UPI0001BC33AB, UniRef:UniRef100_D4S088, UniRef:UniRef50_D4S088, UniRef:UniRef90_D4S088
contig_89	37	324	-	JIAGPL_00533	10.7	4.9		RefSeq:WP_005602429.1, SO:0001217, UniParc:UPI0001BC398F, UniRef:UniRef100_D4RZ45, UniRef:UniRef50_R5LUP3, UniRef:UniRef90_R5LUP3
contig_90	317	1300	+	JIAGPL_00539	36.6	5.4		
contig_91	573	839	-	JIAGPL_00542	9.8	6.1	PF03358.20|FMN_red	PFAM:PF03358.20
contig_92	277	687	+	JIAGPL_00543	15.9	6.3		
contig_93	1414	1635	-	JIAGPL_00549	8.3	6.3		
contig_94	11	271	+	JIAGPL_00550	10.1	5.0		
contig_94	268	840	+	JIAGPL_00551	21.0	9.1		SO:0001217, UniRef:UniRef50_R5N345, UniRef:UniRef90_R5N345
contig_97	26	628	+	JIAGPL_00557	21.7	10.9		
contig_99	1751	2635	-	JIAGPL_00570	33.0	5.7	PF11258.13|DUF3048, PF17479.7|DUF3048_C	PFAM:PF11258.13, PFAM:PF17479.7
contig_100	3056	4471	-	JIAGPL_00575	53.4	4.7		SO:0001217, UniRef:UniRef50_D4RZW5, UniRef:UniRef90_D4RZW5
contig_110	20	463	+	JIAGPL_00647	16.5	4.8	PF05175.20|MTS, PF13847.12|Methyltransf_31	PFAM:PF05175.20, PFAM:PF13847.12
contig_110	4079	4516	+	JIAGPL_00652	15.7	10.2		RefSeq:WP_005603931.1, SO:0001217, UniParc:UPI0001BC31F3, UniRef:UniRef100_D4S1N8, UniRef:UniRef50_D4S1N8, UniRef:UniRef90_D4S1N8
contig_114	738	830	+	JIAGPL_00671	3.3	11.2		
contig_114	10062	10328	-	JIAGPL_00680	9.7	9.6		
contig_115	10434	10682	+	JIAGPL_00689	8.9	4.3	PF08817.16|YukD	PFAM:PF08817.16, SO:0001217, UniParc:UPI000ECCE54A, UniRef:UniRef100_A0A3C0J9E4, UniRef:UniRef50_A0A3C0J9E4, UniRef:UniRef90_A0A3C0J9E4
contig_115	14049	14570	+	JIAGPL_00694	19.9	9.8		SO:0001217, UniRef:UniRef50_A0A3C0J9I8
contig_116	84	1724	+	JIAGPL_00697	60.1	4.6	PF00128.31|Alpha-amylase, PF16738.10|CBM26, PF18612.7|Bac_A_amyl_C	PFAM:PF00128.31, PFAM:PF16738.10, PFAM:PF18612.7
contig_122	539	658	-	JIAGPL_00715	4.3	10.1		SO:0001217, UniParc:UPI0001BC373B, UniRef:UniRef100_D4RYZ0, UniRef:UniRef50_D4RYZ0, UniRef:UniRef90_D4RYZ0
contig_122	2032	2670	-	JIAGPL_00718	23.3	5.0	PF00350.29|Dynamin_N, PF02421.24|FeoB_N	PFAM:PF00350.29, PFAM:PF02421.24
contig_124	8	595	+	JIAGPL_00728	22.1	5.2	PF16916.10|ZT_dimer	PFAM:PF16916.10
contig_124	1558	2040	-	JIAGPL_00730	18.3	5.0		SO:0001217, UniRef:UniRef50_D4S0T5, UniRef:UniRef90_D4S0T5
contig_126	2293	2577	-	JIAGPL_00740	10.4	4.3		
contig_127	121	441	+	JIAGPL_00741	12.1	5.0		
contig_127	510	914	+	JIAGPL_00742	16.0	9.7		SO:0001217, UniRef:UniRef50_D4S1T6, UniRef:UniRef90_D4S1T6
contig_130	160	1005	+	JIAGPL_00757	31.8	4.3		
contig_130	1190	2308	-	JIAGPL_00758	43.6	9.7	PF02899.23|Phage_int_SAM_1, PF13495.12|Phage_int_SAM_4	PFAM:PF02899.23, PFAM:PF13495.12
contig_131	2134	2397	+	JIAGPL_00762	9.8	10.3		RefSeq:WP_005601934.1, SO:0001217, UniParc:UPI0001BC3284, UniRef:UniRef100_D4RYA7, UniRef:UniRef50_D4RYA7, UniRef:UniRef90_D4RYA7
contig_131	4828	5667	-	JIAGPL_00766	33.0	5.7		
contig_133	8	523	+	JIAGPL_00771	19.8	7.7	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_133	713	1369	+	JIAGPL_00772	24.5	5.4		SO:0001217, UniRef:UniRef50_D4S2X7, UniRef:UniRef90_D4S2X7
contig_133	1380	1898	+	JIAGPL_00773	18.9	4.9		RefSeq:WP_005604701.1, SO:0001217, UniParc:UPI0001BC3032, UniRef:UniRef100_D4S2X6, UniRef:UniRef50_D4S2X6, UniRef:UniRef90_D4S2X6
contig_133	31179	32294	+	JIAGPL_00805	42.8	8.4		SO:0001217, UniRef:UniRef50_D4S304, UniRef:UniRef90_D4S304
contig_133	34284	35459	+	JIAGPL_00808	44.2	6.1	PF18975.6|DUF5711	PFAM:PF18975.6, RefSeq:WP_052529912.1, SO:0001217, UniParc:UPI0001BC2F7C, UniRef:UniRef100_D4S301, UniRef:UniRef50_D4S301, UniRef:UniRef90_D4S301
contig_133	36167	36823	+	JIAGPL_00810	24.3	5.8		SO:0001217, UniRef:UniRef50_D4S2Z9, UniRef:UniRef90_D4S2Z9
contig_134	869	2332	-	JIAGPL_00813	56.3	8.9	PF00239.26|Resolvase, PF07508.19|Recombinase, PF13408.12|Zn_ribbon_recom	PFAM:PF00239.26, PFAM:PF07508.19, PFAM:PF13408.12
contig_134	4600	5763	-	JIAGPL_00816	43.9	4.8	PF22722.2|NA-iREase1	PFAM:PF22722.2
contig_134	5778	6509	-	JIAGPL_00817	27.8	6.8	PF01381.28|HTH_3, PF04967.18|HTH_10, PF07022.19|Phage_CI_repr, PF13443.12|HTH_26, PF13560.12|HTH_31, PF21321.3|HTH_66	PFAM:PF01381.28, PFAM:PF04967.18, PFAM:PF07022.19, PFAM:PF13443.12, PFAM:PF13560.12, PFAM:PF21321.3
contig_134	7080	7337	+	JIAGPL_00819	9.5	9.6	PF01381.28|HTH_3, PF13560.12|HTH_31	PFAM:PF01381.28, PFAM:PF13560.12
contig_134	7330	7764	+	JIAGPL_00820	16.8	4.9		
contig_134	7824	8045	+	JIAGPL_00821	8.4	9.4	PF13443.12|HTH_26	PFAM:PF13443.12
contig_134	8263	8511	+	JIAGPL_00822	9.2	5.0		
contig_134	8508	8639	+	JIAGPL_00823	4.9	4.3		
contig_135	36	572	+	JIAGPL_00824	20.1	7.0	PF13487.12|HD_5	PFAM:PF13487.12
contig_138	1212	1544	+	JIAGPL_00841	12.5	6.6		RefSeq:WP_009244196.1, SO:0001217, UniParc:UPI0002133AAA, UniRef:UniRef100_A0A173WDA4, UniRef:UniRef50_A0A173WDA4, UniRef:UniRef90_A0A173WDA4
contig_139	120	1976	+	JIAGPL_00846	66.4	4.8		
contig_139	2025	2183	-	JIAGPL_00847	6.3	4.1		
contig_142	4410	5396	-	JIAGPL_00855	36.6	5.0	PF00432.27|Prenyltrans, PF14478.12|DUF4430	PFAM:PF00432.27, PFAM:PF14478.12
contig_143	106	408	+	JIAGPL_00856	11.8	4.4		
contig_146	4050	4343	-	JIAGPL_00881	11.1	9.4		
contig_148	8	259	+	JIAGPL_00894	8.8	9.6		
contig_150	54	179	-	JIAGPL_00904	4.7	10.5		RefSeq:WP_005604341.1, SO:0001217, UniParc:UPI0001BC3778, UniRef:UniRef100_D4S2F4, UniRef:UniRef50_D4S2F4, UniRef:UniRef90_D4S2F4
contig_150	764	1246	-	JIAGPL_00906	18.6	9.4		SO:0001217, UniRef:UniRef50_D4S2D2, UniRef:UniRef90_D4S2D2
contig_150	1623	1895	-	JIAGPL_00907	10.5	5.5		SO:0001217, UniRef:UniRef50_D4S2D4, UniRef:UniRef90_D4S2D4
contig_150	1986	2393	-	JIAGPL_00908	15.8	5.0		SO:0001217, UniRef:UniRef50_D4S2D5, UniRef:UniRef90_D4S2D5
contig_151	1627	1776	-	JIAGPL_00912	6.1	9.2		
contig_155	2094	2576	+	JIAGPL_00940	18.9	9.1		RefSeq:WP_005602409.1, SO:0001217, UniParc:UPI0001BC388F, UniRef:UniRef100_D4RZ35, UniRef:UniRef50_D4RZ35, UniRef:UniRef90_D4RZ35
contig_156	19	411	+	JIAGPL_00942	14.1	9.3		
contig_156	14522	14668	-	JIAGPL_00954	5.3	9.5		SO:0001217, UniRef:UniRef50_D4RZZ4
contig_156	20612	20995	-	JIAGPL_00961	14.5	4.8		
contig_157	11364	11555	-	JIAGPL_00974	7.5	6.2		
contig_158	31	525	+	JIAGPL_00975	18.0	5.4	PF07831.19|PYNP_C	PFAM:PF07831.19
contig_161	354	1139	-	JIAGPL_00985	29.0	4.8	PF01580.24|FtsK_SpoIIIE, PF09397.16|FtsK_gamma	PFAM:PF01580.24, PFAM:PF09397.16
contig_164	1082	2314	+	JIAGPL_01001	47.2	4.7		RefSeq:WP_259848440.1, SO:0001217, UniParc:UPI00220F73DC, UniRef:UniRef100_D4S099, UniRef:UniRef50_D4S099, UniRef:UniRef90_D4S099
contig_165	6320	6682	+	JIAGPL_01017	14.2	5.4		
contig_166	3057	4355	-	JIAGPL_01024	45.5	5.2	PF00109.32|ketoacyl-synt, PF02801.28|Ketoacyl-synt_C	PFAM:PF00109.32, PFAM:PF02801.28
contig_167	43	522	+	JIAGPL_01025	17.3	4.3		SO:0001217, UniRef:UniRef50_D4S175, UniRef:UniRef90_D4S175
contig_167	2910	3263	+	JIAGPL_01028	13.7	9.7		
contig_169	2956	3285	-	JIAGPL_01036	12.1	8.8	PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13508.13, PFAM:PF13673.13
contig_170	2058	2609	-	JIAGPL_01039	20.5	5.3	PF00006.31|ATP-synt_ab, PF18269.6|T3SS_ATPase_C	PFAM:PF00006.31, PFAM:PF18269.6
contig_172	34	834	+	JIAGPL_01042	29.5	4.6	PF00009.33|GTP_EFTU, PF03143.23|GTP_EFTU_D3, PF03144.31|GTP_EFTU_D2	PFAM:PF00009.33, PFAM:PF03143.23, PFAM:PF03144.31
contig_172	985	1329	-	JIAGPL_01043	13.4	9.1		
contig_172	1432	1662	+	JIAGPL_01044	8.9	9.3		
contig_172	1877	2092	+	JIAGPL_01045	8.3	9.2	PF01381.28|HTH_3, PF13560.12|HTH_31	PFAM:PF01381.28, PFAM:PF13560.12
contig_172	2092	2451	+	JIAGPL_01046	13.3	5.6	PF00145.23|DNA_methylase	PFAM:PF00145.23
contig_173	2880	3923	-	JIAGPL_01058	37.9	6.8	PF00037.32|Fer4, PF02906.19|Fe_hyd_lg_C, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13484.11|Fer4_16	PFAM:PF00037.32, PFAM:PF02906.19, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13484.11
contig_174	2288	3583	-	JIAGPL_01061	50.0	4.9		
contig_174	3588	5810	-	JIAGPL_01062	85.8	5.5	PF02518.31|HATPase_c, PF13589.12|HATPase_c_3, PF14501.12|HATPase_c_5	PFAM:PF02518.31, PFAM:PF13589.12, PFAM:PF14501.12
contig_175	1294	1764	+	JIAGPL_01066	17.6	8.8		SO:0001217, UniRef:UniRef50_R5LES4, UniRef:UniRef90_R5LES4
contig_175	2216	2815	-	JIAGPL_01067	20.9	9.0		
contig_176	2244	2834	+	JIAGPL_01070	22.0	5.0		SO:0001217, UniParc:UPI0003392B9D, UniRef:UniRef100_R5LE74, UniRef:UniRef50_D4RXL5, UniRef:UniRef90_D4RXL5
contig_176	5420	5926	+	JIAGPL_01073	19.9	7.8		SO:0001217, UniParc:UPI0001BC2EE8, UniRef:UniRef100_D4RXK7, UniRef:UniRef50_D4RXK7, UniRef:UniRef90_D4RXK7
contig_176	25088	25822	-	JIAGPL_01094	27.8	5.6		
contig_179	585	782	-	JIAGPL_01097	7.4	5.1		RefSeq:WP_005603104.1, SO:0001217, UniParc:UPI0001BC3398, UniRef:UniRef100_D4S066, UniRef:UniRef50_D4S066, UniRef:UniRef90_D4S066
contig_180	165	1883	-	JIAGPL_01101	59.2	4.6		
contig_180	5328	9620	-	JIAGPL_01105	159.3	5.1	PF00069.31|Pkinase, PF03109.22|ABC1, PF03793.24|PASTA, PF07523.18|Big_3, PF07714.23|PK_Tyr_Ser-Thr, PF09479.16|Flg_new	PFAM:PF00069.31, PFAM:PF03109.22, PFAM:PF03793.24, PFAM:PF07523.18, PFAM:PF07714.23, PFAM:PF09479.16
contig_180	14347	14688	-	JIAGPL_01111	12.6	5.1		
contig_183	31	240	+	JIAGPL_01116	7.8	8.0		
contig_183	233	637	+	JIAGPL_01117	15.4	4.6		
contig_183	763	1131	+	JIAGPL_01118	13.7	4.5		
contig_183	1180	1590	+	JIAGPL_01119	15.3	5.3		
contig_186	6263	6403	+	JIAGPL_01130	5.5	4.1		RefSeq:WP_021960058.1, SO:0001217, UniParc:UPI0001BC35A0, UniRef:UniRef100_D4S256, UniRef:UniRef50_A0A1I0MDR5, UniRef:UniRef90_D4S256
contig_187	10	981	+	JIAGPL_01141	36.5	4.2		
contig_188	9021	9587	-	JIAGPL_01146	20.9	9.2	PF07963.17|N_methyl	PFAM:PF07963.17
contig_188	9565	11883	-	JIAGPL_01147	84.6	5.1		SO:0001217, UniRef:UniRef50_D4S1C3, UniRef:UniRef90_D4S1C3
contig_188	13050	14186	-	JIAGPL_01149	42.2	4.5		RefSeq:WP_005603764.1, SO:0001217, UniParc:UPI0001BC307F, UniRef:UniRef100_D4S1C5, UniRef:UniRef50_D4S1C5, UniRef:UniRef90_D4S1C5
contig_190	108	551	+	JIAGPL_01159	17.0	4.6	PF23562.2|AMP-binding_C_3	PFAM:PF23562.2
contig_191	5	307	+	JIAGPL_01161	11.2	4.7	PF02545.19|Maf	PFAM:PF02545.19
contig_192	8398	9576	-	JIAGPL_01175	46.9	8.6		SO:0001217, UniRef:UniRef50_D4RWC1, UniRef:UniRef90_D4RWC1
contig_192	10417	10797	-	JIAGPL_01177	14.5	7.6	PF18980.5|DUF5716_C	PFAM:PF18980.5
contig_194	69	305	+	JIAGPL_01182	8.8	10.9		SO:0001217, UniParc:UPI0001BC3686, UniRef:UniRef100_D4S2C5, UniRef:UniRef50_D4S2C5, UniRef:UniRef90_D4S2C5
contig_194	1198	1896	-	JIAGPL_01184	26.3	9.9		
contig_197	24	182	+	JIAGPL_01187	6.1	4.1		
contig_197	215	463	+	JIAGPL_01188	10.0	7.8		
contig_197	447	1058	+	JIAGPL_01189	25.0	6.4		
contig_197	1150	1275	+	JIAGPL_01190	5.0	8.1		
contig_197	1272	1502	+	JIAGPL_01191	9.2	4.6		
contig_197	1534	1908	+	JIAGPL_01192	14.0	5.2		
contig_197	1919	2647	+	JIAGPL_01193	28.5	9.4		
contig_197	2640	4379	+	JIAGPL_01194	68.0	6.2		
contig_197	4479	5543	+	JIAGPL_01195	41.9	9.0		
contig_197	5555	5728	+	JIAGPL_01196	6.6	4.8		
contig_199	596	1216	-	JIAGPL_01201	23.4	6.4		
contig_200	6329	6487	+	JIAGPL_01208	6.0	9.8		
contig_200	12240	13364	+	JIAGPL_01214	43.1	4.8		SO:0001217, UniRef:UniRef50_UPI0013DC624E, UniRef:UniRef90_UPI0013DC624E
contig_200	13365	13796	+	JIAGPL_01215	16.8	8.7		SO:0001217, UniRef:UniRef50_UPI0013DAB081, UniRef:UniRef90_UPI0013DAB081
contig_200	13789	15522	+	JIAGPL_01216	67.4	5.9		SO:0001217, UniRef:UniRef50_UPI0019322B62
contig_200	19885	20430	-	JIAGPL_01219	21.0	8.6		
contig_200	24169	24765	-	JIAGPL_01222	22.6	9.3	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_201	211	681	+	JIAGPL_01223	16.5	5.5		
contig_201	8822	9325	-	JIAGPL_01231	19.9	4.6		SO:0001217, UniRef:UniRef50_R5LCG2, UniRef:UniRef90_R5LCG2
contig_202	6120	6509	-	JIAGPL_01240	14.7	4.7	PF17866.7|AAA_lid_6	PFAM:PF17866.7
contig_204	41	292	+	JIAGPL_01242	9.2	5.2		
contig_205	3527	3706	+	JIAGPL_01249	7.2	9.8		SO:0001217, UniParc:UPI0001D01186, UniRef:UniRef100_D4RX34, UniRef:UniRef50_D4RX34, UniRef:UniRef90_D4RX34
contig_207	1400	1738	+	JIAGPL_01270	12.5	7.8		SO:0001217, UniRef:UniRef50_UPI001FABE794, UniRef:UniRef90_UPI001FABE794
contig_208	91	1995	+	JIAGPL_01274	69.0	5.1	PF00391.29|PEP-utilizers, PF02896.24|PEP-utilizers_C	PFAM:PF00391.29, PFAM:PF02896.24
contig_210	86	268	+	JIAGPL_01277	6.6	9.5		
contig_210	428	880	+	JIAGPL_01278	16.7	9.6		SO:0001217, UniRef:UniRef50_A0A3C0J5B1
contig_211	2395	3402	-	JIAGPL_01281	37.3	4.9	PF00128.31|Alpha-amylase	PFAM:PF00128.31
contig_213	411	908	-	JIAGPL_01283	17.0	5.1	PF22058.2|X25_BaPul_like	PFAM:PF22058.2
contig_214	142	1011	+	JIAGPL_01286	32.1	8.5	PF00448.28|SRP54, PF02978.25|SRP_SPB	PFAM:PF00448.28, PFAM:PF02978.25
contig_215	114	713	+	JIAGPL_01296	22.7	6.4	PF05147.19|LANC_like	PFAM:PF05147.19
contig_215	2676	2990	-	JIAGPL_01299	12.3	4.7		SO:0001217, UniRef:UniRef50_UPI001FAC85EA
contig_216	2915	3172	-	JIAGPL_01302	9.4	4.3	PF00482.28|T2SSF	PFAM:PF00482.28
contig_219	19	351	+	JIAGPL_01308	12.1	6.1	PF07479.19|NAD_Gly3P_dh_C, PF20618.3|GPD_NAD_C_bact	PFAM:PF07479.19, PFAM:PF20618.3
contig_220	484	765	-	JIAGPL_01311	10.7	8.7		RefSeq:WP_005602784.1, SO:0001217, UniParc:UPI0001BC3074, UniRef:UniRef100_D4RZP4, UniRef:UniRef50_D4RZP4, UniRef:UniRef90_D4RZP4
contig_220	776	1003	-	JIAGPL_01312	8.3	9.3		RefSeq:WP_005602787.1, SO:0001217, UniParc:UPI0001BC3075, UniRef:UniRef100_D4RZP5, UniRef:UniRef50_G2T4E5, UniRef:UniRef90_D4RZP5
contig_221	2587	2802	-	JIAGPL_01319	8.2	4.5		SO:0001217, UniParc:UPI0001BC39E0, UniRef:UniRef100_D4S2M6, UniRef:UniRef50_D4S2M6, UniRef:UniRef90_D4S2M6
contig_223	3527	4411	-	JIAGPL_01333	32.9	4.6	PF02421.24|FeoB_N, PF09269.16|DUF1967	PFAM:PF02421.24, PFAM:PF09269.16
contig_224	388	825	-	JIAGPL_01334	17.1	8.8	PF00075.30|RNase_H	PFAM:PF00075.30
contig_224	1668	1964	-	JIAGPL_01336	11.2	5.3		
contig_224	1957	2541	-	JIAGPL_01337	21.6	4.4	PF01464.25|SLT	PFAM:PF01464.25
contig_226	1329	2522	-	JIAGPL_01342	43.8	5.4		
contig_228	240	824	+	JIAGPL_01345	20.4	4.5		
contig_233	111	1529	+	JIAGPL_01365	53.5	5.5	PF00004.35|AAA, PF00158.32|Sigma54_activat, PF07724.20|AAA_2, PF07728.20|AAA_5, PF10431.15|ClpB_D2-small, PF17871.7|AAA_lid_9	PFAM:PF00004.35, PFAM:PF00158.32, PFAM:PF07724.20, PFAM:PF07728.20, PFAM:PF10431.15, PFAM:PF17871.7
contig_235	1100	1414	+	JIAGPL_01370	12.1	7.8		SO:0001217, UniRef:UniRef50_UPI0025BF3F3E, UniRef:UniRef90_UPI00307B6F60
contig_235	4757	4861	+	JIAGPL_01373	4.0	8.3		
contig_237	5154	5492	+	JIAGPL_01386	12.9	5.1		
contig_237	5589	6464	-	JIAGPL_01387	33.1	5.0		
contig_237	6664	7092	+	JIAGPL_01388	16.9	5.1		
contig_237	7150	7947	+	JIAGPL_01389	30.6	6.1	PF03372.29|Exo_endo_phos	PFAM:PF03372.29
