#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_50	3501	4073	+	KEHEJL_00142	21.5	4.9		RefSeq:WP_237985730.1, SO:0001217, UniParc:UPI001EDF0321, UniRef:UniRef100_UPI001EDF0321, UniRef:UniRef90_A0A8S5UKZ6
contig_54	444	1016	-	KEHEJL_00146	20.3	8.9		
contig_55	204	608	+	KEHEJL_00147	14.5	10.9		
contig_57	15	320	+	KEHEJL_00151	11.3	5.8		
contig_58	458	1147	-	KEHEJL_00153	24.2	9.0		
contig_65	1450	2424	+	KEHEJL_00171	37.0	8.3	PF00881.29|Nitroreductase	PFAM:PF00881.29
contig_69	2274	2792	+	KEHEJL_00177	18.3	7.9		SO:0001217, UniRef:UniRef50_R6I840, UniRef:UniRef90_R6I840
contig_75	131	370	-	KEHEJL_00191	8.8	5.3		
contig_76	1533	1757	-	KEHEJL_00199	8.4	4.5		
contig_76	5118	5303	-	KEHEJL_00202	7.2	10.1	PF01424.28|R3H	PFAM:PF01424.28
contig_77	33	1001	+	KEHEJL_00203	34.2	4.6		SO:0001217, UniRef:UniRef50_UPI003522BFBF, UniRef:UniRef90_UPI003522BFBF
contig_80	39	275	+	KEHEJL_00211	8.8	5.7	PF00575.29|S1	PFAM:PF00575.29
contig_81	1176	1913	-	KEHEJL_00215	26.3	8.2		
contig_83	46	270	+	KEHEJL_00218	8.0	5.1		
contig_85	522	1673	-	KEHEJL_00223	43.2	8.0	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_86	126	818	+	KEHEJL_00224	26.4	5.1	PF00563.25|EAL	PFAM:PF00563.25
contig_86	892	1176	+	KEHEJL_00225	9.6	5.5		
contig_89	40	489	+	KEHEJL_00230	15.8	5.0		
contig_90	304	477	+	KEHEJL_00232	6.7	4.6		
contig_90	1003	1122	+	KEHEJL_00233	4.1	4.4		
contig_93	2365	2736	-	KEHEJL_00239	13.3	4.9		
contig_94	8	505	+	KEHEJL_00240	17.7	5.7	PF00923.25|TAL_FSA	PFAM:PF00923.25
contig_95	65	403	+	KEHEJL_00242	12.6	5.4	PF00278.28|Orn_DAP_Arg_deC	PFAM:PF00278.28
contig_101	57	320	+	KEHEJL_00261	10.2	4.7		
contig_103	2051	2221	-	KEHEJL_00276	6.0	8.2	PF14748.11|P5CR_dimer	PFAM:PF14748.11
contig_104	367	786	+	KEHEJL_00277	15.1	10.5		
contig_106	1363	1854	-	KEHEJL_00281	18.8	5.4	PF00293.34|NUDIX	PFAM:PF00293.34
contig_109	186	1163	+	KEHEJL_00288	36.3	4.9	PF00342.24|PGI	PFAM:PF00342.24, SO:0001217, UniRef:UniRef50_UPI00223A9419, UniRef:UniRef90_UPI00223A9419
contig_110	1933	2124	-	KEHEJL_00293	6.9	4.7		
contig_114	1346	1807	-	KEHEJL_00300	17.1	7.8		
contig_117	686	892	+	KEHEJL_00305	8.0	9.3		RefSeq:WP_256294987.1, SO:0001217, UniParc:UPI0021095E51, UniRef:UniRef100_UPI0021095E51, UniRef:UniRef50_A0A3G9GVX3, UniRef:UniRef90_UPI002430DE8D
contig_118	47	1480	-	KEHEJL_00306	54.1	5.2	PF00133.28|tRNA-synt_1, PF01406.26|tRNA-synt_1e, PF06827.20|zf-FPG_IleRS, PF08264.19|Anticodon_1	PFAM:PF00133.28, PFAM:PF01406.26, PFAM:PF06827.20, PFAM:PF08264.19
contig_122	61	765	+	KEHEJL_00312	25.8	5.9	PF08668.18|HDOD	PFAM:PF08668.18
contig_124	1026	1430	-	KEHEJL_00320	14.5	4.2		
contig_132	7	429	+	KEHEJL_00334	14.3	8.9	PF06808.19|DctM	PFAM:PF06808.19
contig_134	326	1324	-	KEHEJL_00337	37.5	5.6	PF00133.28|tRNA-synt_1, PF08264.19|Anticodon_1	PFAM:PF00133.28, PFAM:PF08264.19
contig_136	585	1022	+	KEHEJL_00340	16.9	10.1		
contig_139	136	381	+	KEHEJL_00346	8.9	8.0	PF02773.21|S-AdoMet_synt_C	PFAM:PF02773.21
contig_147	15	371	+	KEHEJL_00367	13.5	6.4	PF21349.2|RUBY_RBDX	PFAM:PF21349.2
contig_148	58	417	+	KEHEJL_00369	13.3	5.2	PF03129.25|HGTP_anticodon	PFAM:PF03129.25
contig_155	18	182	+	KEHEJL_00391	6.3	7.9		
contig_155	850	1374	+	KEHEJL_00393	19.8	5.6		SO:0001217, UniRef:UniRef50_R6J3J7, UniRef:UniRef90_R6J3J7
contig_156	13	1020	+	KEHEJL_00394	36.8	8.8		
contig_162	51	353	+	KEHEJL_00404	10.9	5.0		
contig_165	63	1019	+	KEHEJL_00406	36.3	8.3	PF00270.35|DEAD, PF00271.37|Helicase_C, PF16124.10|RecQ_Zn_bind	PFAM:PF00270.35, PFAM:PF00271.37, PFAM:PF16124.10
contig_167	5431	5850	-	KEHEJL_00410	14.8	4.9		
contig_168	826	1077	-	KEHEJL_00412	10.0	5.3		SO:0001217, UniRef:UniRef50_R6IGL2, UniRef:UniRef90_R6IGL2
contig_174	4470	5396	-	KEHEJL_00422	34.2	9.1	PF01713.27|Smr, PF20297.4|MSSS	PFAM:PF01713.27, PFAM:PF20297.4
contig_175	87	545	+	KEHEJL_00423	17.7	9.1		
contig_175	582	935	-	KEHEJL_00424	12.6	6.3	PF04198.19|Sugar-bind	PFAM:PF04198.19
contig_176	283	708	+	KEHEJL_00425	16.0	9.8		
contig_176	1353	1577	-	KEHEJL_00427	8.4	8.1	PF02641.20|DUF190	PFAM:PF02641.20
contig_181	57	650	+	KEHEJL_00435	21.5	5.2	PF01979.26|Amidohydro_1, PF07969.17|Amidohydro_3	PFAM:PF01979.26, PFAM:PF07969.17
contig_182	3399	3689	-	KEHEJL_00441	11.6	7.8	PF13556.12|HTH_30	PFAM:PF13556.12
contig_184	3383	3718	-	KEHEJL_00446	12.6	5.6		RefSeq:WP_021718861.1, SO:0001217, UniParc:UPI0003397C55, UniRef:UniRef100_A0A3G9GRL2, UniRef:UniRef50_R6HPY6, UniRef:UniRef90_A0A3G9GRL2
contig_184	8703	8846	-	KEHEJL_00452	5.6	4.6		
contig_185	834	1085	+	KEHEJL_00454	9.7	5.8		RefSeq:WP_118572380.1, SO:0001217, UniParc:UPI000E4FFB81, UniRef:UniRef100_UPI000E4FFB81, UniRef:UniRef50_A0A317UDY9, UniRef:UniRef90_UPI000E4FFB81
contig_186	51	1211	+	KEHEJL_00455	42.8	5.7	PF03797.25|Autotransporter	PFAM:PF03797.25
contig_187	112	750	+	KEHEJL_00456	24.1	4.9		SO:0001217, UniRef:UniRef50_A0A7X3BUZ3, UniRef:UniRef90_A0A7X3BUZ3
contig_188	1120	1452	+	KEHEJL_00458	11.7	5.6	PF00288.32|GHMP_kinases_N	PFAM:PF00288.32
contig_189	343	1221	-	KEHEJL_00459	31.6	8.6	PF00208.27|ELFV_dehydrog, PF02812.23|ELFV_dehydrog_N	PFAM:PF00208.27, PFAM:PF02812.23
contig_190	57	245	+	KEHEJL_00460	7.1	9.8		
contig_191	13	735	+	KEHEJL_00464	26.0	4.9		
contig_192	104	676	+	KEHEJL_00465	21.1	5.4	PF12320.13|SbcD_C	PFAM:PF12320.13
contig_192	5159	5473	-	KEHEJL_00470	11.4	8.1	PF10728.14|DUF2520	PFAM:PF10728.14
contig_194	657	1403	-	KEHEJL_00471	28.5	10.3		
contig_197	70	1149	-	KEHEJL_00482	39.1	5.5	PF21882.2|Gp53-like_C	PFAM:PF21882.2, SO:0001217, UniRef:UniRef50_A0A8S5UKH4, UniRef:UniRef90_UPI003521CE27
contig_197	1163	1627	-	KEHEJL_00483	16.4	4.3		SO:0001217, UniRef:UniRef50_A0AAW4U8V6
contig_200	941	3103	-	KEHEJL_00488	76.5	5.3	PF03797.25|Autotransporter	PFAM:PF03797.25
contig_203	43	1308	+	KEHEJL_00494	48.1	5.4	PF03354.21|TerL_ATPase, PF20441.4|TerL_nuclease	PFAM:PF03354.21, PFAM:PF20441.4
contig_205	11	961	+	KEHEJL_00505	37.8	4.9		SO:0001217, UniRef:UniRef50_UPI00307DF03B, UniRef:UniRef90_UPI00307DF03B
contig_206	1107	1373	-	KEHEJL_00507	10.3	7.0	PF12146.15|Hydrolase_4	PFAM:PF12146.15
contig_207	232	1386	-	KEHEJL_00508	42.1	5.5	PF03793.24|PASTA	PFAM:PF03793.24
contig_209	56	802	+	KEHEJL_00511	27.5	5.7	PF25137.1|ADH_Fe_C	PFAM:PF25137.1
contig_209	889	1326	-	KEHEJL_00512	15.9	4.3		SO:0001217, UniRef:UniRef50_UPI00241F7A77, UniRef:UniRef90_UPI00241F7A77
contig_217	1354	1632	-	KEHEJL_00525	9.9	4.2		
contig_222	802	1149	-	KEHEJL_00534	13.6	10.0		
contig_223	1140	1466	-	KEHEJL_00536	11.6	8.9		
contig_227	1126	1638	-	KEHEJL_00541	19.2	9.5		
contig_233	7	129	-	KEHEJL_00552	4.7	6.0		RefSeq:WP_021717274.1, SO:0001217, UniParc:UPI000334E301, UniRef:UniRef100_R6I4X2, UniRef:UniRef50_R6I4X2, UniRef:UniRef90_R6I4X2
contig_240	1810	2604	-	KEHEJL_00562	29.9	12.0		
contig_241	191	496	+	KEHEJL_00563	11.5	4.7		
contig_241	615	1538	-	KEHEJL_00564	35.6	10.3		
contig_242	34	918	+	KEHEJL_00565	33.2	5.5		
contig_244	545	868	-	KEHEJL_00578	11.9	6.6		
contig_253	644	1009	-	KEHEJL_00595	14.0	6.7	PF00300.27|His_Phos_1	PFAM:PF00300.27
contig_254	2852	3259	-	KEHEJL_00598	14.7	5.2		
contig_256	31	417	+	KEHEJL_00600	14.2	4.6		
contig_258	278	1141	-	KEHEJL_00604	30.8	4.7		
contig_260	82	849	+	KEHEJL_00605	31.1	9.7		
contig_260	1157	1324	-	KEHEJL_00606	5.9	4.8		
contig_261	638	1147	-	KEHEJL_00608	19.1	5.3	PF02896.24|PEP-utilizers_C	PFAM:PF02896.24
contig_265	46	774	+	KEHEJL_00615	26.9	5.2		SO:0001217, UniRef:UniRef50_R6HNT7, UniRef:UniRef90_A0A7X3BUA4
contig_266	652	1251	-	KEHEJL_00621	21.2	5.6		
contig_269	1069	1389	+	KEHEJL_00626	11.9	5.2		
contig_269	1404	1778	+	KEHEJL_00627	14.2	6.6		SO:0001217, UniRef:UniRef50_UPI0010328F27
contig_270	762	1199	-	KEHEJL_00628	17.4	10.4		
contig_279	62	283	+	KEHEJL_00658	8.3	6.7		
contig_280	53	604	+	KEHEJL_00661	21.3	10.3		
contig_280	4876	5553	-	KEHEJL_00667	24.4	5.0	PF02779.29|Transket_pyr, PF02780.25|Transketolase_C, PF17147.9|PFOR_II	PFAM:PF02779.29, PFAM:PF02780.25, PFAM:PF17147.9
contig_285	44	1009	+	KEHEJL_00674	35.8	5.8	PF13336.12|AcetylCoA_hyd_C	PFAM:PF13336.12
contig_286	817	1125	-	KEHEJL_00675	11.3	9.6		
contig_288	67	333	+	KEHEJL_00678	10.1	4.9		
contig_289	490	1152	-	KEHEJL_00682	23.9	5.0	PF02637.23|GatB_Yqey, PF02934.20|GatB_N	PFAM:PF02637.23, PFAM:PF02934.20
contig_291	1135	1338	-	KEHEJL_00686	7.4	8.6	PF03749.19|SfsA	PFAM:PF03749.19
contig_295	21	287	+	KEHEJL_00691	10.0	9.2		
contig_299	1	801	+	KEHEJL_00699	28.7	4.5	PF18676.6|MBG_2	PFAM:PF18676.6
contig_300	1585	1980	-	KEHEJL_00706	15.1	10.0	PF02978.25|SRP_SPB	PFAM:PF02978.25
contig_301	72	746	+	KEHEJL_00707	23.9	5.3		
contig_303	408	686	-	KEHEJL_00714	11.1	5.7		SO:0001217, UniRef:UniRef50_R6IIA8, UniRef:UniRef90_R6IIA8
contig_305	4059	4724	-	KEHEJL_00722	25.7	5.5	PF05050.19|Methyltransf_21	PFAM:PF05050.19
contig_307	2637	2903	-	KEHEJL_00726	9.6	5.4		SO:0001217, UniRef:UniRef50_A0A3G9H410, UniRef:UniRef90_A0A3G9H410
contig_307	6218	6748	-	KEHEJL_00730	20.4	10.6		
contig_308	886	2367	-	KEHEJL_00731	55.6	5.3	PF00072.30|Response_reg, PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00072.30, PFAM:PF00512.31, PFAM:PF02518.31
contig_314	3271	3402	-	KEHEJL_00739	4.7	4.9		RefSeq:WP_021718763.1, SO:0001217, UniParc:UPI00033823BC, UniRef:UniRef100_R6IC73, UniRef:UniRef50_R6IC73, UniRef:UniRef90_R6IC73
contig_315	74	463	+	KEHEJL_00740	14.1	4.3	PF00278.28|Orn_DAP_Arg_deC	PFAM:PF00278.28
contig_316	23	370	+	KEHEJL_00741	13.2	5.0	PF09115.15|DNApol3-delta_C	PFAM:PF09115.15
contig_321	5	1030	+	KEHEJL_00748	37.6	4.8	PF02463.25|SMC_N, PF13304.12|AAA_21	PFAM:PF02463.25, PFAM:PF13304.12
contig_322	1587	2033	-	KEHEJL_00752	15.7	6.7		
contig_323	2105	2758	-	KEHEJL_00755	25.3	4.7		RefSeq:WP_046430749.1, SO:0001217, UniParc:UPI000623503A, UniRef:UniRef100_UPI00307F7AED, UniRef:UniRef50_R6I6X4, UniRef:UniRef90_R6I6X4
contig_325	2	349	+	KEHEJL_00762	12.7	6.2		
contig_326	1185	1739	-	KEHEJL_00766	19.9	9.1	PF00892.27|EamA	PFAM:PF00892.27
contig_327	121	231	+	KEHEJL_00767	4.3	5.0		
contig_327	248	520	+	KEHEJL_00768	10.7	8.5		RefSeq:WP_337436565.1, SO:0001217, UniParc:UPI003078015C, UniRef:UniRef100_UPI003078015C, UniRef:UniRef50_UPI00242B1560, UniRef:UniRef90_UPI00242B1560
contig_335	257	652	+	KEHEJL_00789	13.5	9.4		
contig_336	10	225	+	KEHEJL_00791	7.6	5.0	PF08544.19|GHMP_kinases_C	PFAM:PF08544.19
contig_337	2849	3283	-	KEHEJL_00796	16.3	6.8	PF21447.3|Ppx-GppA_III	PFAM:PF21447.3
contig_339	46	366	+	KEHEJL_00799	12.4	8.3		
contig_339	359	937	+	KEHEJL_00800	20.8	7.8		SO:0001217, UniRef:UniRef50_R6I885, UniRef:UniRef90_R6I885
contig_341	1386	1643	-	KEHEJL_00802	9.8	5.5		RefSeq:WP_046430891.1, SO:0001217, UniParc:UPI0006236DDF, UniRef:UniRef100_A0A3G9HF45, UniRef:UniRef50_A0A1I1ZM73, UniRef:UniRef90_R6INW5
contig_341	1650	1910	-	KEHEJL_00803	9.2	8.7		
contig_343	602	814	+	KEHEJL_00804	7.0	5.1		
contig_344	1134	1463	-	KEHEJL_00805	12.4	8.5		
contig_347	3	563	+	KEHEJL_00809	19.0	7.5	PF06808.19|DctM	PFAM:PF06808.19
contig_348	2412	2597	-	KEHEJL_00815	6.7	4.4		
contig_350	113	637	+	KEHEJL_00816	19.2	6.6		
contig_352	961	1653	-	KEHEJL_00823	24.3	8.9		
contig_353	1	201	+	KEHEJL_00824	7.2	9.4		SO:0001217, UniRef:UniRef50_UPI0016591A70, UniRef:UniRef90_UPI0016591A70
contig_354	2704	2838	-	KEHEJL_00831	5.0	4.4		
contig_360	1857	2114	-	KEHEJL_00841	9.3	4.7		
contig_363	2653	3102	+	KEHEJL_00845	17.3	7.7	PF00990.26|GGDEF	PFAM:PF00990.26
contig_367	63	563	+	KEHEJL_00849	18.1	6.6	PF01979.26|Amidohydro_1, PF07969.17|Amidohydro_3	PFAM:PF01979.26, PFAM:PF07969.17
contig_367	576	758	+	KEHEJL_00850	6.8	7.9		RefSeq:WP_021717074.1, SO:0001217, UniParc:UPI00033D9A65, UniRef:UniRef100_A0A3G9HCY8, UniRef:UniRef50_A0A3G9HCY8, UniRef:UniRef90_A0A3G9HCY8
contig_368	873	1229	-	KEHEJL_00852	12.6	9.3		
contig_369	1018	1575	-	KEHEJL_00854	18.9	4.9	PF00883.26|Peptidase_M17	PFAM:PF00883.26
contig_370	29	616	+	KEHEJL_00855	21.5	4.9		
contig_374	64	495	-	KEHEJL_00864	14.7	9.4		RefSeq:WP_021717776.1, SO:0001217, UniParc:UPI00033D72C8, UniRef:UniRef100_A0A3G9GYQ5, UniRef:UniRef50_E8LDR9, UniRef:UniRef90_A0A3G9GYQ5
contig_377	2644	2784	-	KEHEJL_00871	5.5	9.6		RefSeq:WP_155164058.1, SO:0001217, UniParc:UPI0012BBDEA5, UniRef:UniRef100_A0A7X2XG69, UniRef:UniRef50_R6ICB9, UniRef:UniRef90_R6ICB9
contig_378	191	1447	+	KEHEJL_00875	48.3	6.2	PF00990.26|GGDEF, PF08447.18|PAS_3	PFAM:PF00990.26, PFAM:PF08447.18
contig_378	1508	1765	-	KEHEJL_00876	9.6	8.0		
contig_380	312	863	-	KEHEJL_00878	20.6	5.2		
contig_381	551	1240	+	KEHEJL_00879	24.4	10.9		SO:0001217, UniRef:UniRef50_A0A3N6G894
contig_382	641	1276	-	KEHEJL_00881	23.1	8.9		
contig_384	45	461	+	KEHEJL_00883	15.2	4.7		
contig_384	579	1088	+	KEHEJL_00884	19.4	9.9		
contig_384	1239	1790	+	KEHEJL_00885	20.9	5.6		SO:0001217, UniRef:UniRef50_R6IL95, UniRef:UniRef90_R6IL95
contig_384	2396	2902	+	KEHEJL_00886	18.5	7.8		SO:0001217, UniRef:UniRef50_A0A3G9HC94, UniRef:UniRef90_A0A3G9HC94
contig_386	20	778	+	KEHEJL_00891	27.2	10.0		
contig_390	33	1103	+	KEHEJL_00903	39.5	5.1	PF02310.24|B12-binding	PFAM:PF02310.24
contig_392	38	2764	+	KEHEJL_00906	95.2	4.9	PF03895.21|YadA_anchor, PF05662.19|YadA_stalk	PFAM:PF03895.21, PFAM:PF05662.19, SO:0001217, UniRef:UniRef50_R6IGH5
contig_393	70	1140	+	KEHEJL_00909	39.6	7.0	PF03797.25|Autotransporter	PFAM:PF03797.25
contig_398	73	858	+	KEHEJL_00916	29.1	5.0	PF12705.13|PDDEXK_1	PFAM:PF12705.13
contig_400	2366	2803	-	KEHEJL_00923	16.4	9.1	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_404	1705	2280	-	KEHEJL_00930	21.9	5.2		
contig_405	8510	8992	-	KEHEJL_00940	17.2	4.7		
contig_406	4134	4232	+	KEHEJL_00944	3.4	8.3		SO:0001217, UniParc:UPI0003351E93, UniRef:UniRef100_R6I7L0, UniRef:UniRef50_R6I7L0, UniRef:UniRef90_R6I7L0
contig_409	90	317	+	KEHEJL_00953	8.7	6.3		
contig_415	174	437	-	KEHEJL_00961	10.5	9.9		
contig_415	2580	3026	-	KEHEJL_00964	16.3	5.7	PF02080.26|TrkA_C	PFAM:PF02080.26
contig_421	7	759	+	KEHEJL_00983	27.5	5.8	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_423	2138	2686	-	KEHEJL_00998	21.1	4.8		
contig_432	3200	4144	-	KEHEJL_01014	34.8	8.8	PF00361.26|Proton_antipo_M	PFAM:PF00361.26
contig_433	12	974	+	KEHEJL_01015	34.0	5.6	PF13840.12|ACT_7, PF22468.2|ACT_9	PFAM:PF13840.12, PFAM:PF22468.2
contig_434	133	264	-	KEHEJL_01019	4.8	4.2		
contig_434	767	1255	+	KEHEJL_01020	17.6	6.4		
contig_443	1312	1833	-	KEHEJL_01032	18.3	5.3		
contig_445	89	811	+	KEHEJL_01033	27.6	8.6	PF00271.37|Helicase_C	PFAM:PF00271.37
contig_446	33	284	+	KEHEJL_01034	8.5	6.6	PF02873.21|MurB_C	PFAM:PF02873.21
contig_447	78	236	+	KEHEJL_01035	6.0	4.2		
contig_448	309	1481	+	KEHEJL_01037	43.9	8.8		SO:0001217, UniRef:UniRef50_R6HLR4
contig_451	64	993	+	KEHEJL_01040	35.2	5.5	PF17768.7|RecJ_OB	PFAM:PF17768.7
contig_451	1330	1776	-	KEHEJL_01041	17.4	9.5		
contig_452	3060	3512	-	KEHEJL_01044	16.4	9.2	PF00132.30|Hexapep, PF13720.11|Acetyltransf_11	PFAM:PF00132.30, PFAM:PF13720.11
contig_453	64	330	+	KEHEJL_01045	9.2	5.7	PF00793.26|DAHP_synth_1	PFAM:PF00793.26
contig_454	52	249	-	KEHEJL_01047	7.6	7.8		SO:0001217, UniRef:UniRef50_UPI001032B7FC, UniRef:UniRef90_UPI0025E42369
contig_454	472	765	+	KEHEJL_01048	11.7	4.1		SO:0001217, UniRef:UniRef50_UPI001032F96E, UniRef:UniRef90_UPI001032F96E
contig_455	480	941	-	KEHEJL_01049	18.1	8.0		
contig_457	1059	1256	-	KEHEJL_01054	7.7	4.5		
contig_460	2309	2467	-	KEHEJL_01061	5.3	4.6		
contig_462	86	283	+	KEHEJL_01063	7.1	8.9		
contig_462	301	495	+	KEHEJL_01064	6.6	10.0		
contig_462	634	2067	+	KEHEJL_01065	53.2	4.8		
contig_462	2083	2820	+	KEHEJL_01066	26.1	4.3		
contig_463	220	870	+	KEHEJL_01068	25.6	9.7		
contig_464	3381	4457	-	KEHEJL_01074	40.6	8.0	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_465	1572	2036	+	KEHEJL_01076	17.2	9.0	PF13026.12|DUF3887	PFAM:PF13026.12, SO:0001217, UniRef:UniRef50_R6I9A2, UniRef:UniRef90_R6I9A2
contig_467	74	616	+	KEHEJL_01079	20.4	10.3		
contig_468	6	551	+	KEHEJL_01082	20.3	5.1	PF02518.31|HATPase_c, PF13581.12|HATPase_c_2, PF14501.12|HATPase_c_5	PFAM:PF02518.31, PFAM:PF13581.12, PFAM:PF14501.12
contig_471	3573	3779	-	KEHEJL_01090	7.6	6.8		
contig_472	2	1135	+	KEHEJL_01091	40.2	7.4	PF00037.32|Fer4, PF01512.22|Complex1_51K, PF10589.14|NADH_4Fe-4S, PF12797.12|Fer4_2, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10	PFAM:PF00037.32, PFAM:PF01512.22, PFAM:PF10589.14, PFAM:PF12797.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11
contig_473	1252	1488	+	KEHEJL_01098	8.7	6.5		
contig_474	1224	1376	-	KEHEJL_01099	5.3	7.9		
contig_478	824	1048	-	KEHEJL_01106	8.7	6.5		
contig_488	96	656	-	KEHEJL_01123	22.1	11.3		
contig_489	128	874	-	KEHEJL_01124	29.1	4.4		RefSeq:WP_288547897.1, SO:0001217, UniParc:UPI002585690B, UniRef:UniRef100_UPI002585690B, UniRef:UniRef50_UPI0026709A40, UniRef:UniRef90_UPI0026709A40
contig_489	944	1237	-	KEHEJL_01125	11.2	9.2		RefSeq:WP_288547895.1, SO:0001217, UniParc:UPI002589B200, UniRef:UniRef100_UPI002589B200, UniRef:UniRef50_UPI002589B200, UniRef:UniRef90_UPI002589B200
contig_489	1245	1520	-	KEHEJL_01126	9.9	9.2		
