k79_33749	56
k79_1324	0
k79_15120	28
k79_33768	28
k79_33773	0
k79_24306	56
k79_1356	56
k79_10749	56
k79_15141	131
k79_1360	56
k79_19885	0
k79_28935	56
k79_6080	56
k79_15153	56
k79_24313	56
k79_33807	56
k79_33821	56
k79_28999	56
k79_10805	131
k79_24373	56
k79_10812	28
k79_29047	56
k79_15268	28
k79_29053	56
k79_33900	56
k79_6187	28
k79_10834	56
k79_15275	56
k79_33917	56
k79_24466	0
k79_20005	131
k79_24488	28
k79_10894	56
k79_33981	0
k79_33998	56
k79_24543	28
k79_34004	56
k79_6293	56
k79_29242	56
k79_20128	56
k79_20142	56
k79_29252	0
k79_29284	56
k79_24684	28
k79_29296	0
k79_34120	0
k79_11075	28
k79_15508	56
k79_34139	56
k79_6412	0
k79_29351	56
k79_15523	131
k79_11103	56
k79_11105	56
k79_24729	56
k79_6462	0
k79_15558	28
k79_29355	56
k79_11130	56
k79_6473	28
k79_1935	56
k79_1988	0
k79_24810	28
k79_11202	56
k79_20318	56
k79_15630	56
k79_24826	56
k79_6572	56
k79_15638	56
k79_6577	56
k79_6591	0
k79_34309	131
k79_34311	56
k79_20364	56
k79_29424	131
k79_2121	28
k79_15743	28
k79_29438	56
k79_2125	56
k79_11303	131
k79_34367	56
k79_2133	0
k79_15783	56
k79_20431	28
k79_34409	56
k79_2176	56
k79_2191	28
k79_24903	131
k79_11375	28
k79_34421	0
k79_6663	131
k79_2257	56
k79_24963	0
k79_6681	56
k79_15870	56
k79_25003	56
k79_29507	56
k79_11470	28
k79_34502	131
k79_6762	0
k79_15928	56
k79_29534	0
k79_2301	56
k79_11485	131
k79_34590	56
k79_34593	56
k79_29554	131
k79_11531	56
k79_11535	56
k79_11552	0
k79_20682	56
k79_29620	56
k79_34666	131
k79_2425	56
k79_16115	0
k79_29642	56
k79_6940	56
k79_25250	28
k79_11598	131
k79_29665	28
k79_2458	0
k79_6995	56
k79_25303	56
k79_11681	28
k79_29752	56
k79_16181	56
k79_25310	56
k79_2561	56
k79_20837	56
k79_7084	131
k79_11762	0
k79_25370	56
k79_7085	56
k79_29913	56
k79_2659	0
k79_7143	28
k79_20891	0
k79_25437	28
k79_34974	0
k79_34983	56
k79_16311	56
k79_29916	131
k79_35017	0
k79_29966	0
k79_29967	56
k79_7207	0
k79_20980	56
k79_2711	131
k79_16412	28
k79_25549	28
k79_21006	56
k79_2760	56
k79_29998	131
k79_21027	56
k79_30034	56
k79_25591	28
k79_16462	0
k79_30039	0
k79_7307	28
k79_30054	131
k79_16492	0
k79_2824	56
k79_16506	56
k79_30078	56
k79_2830	0
k79_25608	131
k79_12065	131
k79_25658	56
k79_2872	0
k79_30158	56
k79_30163	28
k79_21239	56
k79_30196	0
k79_2897	56
k79_7459	56
k79_7464	131
k79_30233	0
k79_21281	131
k79_25816	56
k79_25841	56
k79_35417	56
k79_7531	56
k79_2969	0
k79_21380	56
k79_12287	0
k79_7533	131
k79_2974	56
k79_12323	0
k79_7573	28
k79_30369	0
k79_25986	56
k79_16798	56
k79_7649	0
k79_30407	0
k79_21480	56
k79_16821	131
k79_35572	56
k79_26052	28
k79_12460	56
k79_3091	56
k79_21536	56
k79_16939	28
k79_35632	56
k79_30450	56
k79_26094	56
k79_12469	56
k79_16993	0
k79_12492	28
k79_30462	56
k79_26105	0
k79_17023	28
k79_3152	56
k79_21611	28
k79_17025	56
k79_17029	28
k79_17036	0
k79_7769	131
k79_35771	56
k79_17107	0
k79_7799	56
k79_26202	56
k79_12597	56
k79_12600	0
k79_30610	56
k79_17149	56
k79_17163	56
k79_7853	0
k79_30617	56
k79_7859	56
k79_7862	0
k79_35848	0
k79_21786	0
k79_7880	56
k79_12713	56
k79_35880	56
k79_26306	131
k79_17233	56
k79_7942	0
k79_7947	56
k79_7949	56
k79_21925	28
k79_26361	56
k79_30762	0
k79_12775	131
k79_17343	56
k79_12805	56
k79_3520	28
k79_26448	56
k79_22071	0
k79_36080	0
k79_26449	0
k79_3537	56
k79_36086	56
k79_12918	28
k79_8113	28
k79_17455	28
k79_8122	56
k79_8128	56
k79_12947	0
k79_8141	131
k79_30964	28
k79_3601	56
k79_22142	56
k79_3611	131
k79_26597	0
k79_3636	56
k79_8217	28
k79_22196	0
k79_26637	56
k79_17560	56
k79_3665	56
k79_22218	56
k79_13088	131
k79_26675	0
k79_17596	56
k79_31109	56
k79_31123	56
k79_26676	131
k79_36345	56
k79_31158	56
k79_26690	28
k79_17628	0
k79_36356	56
k79_26699	28
k79_17649	28
k79_31218	28
k79_36408	56
k79_26722	56
k79_22309	56
k79_26739	28
k79_22321	56
k79_3888	0
k79_17710	56
k79_26749	56
k79_36470	56
k79_17726	56
k79_26765	0
k79_36472	0
k79_36485	0
k79_31319	28
k79_8548	56
k79_22389	56
k79_31350	0
k79_13351	56
k79_13355	131
k79_22411	56
k79_8614	0
k79_26836	0
k79_36557	56
k79_31384	56
k79_13369	56
k79_31385	56
k79_17817	131
k79_13384	56
k79_8663	56
k79_17828	56
k79_22429	56
k79_36618	0
k79_17867	0
k79_13478	28
k79_8732	56
k79_36635	56
k79_26964	0
k79_8736	56
k79_26973	131
k79_13512	0
k79_8766	56
k79_22430	131
k79_8769	56
k79_4192	28
k79_22450	56
k79_36680	56
k79_4221	56
k79_36686	28
k79_36687	56
k79_4229	56
k79_36707	0
k79_27093	56
k79_8815	131
k79_22524	131
k79_4245	0
k79_22531	56
k79_8866	131
k79_36740	56
k79_8883	0
k79_18025	28
k79_36742	0
k79_8893	131
k79_13685	56
k79_27194	0
k79_4332	28
k79_31724	56
k79_13747	56
k79_13756	56
k79_9021	56
k79_4342	131
k79_22689	28
k79_4349	28
k79_22709	56
k79_9109	28
k79_27317	0
k79_18238	56
k79_9145	28
k79_27381	0
k79_18263	56
k79_31847	131
k79_27420	0
k79_31876	28
k79_4556	0
k79_18275	56
k79_22821	131
k79_18289	0
k79_4580	56
k79_27458	56
k79_18361	28
k79_22831	131
k79_22843	56
k79_27515	56
k79_32064	0
k79_22925	28
k79_32084	56
k79_22988	0
k79_32186	0
k79_13805	0
k79_9212	0
k79_32197	0
k79_30	0
k79_32210	0
k79_45	0
k79_18430	0
k79_9232	0
k79_13814	0
k79_13828	0
k79_4641	0
k79_13834	0
k79_4645	0
k79_9269	0
k79_4646	0
k79_32244	0
k79_4659	0
k79_4661	0
k79_27633	0
k79_32257	0
k79_9297	0
k79_32258	0
k79_108	0
k79_4673	0
k79_27650	0
k79_4677	0
k79_27655	0
k79_13843	0
k79_32275	0
k79_4688	0
k79_18456	0
k79_9318	0
k79_32280	0
k79_18457	0
k79_118	0
k79_23058	0
k79_32281	0
k79_9328	0
k79_123	0
k79_18472	0
k79_18475	0
k79_4709	0
k79_32307	0
k79_4726	0
k79_18507	0
k79_9384	0
k79_27702	0
k79_32341	0
k79_9410	0
k79_176	0
k79_23085	0
k79_18520	0
k79_23088	0
k79_4766	0
k79_13883	0
k79_32358	0
k79_27719	0
k79_23090	0
k79_27726	0
k79_27727	0
k79_13907	0
k79_32371	0
k79_9466	0
k79_9467	0
k79_13916	0
k79_32386	0
k79_13919	0
k79_23123	0
k79_23125	0
k79_9485	0
k79_18579	0
k79_23127	0
k79_23128	0
k79_4816	0
k79_9503	0
k79_18594	0
k79_237	0
k79_18598	0
k79_239	0
k79_18605	0
k79_32441	0
k79_13951	0
k79_27780	0
k79_253	0
k79_32465	0
k79_4839	0
k79_18621	0
k79_32467	0
k79_4846	0
k79_23158	0
k79_9549	0
k79_13989	0
k79_4857	0
k79_18632	0
k79_23173	0
k79_18643	0
k79_14010	0
k79_32496	0
k79_23188	0
k79_4870	0
k79_27817	0
k79_32532	0
k79_32537	0
k79_9559	0
k79_27834	0
k79_290	0
k79_32552	0
k79_9576	0
k79_14021	0
k79_18688	0
k79_9585	0
k79_18696	0
k79_23250	0
k79_27851	0
k79_23256	0
k79_23258	0
k79_9610	0
k79_14035	0
k79_23269	0
k79_4924	0
k79_342	0
k79_9621	0
k79_23270	0
k79_18727	0
k79_18733	0
k79_32591	0
k79_358	0
k79_9628	0
k79_364	0
k79_23301	0
k79_9631	0
k79_18737	0
k79_371	0
k79_4978	0
k79_23335	0
k79_23336	0
k79_4984	0
k79_23341	0
k79_18748	0
k79_32620	0
k79_400	0
k79_32633	0
k79_18772	0
k79_32644	0
k79_23352	0
k79_14084	0
k79_14085	0
k79_23362	0
k79_18793	0
k79_23364	0
k79_9684	0
k79_418	0
k79_32681	0
k79_32685	0
k79_27944	0
k79_23373	0
k79_9709	0
k79_23376	0
k79_18807	0
k79_14098	0
k79_23378	0
k79_5049	0
k79_5070	0
k79_18842	0
k79_5072	0
k79_23394	0
k79_9755	0
k79_27980	0
k79_23398	0
k79_27981	0
k79_5092	0
k79_18874	0
k79_23418	0
k79_5106	0
k79_18875	0
k79_9791	0
k79_18881	0
k79_27992	0
k79_32749	0
k79_27994	0
k79_5121	0
k79_9795	0
k79_5123	0
k79_5125	0
k79_32750	0
k79_23436	0
k79_23438	0
k79_28018	0
k79_18905	0
k79_5149	0
k79_480	0
k79_14174	0
k79_28025	0
k79_18933	0
k79_18934	0
k79_23460	0
k79_18936	0
k79_28033	0
k79_9816	0
k79_32775	0
k79_28050	0
k79_5180	0
k79_18954	0
k79_5181	0
k79_521	0
k79_529	0
k79_32799	0
k79_5183	0
k79_28071	0
k79_535	0
k79_538	0
k79_539	0
k79_564	0
k79_9872	0
k79_28080	0
k79_9873	0
k79_14243	0
k79_18994	0
k79_23508	0
k79_19001	0
k79_14250	0
k79_23514	0
k79_19008	0
k79_19011	0
k79_28089	0
k79_14267	0
k79_607	0
k79_14274	0
k79_32843	0
k79_32846	0
k79_14290	0
k79_5231	0
k79_28119	0
k79_626	0
k79_14298	0
k79_19035	0
k79_23559	0
k79_32857	0
k79_5258	0
k79_23574	0
k79_9966	0
k79_23577	0
k79_19076	0
k79_5269	0
k79_32901	0
k79_9974	0
k79_19086	0
k79_5272	0
k79_5274	0
k79_9982	0
k79_28181	0
k79_32918	0
k79_673	0
k79_10007	0
k79_23608	0
k79_32935	0
k79_10008	0
k79_19106	0
k79_32942	0
k79_19116	0
k79_23613	0
k79_5288	0
k79_703	0
k79_23618	0
k79_10017	0
k79_10025	0
k79_23627	0
k79_23633	0
k79_32968	0
k79_23638	0
k79_5294	0
k79_10045	0
k79_19131	0
k79_5296	0
k79_14380	0
k79_28216	0
k79_19173	0
k79_23668	0
k79_19177	0
k79_746	0
k79_19182	0
k79_5328	0
k79_749	0
k79_33023	0
k79_753	0
k79_23676	0
k79_5332	0
k79_23679	0
k79_33033	0
k79_5339	0
k79_10077	0
k79_5342	0
k79_33037	0
k79_5347	0
k79_14424	0
k79_5350	0
k79_759	0
k79_5357	0
k79_19197	0
k79_5359	0
k79_5364	0
k79_28287	0
k79_5368	0
k79_779	0
k79_5370	0
k79_19225	0
k79_5384	0
k79_28312	0
k79_23717	0
k79_28313	0
k79_10122	0
k79_28317	0
k79_23727	0
k79_19238	0
k79_19240	0
k79_33112	0
k79_19245	0
k79_5418	0
k79_10128	0
k79_19250	0
k79_33118	0
k79_28325	0
k79_10136	0
k79_19272	0
k79_28345	0
k79_10155	0
k79_19286	0
k79_33170	0
k79_5449	0
k79_33175	0
k79_834	0
k79_14477	0
k79_10183	0
k79_5463	0
k79_10186	0
k79_841	0
k79_19299	0
k79_33190	0
k79_847	0
k79_28373	0
k79_5476	0
k79_14503	0
k79_28385	0
k79_28390	0
k79_33201	0
k79_858	0
k79_28391	0
k79_33202	0
k79_28393	0
k79_14510	0
k79_33210	0
k79_10208	0
k79_33213	0
k79_23788	0
k79_14526	0
k79_10218	0
k79_14529	0
k79_28421	0
k79_23792	0
k79_28423	0
k79_23795	0
k79_891	0
k79_10230	0
k79_10231	0
k79_23805	0
k79_14549	0
k79_14558	0
k79_28456	0
k79_33230	0
k79_28459	0
k79_19375	0
k79_19381	0
k79_10252	0
k79_902	0
k79_14581	0
k79_33239	0
k79_19388	0
k79_14582	0
k79_5536	0
k79_10263	0
k79_14593	0
k79_19395	0
k79_5560	0
k79_10287	0
k79_5564	0
k79_5566	0
k79_924	0
k79_28523	0
k79_19426	0
k79_5577	0
k79_23853	0
k79_5579	0
k79_28530	0
k79_19430	0
k79_33276	0
k79_10296	0
k79_23863	0
k79_23872	0
k79_23884	0
k79_28562	0
k79_28563	0
k79_10324	0
k79_10336	0
k79_10338	0
k79_28568	0
k79_23909	0
k79_14656	0
k79_23913	0
k79_28586	0
k79_5611	0
k79_5615	0
k79_23918	0
k79_23920	0
k79_19465	0
k79_5625	0
k79_28590	0
k79_10352	0
k79_33368	0
k79_28594	0
k79_981	0
k79_989	0
k79_10354	0
k79_23934	0
k79_14698	0
k79_14706	0
k79_19487	0
k79_14710	0
k79_992	0
k79_14714	0
k79_5658	0
k79_10363	0
k79_28626	0
k79_10382	0
k79_1018	0
k79_23971	0
k79_5676	0
k79_14759	0
k79_28646	0
k79_1019	0
k79_5689	0
k79_28653	0
k79_10425	0
k79_10426	0
k79_19522	0
k79_10428	0
k79_14780	0
k79_1024	0
k79_5701	0
k79_23992	0
k79_14784	0
k79_23995	0
k79_24000	0
k79_19541	0
k79_24004	0
k79_14799	0
k79_1057	0
k79_5741	0
k79_1062	0
k79_14814	0
k79_28706	0
k79_14831	0
k79_14833	0
k79_24040	0
k79_10475	0
k79_24050	0
k79_5758	0
k79_19619	0
k79_28725	0
k79_10491	0
k79_1097	0
k79_33442	0
k79_24078	0
k79_5760	0
k79_24080	0
k79_10501	0
k79_33451	0
k79_10518	0
k79_10531	0
k79_28733	0
k79_33477	0
k79_24103	0
k79_24113	0
k79_19652	0
k79_24132	0
k79_10561	0
k79_24152	0
k79_33496	0
k79_33499	0
k79_14892	0
k79_19683	0
k79_33522	0
k79_14905	0
k79_14908	0
k79_14910	0
k79_28750	0
k79_24179	0
k79_24188	0
k79_28768	0
k79_1125	0
k79_24191	0
k79_19698	0
k79_5824	0
k79_5825	0
k79_24202	0
k79_10575	0
k79_19702	0
k79_33580	0
k79_10582	0
k79_24217	0
k79_14918	0
k79_14924	0
k79_24221	0
k79_24230	0
k79_5831	0
k79_28776	0
k79_24244	0
k79_24247	0
k79_33598	0
k79_33601	0
k79_28792	0
k79_28793	0
k79_33611	0
k79_19747	0
k79_19749	0
k79_28807	0
k79_24259	0
k79_24267	0
k79_28812	0
k79_33654	0
k79_19768	0
k79_10629	0
k79_1217	0
k79_5880	0
k79_1220	0
k79_14968	0
k79_33683	0
k79_14977	0
k79_28845	0
k79_5900	0
k79_5901	0
k79_14991	0
k79_5911	0
k79_10646	0
k79_10650	0
k79_15018	0
k79_33705	0
k79_5919	0
k79_5920	0
k79_28861	0
k79_10691	0
k79_1275	0
k79_15071	0
k79_33728	0
k79_15078	0
k79_15080	0
k79_5977	0
k79_28885	0
k79_24284	0
k79_15095	0
k79_19849	0
k79_5984	0
k79_28898	0
k79_5987	0
k79_1322	0
k79_15118	0
k79_33753	0
k79_10747	0
k79_19874	0
k79_1349	0
k79_33771	0
k79_28929	0
k79_33781	0
k79_15142	0
k79_33786	0
k79_6060	0
k79_6062	0
k79_33787	0
k79_28934	0
k79_1365	0
k79_6077	0
k79_33803	0
k79_10768	0
k79_6084	0
k79_19908	0
k79_1384	0
k79_6087	0
k79_24314	0
k79_19909	0
k79_10780	0
k79_28953	0
k79_10784	0
k79_15170	0
k79_33820	0
k79_19918	0
k79_15176	0
k79_28987	0
k79_1431	0
k79_15202	0
k79_33829	0
k79_15203	0
k79_24341	0
k79_6124	0
k79_1444	0
k79_29008	0
k79_33855	0
k79_15226	0
k79_29022	0
k79_6151	0
k79_6156	0
k79_6161	0
k79_33888	0
k79_1474	0
k79_29037	0
k79_6166	0
k79_29039	0
k79_19980	0
k79_33892	0
k79_15256	0
k79_33897	0
k79_19985	0
k79_19986	0
k79_10829	0
k79_6176	0
k79_20000	0
k79_29059	0
k79_6191	0
k79_33904	0
k79_29070	0
k79_15285	0
k79_24428	0
k79_10845	0
k79_33916	0
k79_15288	0
k79_29082	0
k79_24433	0
k79_29083	0
k79_6216	0
k79_29088	0
k79_24438	0
k79_29092	0
k79_10862	0
k79_1557	0
k79_10870	0
k79_24455	0
k79_33950	0
k79_29112	0
k79_10879	0
k79_33952	0
k79_29116	0
k79_6242	0
k79_29121	0
k79_6257	0
k79_6259	0
k79_24487	0
k79_15313	0
k79_33962	0
k79_29125	0
k79_20020	0
k79_33967	0
k79_29130	0
k79_33976	0
k79_20028	0
k79_29133	0
k79_24506	0
k79_6275	0
k79_20052	0
k79_10916	0
k79_6277	0
k79_20055	0
k79_10920	0
k79_15346	0
k79_1651	0
k79_24532	0
k79_10929	0
k79_10933	0
k79_29184	0
k79_15371	0
k79_1679	0
k79_24561	0
k79_1682	0
k79_20105	0
k79_24581	0
k79_1695	0
k79_29209	0
k79_10949	0
k79_34018	0
k79_29234	0
k79_34019	0
k79_15397	0
k79_15407	0
k79_20124	0
k79_15416	0
k79_24651	0
k79_11004	0
k79_15423	0
k79_34056	0
k79_15439	0
k79_34065	0
k79_1774	0
k79_1775	0
k79_29250	0
k79_6324	0
k79_15467	0
k79_24662	0
k79_1799	0
k79_15468	0
k79_29259	0
k79_15473	0
k79_24674	0
k79_6332	0
k79_29269	0
k79_20157	0
k79_20160	0
k79_34093	0
k79_15487	0
k79_1827	0
k79_6352	0
k79_15493	0
k79_24683	0
k79_29293	0
k79_20176	0
k79_34112	0
k79_11064	0
k79_11071	0
k79_6383	0
k79_34121	0
k79_6387	0
k79_6388	0
k79_24716	0
k79_6396	0
k79_11083	0
k79_11084	0
k79_15512	0
k79_6401	0
k79_1898	0
k79_24727	0
k79_11102	0
k79_34154	0
k79_1911	0
k79_34168	0
k79_1929	0
k79_1932	0
k79_6443	0
k79_15524	0
k79_20240	0
k79_20241	0
k79_34194	0
k79_11108	0
k79_34197	0
k79_34207	0
k79_24743	0
k79_6468	0
k79_11127	0
k79_34212	0
k79_20251	0
k79_15563	0
k79_24751	0
k79_24752	0
k79_15566	0
k79_20258	0
k79_11132	0
k79_29361	0
k79_20259	0
k79_34233	0
k79_15585	0
k79_11144	0
k79_34242	0
k79_29371	0
k79_1950	0
k79_1952	0
k79_15607	0
k79_11155	0
k79_20271	0
k79_1962	0
k79_1966	0
k79_24780	0
k79_6499	0
k79_15627	0
k79_15629	0
k79_11185	0
k79_20303	0
k79_6514	0
k79_20312	0
k79_29404	0
k79_11200	0
k79_1997	0
k79_2001	0
k79_20323	0
k79_29417	0
k79_20333	0
k79_6565	0
k79_11222	0
k79_2030	0
k79_20352	0
k79_15646	0
k79_6579	0
k79_15653	0
k79_15655	0
k79_2046	0
k79_24838	0
k79_24841	0
k79_11252	0
k79_20357	0
k79_24851	0
k79_2062	0
k79_2063	0
k79_24853	0
k79_11259	0
k79_11263	0
k79_20360	0
k79_15683	0
k79_6600	0
k79_6601	0
k79_11274	0
k79_24859	0
k79_6606	0
k79_6610	0
k79_24884	0
k79_2096	0
k79_29430	0
k79_34326	0
k79_2116	0
k79_34347	0
k79_6629	0
k79_20389	0
k79_6631	0
k79_20390	0
k79_15756	0
k79_11324	0
k79_11327	0
k79_2152	0
k79_2159	0
k79_34403	0
k79_20437	0
k79_11340	0
k79_11348	0
k79_15790	0
k79_20455	0
k79_2192	0
k79_20466	0
k79_2209	0
k79_15811	0
k79_24912	0
k79_20490	0
k79_24917	0
k79_34425	0
k79_20500	0
k79_34435	0
k79_34439	0
k79_6669	0
k79_11411	0
k79_34449	0
k79_34453	0
k79_34455	0
k79_2260	0
k79_34459	0
k79_15861	0
k79_24972	0
k79_20535	0
k79_6688	0
k79_34483	0
k79_24997	0
k79_20554	0
k79_2284	0
k79_15893	0
k79_15894	0
k79_20573	0
k79_6743	0
k79_29518	0
k79_20577	0
k79_25033	0
k79_15912	0
k79_29526	0
k79_34540	0
k79_15924	0
k79_29530	0
k79_6765	0
k79_25053	0
k79_29539	0
k79_34571	0
k79_20615	0
k79_2307	0
k79_2313	0
k79_20622	0
k79_11496	0
k79_6805	0
k79_25090	0
k79_2324	0
k79_25097	0
k79_20631	0
k79_11517	0
k79_15967	0
k79_2347	0
k79_15969	0
k79_11522	0
k79_2350	0
k79_15973	0
k79_20646	0
k79_11529	0
k79_34614	0
k79_6849	0
k79_25112	0
k79_6853	0
k79_11532	0
k79_34623	0
k79_34625	0
k79_2353	0
k79_29569	0
k79_2369	0
k79_16009	0
k79_34642	0
k79_29583	0
k79_6862	0
k79_29584	0
k79_2375	0
k79_6864	0
k79_11537	0
k79_25148	0
k79_6865	0
k79_2382	0
k79_2384	0
k79_25163	0
k79_20680	0
k79_11557	0
k79_25168	0
k79_25170	0
k79_2392	0
k79_11586	0
k79_6915	0
k79_16090	0
k79_20686	0
k79_2409	0
k79_25186	0
k79_34671	0
k79_16101	0
k79_34675	0
k79_16113	0
k79_34694	0
k79_29644	0
k79_16131	0
k79_16134	0
k79_25248	0
k79_29660	0
k79_2445	0
k79_29661	0
k79_16141	0
k79_34725	0
k79_34729	0
k79_16151	0
k79_16154	0
k79_11613	0
k79_29678	0
k79_16159	0
k79_25261	0
k79_2466	0
k79_25263	0
k79_2483	0
k79_20754	0
k79_6973	0
k79_2509	0
k79_29725	0
k79_11657	0
k79_34789	0
k79_11661	0
k79_2527	0
k79_34795	0
k79_11667	0
k79_6993	0
k79_20776	0
k79_34798	0
k79_11668	0
k79_29749	0
k79_20793	0
k79_34818	0
k79_7007	0
k79_7010	0
k79_11689	0
k79_29754	0
k79_11690	0
k79_34829	0
k79_34832	0
k79_11695	0
k79_34840	0
k79_16188	0
k79_25312	0
k79_7038	0
k79_29776	0
k79_25329	0
k79_7054	0
k79_25332	0
k79_7055	0
k79_29790	0
k79_34854	0
k79_29801	0
k79_2593	0
k79_25353	0
k79_29807	0
k79_34876	0
k79_16224	0
k79_34881	0
k79_11754	0
k79_2608	0
k79_34884	0
k79_7080	0
k79_34902	0
k79_16232	0
k79_16254	0
k79_34921	0
k79_7086	0
k79_16256	0
k79_11768	0
k79_29872	0
k79_25376	0
k79_34923	0
k79_29873	0
k79_25379	0
k79_20843	0
k79_29885	0
k79_20848	0
k79_20851	0
k79_11776	0
k79_34949	0
k79_25393	0
k79_11778	0
k79_7122	0
k79_11779	0
k79_2650	0
k79_29902	0
k79_25398	0
k79_16275	0
k79_34963	0
k79_11782	0
k79_25414	0
k79_11787	0
k79_34971	0
k79_11801	0
k79_20907	0
k79_25466	0
k79_20918	0
k79_7165	0
k79_20922	0
k79_7166	0
k79_11815	0
k79_2703	0
k79_20924	0
k79_20926	0
k79_2709	0
k79_20930	0
k79_35006	0
k79_25486	0
k79_7199	0
k79_25491	0
k79_11850	0
k79_11861	0
k79_16361	0
k79_25506	0
k79_11867	0
k79_25513	0
k79_25518	0
k79_16379	0
k79_20964	0
k79_25519	0
k79_11882	0
k79_16384	0
k79_7208	0
k79_29973	0
k79_11885	0
k79_20979	0
k79_16391	0
k79_35065	0
k79_11889	0
k79_35066	0
k79_11890	0
k79_7222	0
k79_16395	0
k79_11894	0
k79_16400	0
k79_29992	0
k79_35082	0
k79_35094	0
k79_35102	0
k79_35109	0
k79_35113	0
k79_16419	0
k79_11929	0
k79_7237	0
k79_35117	0
k79_11931	0
k79_16428	0
k79_21009	0
k79_35128	0
k79_7248	0
k79_21018	0
k79_25583	0
k79_2768	0
k79_11946	0
k79_11950	0
k79_7272	0
k79_21038	0
k79_35160	0
k79_21044	0
k79_16457	0
k79_21055	0
k79_11963	0
k79_11969	0
k79_16472	0
k79_21078	0
k79_25594	0
k79_21086	0
k79_30053	0
k79_11985	0
k79_25602	0
k79_35207	0
k79_16502	0
k79_12018	0
k79_30064	0
k79_21111	0
k79_35219	0
k79_12022	0
k79_30070	0
k79_12036	0
k79_12047	0
k79_2834	0
k79_7353	0
k79_35235	0
k79_30096	0
k79_30101	0
k79_12068	0
k79_16529	0
k79_35261	0
k79_2841	0
k79_2842	0
k79_30116	0
k79_21201	0
k79_12078	0
k79_25640	0
k79_16547	0
k79_7379	0
k79_25647	0
k79_21211	0
k79_30148	0
k79_25653	0
k79_35285	0
k79_12107	0
k79_35292	0
k79_7388	0
k79_35300	0
k79_35301	0
k79_16563	0
k79_21219	0
k79_30161	0
k79_2883	0
k79_21229	0
k79_25676	0
k79_35325	0
k79_7394	0
k79_35332	0
k79_25692	0
k79_7398	0
k79_2888	0
k79_7399	0
k79_25698	0
k79_35346	0
k79_30174	0
k79_7403	0
k79_2892	0
k79_7407	0
k79_7414	0
k79_30189	0
k79_21248	0
k79_7417	0
k79_25724	0
k79_7422	0
k79_16611	0
k79_7425	0
k79_35358	0
k79_16613	0
k79_35359	0
k79_7430	0
k79_35360	0
k79_12167	0
k79_16614	0
k79_25742	0
k79_35367	0
k79_7442	0
k79_35370	0
k79_21257	0
k79_25782	0
k79_12187	0
k79_7475	0
k79_2928	0
k79_25810	0
k79_7504	0
k79_7511	0
k79_16648	0
k79_21287	0
k79_12235	0
k79_25844	0
k79_30252	0
k79_21329	0
k79_12244	0
k79_12249	0
k79_21339	0
k79_25868	0
k79_25878	0
k79_2966	0
k79_30275	0
k79_12257	0
k79_35456	0
k79_35458	0
k79_2973	0
k79_35466	0
k79_12279	0
k79_21392	0
k79_12284	0
k79_35481	0
k79_21394	0
k79_25936	0
k79_12293	0
k79_30313	0
k79_30323	0
k79_2977	0
k79_16785	0
