#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_29	431	901	+	BEFGOD_00067	18.7	9.2		SO:0001217, UniRef:UniRef50_A0A3D1PJQ8
contig_29	921	1436	+	BEFGOD_00068	19.8	9.0		
contig_31	1093	2310	-	BEFGOD_00070	46.7	8.9	PF00557.29|Peptidase_M24	PFAM:PF00557.29
contig_32	149	382	+	BEFGOD_00072	8.8	5.2	PF01841.26|Transglut_core	PFAM:PF01841.26
contig_34	1035	1751	-	BEFGOD_00073	27.2	9.0		
contig_34	1773	2897	-	BEFGOD_00074	44.0	8.3	PF13614.12|AAA_31	PFAM:PF13614.12
contig_34	2863	4632	-	BEFGOD_00075	68.9	8.6	PF01935.23|DUF87, PF05707.18|Zot, PF12846.13|AAA_10	PFAM:PF01935.23, PFAM:PF05707.18, PFAM:PF12846.13
contig_34	4622	4831	-	BEFGOD_00076	8.3	8.4		
contig_34	5322	5495	+	BEFGOD_00077	6.5	9.2		
contig_34	5497	5952	+	BEFGOD_00078	16.8	5.0		
contig_34	5945	6400	+	BEFGOD_00079	17.8	4.4		
contig_34	6378	6626	-	BEFGOD_00080	9.8	4.9		
contig_34	6723	7571	-	BEFGOD_00081	33.1	4.8	PF05193.26|Peptidase_M16_C	PFAM:PF05193.26
contig_35	1162	1599	+	BEFGOD_00082	15.6	8.9		
contig_36	659	1015	+	BEFGOD_00083	14.4	9.3		
contig_36	1127	2629	+	BEFGOD_00084	56.1	9.5		
contig_36	4043	4792	+	BEFGOD_00086	28.2	5.3		
contig_36	4832	5578	-	BEFGOD_00087	28.7	9.1	PF02650.20|HTH_WhiA, PF14527.11|LAGLIDADG_WhiA	PFAM:PF02650.20, PFAM:PF14527.11
contig_36	5557	7293	-	BEFGOD_00088	66.1	8.8	PF05175.20|MTS, PF12847.13|Methyltransf_18, PF13847.12|Methyltransf_31	PFAM:PF05175.20, PFAM:PF12847.13, PFAM:PF13847.12
contig_37	994	1572	+	BEFGOD_00090	22.8	5.4	PF06250.17|YhcG_C	PFAM:PF06250.17
contig_38	4	372	+	BEFGOD_00091	13.7	4.8		
contig_39	360	1145	-	BEFGOD_00092	27.8	5.1		
contig_40	4350	6131	+	BEFGOD_00095	68.6	5.1	PF03235.19|GmrSD_N	PFAM:PF03235.19
contig_40	6172	6420	+	BEFGOD_00096	9.6	5.1	PF24749.2|DUF7695	PFAM:PF24749.2, SO:0001217, UniRef:UniRef50_A0A943PRY5
contig_40	6444	6782	+	BEFGOD_00097	13.4	9.0		
contig_40	7014	7910	+	BEFGOD_00098	35.0	5.1		
contig_40	9581	11446	+	BEFGOD_00101	72.9	8.6	PF09706.15|Cas_CXXC_CXXC	PFAM:PF09706.15
contig_42	118	750	-	BEFGOD_00104	24.4	5.4		
contig_42	764	1357	-	BEFGOD_00105	22.2	5.6	PF00488.27|MutS_V	PFAM:PF00488.27
contig_43	13	558	+	BEFGOD_00106	21.0	5.4		
contig_44	305	2716	-	BEFGOD_00108	90.8	7.8	PF05362.19|Lon_C, PF13654.12|AAA_32, PF20436.4|LonB_AAA-LID, PF20437.3|LonC_helical	PFAM:PF05362.19, PFAM:PF13654.12, PFAM:PF20436.4, PFAM:PF20437.3
contig_45	59	901	-	BEFGOD_00109	32.1	8.6		
contig_45	905	1240	-	BEFGOD_00110	12.0	9.6		
contig_45	1224	2285	-	BEFGOD_00111	41.7	6.9	PF10412.15|TrwB_AAD_bind	PFAM:PF10412.15
contig_46	20	856	+	BEFGOD_00112	32.0	5.8	PF00271.37|Helicase_C, PF03461.20|TRCF	PFAM:PF00271.37, PFAM:PF03461.20
contig_47	25	630	+	BEFGOD_00113	23.5	5.1		
contig_47	753	1448	-	BEFGOD_00114	26.5	9.1		
contig_48	90	365	+	BEFGOD_00115	10.2	5.8		
contig_48	876	1115	+	BEFGOD_00117	8.8	9.2	PF04014.23|MazE_antitoxin	PFAM:PF04014.23
contig_48	1275	1721	+	BEFGOD_00118	17.9	9.6		
contig_49	1735	2118	-	BEFGOD_00120	15.4	9.6		
contig_50	358	1383	+	BEFGOD_00121	39.7	8.5		
contig_50	1549	2556	+	BEFGOD_00122	36.5	5.5	PF00044.30|Gp_dh_N, PF02800.25|Gp_dh_C	PFAM:PF00044.30, PFAM:PF02800.25
contig_51	196	528	-	BEFGOD_00124	12.5	9.5		
contig_52	18	398	-	BEFGOD_00126	14.8	4.8		
contig_52	395	1039	-	BEFGOD_00127	24.4	6.2	PF04239.17|DUF421	PFAM:PF04239.17
contig_53	4	789	+	BEFGOD_00128	29.7	9.2	PF00271.37|Helicase_C, PF18074.6|PriA_C	PFAM:PF00271.37, PFAM:PF18074.6
contig_55	141	3077	+	BEFGOD_00130	115.0	9.0	PF00133.28|tRNA-synt_1, PF08264.19|Anticodon_1	PFAM:PF00133.28, PFAM:PF08264.19
contig_56	94	1338	+	BEFGOD_00131	48.6	6.1	PF00359.27|PTS_EIIA_2, PF00874.25|PRD	PFAM:PF00359.27, PFAM:PF00874.25
contig_57	1326	1487	+	BEFGOD_00133	6.4	7.7		
contig_57	1506	2072	+	BEFGOD_00134	22.3	5.3		
contig_57	3501	4418	+	BEFGOD_00136	35.6	7.5	PF06144.19|DNA_pol3_delta, PF21694.2|DNA_pol3_delta_C	PFAM:PF06144.19, PFAM:PF21694.2
contig_58	66	677	+	BEFGOD_00137	24.0	9.1		
contig_58	691	1068	+	BEFGOD_00138	14.8	9.6		
contig_59	124	387	+	BEFGOD_00139	10.1	9.1		
contig_60	80	514	+	BEFGOD_00140	16.9	9.5		
contig_61	1360	1635	-	BEFGOD_00143	10.7	5.2		SO:0001217, UniRef:UniRef50_A0A173TLA0
contig_62	976	1581	-	BEFGOD_00145	22.4	4.7	PF02784.22|Orn_Arg_deC_N	PFAM:PF02784.22
contig_63	4362	5636	-	BEFGOD_00149	49.9	6.1	PF00702.32|Hydrolase, PF01928.26|CYTH	PFAM:PF00702.32, PFAM:PF01928.26
contig_63	5698	6153	-	BEFGOD_00150	18.5	6.5		
contig_63	6153	6797	-	BEFGOD_00151	24.9	7.0	PF17289.8|Terminase_6C	PFAM:PF17289.8
contig_63	6801	7268	-	BEFGOD_00152	18.1	5.1		
contig_66	461	1930	-	BEFGOD_00155	56.6	4.7		
contig_66	2154	2438	-	BEFGOD_00156	11.3	9.1		
contig_67	240	956	+	BEFGOD_00157	26.7	9.4	PF03486.20|HI0933_like	PFAM:PF03486.20
contig_67	989	2212	+	BEFGOD_00158	43.0	5.3	PF00089.32|Trypsin, PF00595.29|PDZ, PF13180.12|PDZ_2, PF13365.12|Trypsin_2, PF17820.7|PDZ_6	PFAM:PF00089.32, PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF13365.12, PFAM:PF17820.7
contig_68	402	638	+	BEFGOD_00159	8.4	8.7		
contig_69	357	827	-	BEFGOD_00160	18.3	9.2		
contig_69	811	1158	-	BEFGOD_00161	13.1	6.6		
contig_70	26	478	-	BEFGOD_00162	17.2	7.7		SO:0001217, UniParc:UPI0003365685, UniRef:UniRef100_A0A3D1PLR6, UniRef:UniRef50_A0A3D1PLR6, UniRef:UniRef90_A0A3D1PLR6
contig_70	915	1217	+	BEFGOD_00163	11.9	5.2		SO:0001217, UniParc:UPI00033DD196, UniRef:UniRef100_A0A3D1PLM3, UniRef:UniRef50_A0A3D1PLM3, UniRef:UniRef90_A0A3D1PLM3
contig_70	1766	2242	+	BEFGOD_00164	19.0	8.7	PF13420.13|Acetyltransf_4, PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13420.13, PFAM:PF13508.13, PFAM:PF13673.13
contig_73	84	932	+	BEFGOD_00167	32.8	6.1		
contig_74	88	723	+	BEFGOD_00168	25.7	8.8		RefSeq:WP_173782447.1, SO:0001217, UniParc:UPI000969358E, UniRef:UniRef100_A0A1Q6M597, UniRef:UniRef50_R9IVZ2, UniRef:UniRef90_A0A1Q6M597
contig_76	49	414	+	BEFGOD_00170	14.6	9.4	PF04397.21|LytTR	PFAM:PF04397.21
contig_76	458	631	-	BEFGOD_00171	6.3	9.0		
contig_77	154	966	+	BEFGOD_00172	29.2	4.6	PF00404.24|Dockerin_1, PF00963.24|Cohesin	PFAM:PF00404.24, PFAM:PF00963.24
contig_78	805	1254	-	BEFGOD_00173	17.5	6.3		
contig_78	1420	1785	-	BEFGOD_00174	14.3	5.2		
contig_83	1292	1834	-	BEFGOD_00177	21.2	4.8		
contig_83	1840	2517	-	BEFGOD_00178	25.2	5.8		
contig_85	351	1643	+	BEFGOD_00193	49.8	6.0	PF00587.30|tRNA-synt_2b, PF02403.27|Seryl_tRNA_N	PFAM:PF00587.30, PFAM:PF02403.27
contig_86	84	746	+	BEFGOD_00195	24.3	5.2	PF00533.33|BRCT, PF12738.14|PTCB-BRCT, PF12826.13|HHH_2, PF14520.12|HHH_5, PF16589.12|BRCT_2	PFAM:PF00533.33, PFAM:PF12738.14, PFAM:PF12826.13, PFAM:PF14520.12, PFAM:PF16589.12
contig_86	776	1261	+	BEFGOD_00196	18.7	5.9		
contig_87	2958	3074	+	BEFGOD_00201	4.4	10.8		
contig_89	19	510	+	BEFGOD_00203	18.5	5.3	PF10502.14|Peptidase_S26	PFAM:PF10502.14
contig_89	526	1362	+	BEFGOD_00204	32.0	5.1	PF00004.35|AAA, PF13177.12|DNA_pol3_delta2	PFAM:PF00004.35, PFAM:PF13177.12
contig_90	45	1082	+	BEFGOD_00207	40.1	5.0	PF04055.27|Radical_SAM, PF18693.7|TRAM_2	PFAM:PF04055.27, PFAM:PF18693.7
contig_91	107	2131	+	BEFGOD_00208	77.0	5.2	PF00004.35|AAA, PF01434.24|Peptidase_M41, PF05621.17|TniB, PF13191.12|AAA_16, PF17871.7|AAA_lid_9	PFAM:PF00004.35, PFAM:PF01434.24, PFAM:PF05621.17, PFAM:PF13191.12, PFAM:PF17871.7
contig_92	21	701	+	BEFGOD_00209	26.1	9.1	PF13635.12|DUF4143	PFAM:PF13635.12
contig_92	714	1901	+	BEFGOD_00210	45.3	7.0		
contig_92	1915	2091	+	BEFGOD_00211	6.7	4.3		
contig_92	2104	2694	+	BEFGOD_00212	23.7	5.5		
contig_92	2842	3465	-	BEFGOD_00213	23.9	9.6		
contig_93	356	1279	+	BEFGOD_00214	35.5	8.2	PF15935.10|RnlA_toxin, PF19034.5|RnlA-toxin_DBD	PFAM:PF15935.10, PFAM:PF19034.5
contig_94	27	413	+	BEFGOD_00218	14.7	7.7	PF21778.2|DUF6873	PFAM:PF21778.2
contig_94	2957	3661	+	BEFGOD_00220	27.3	5.8		
contig_95	118	1152	+	BEFGOD_00221	39.8	8.9		
contig_95	1152	1670	+	BEFGOD_00222	20.0	4.7		
contig_96	189	548	-	BEFGOD_00223	13.0	9.6		
contig_96	739	1008	+	BEFGOD_00224	10.6	9.6		
contig_96	1136	2668	+	BEFGOD_00225	58.6	9.0		
contig_97	111	473	+	BEFGOD_00226	13.6	8.7	PF00912.28|Transgly	PFAM:PF00912.28
contig_97	546	1724	+	BEFGOD_00227	45.8	8.9		
contig_97	2519	3040	+	BEFGOD_00229	20.0	6.7	PF00300.27|His_Phos_1	PFAM:PF00300.27
contig_98	209	838	-	BEFGOD_00231	24.2	9.3	PF01471.23|PG_binding_1	PFAM:PF01471.23
contig_99	23	1018	+	BEFGOD_00232	38.8	8.7	PF13635.12|DUF4143	PFAM:PF13635.12
contig_99	1151	1261	-	BEFGOD_00233	4.4	4.8		
contig_99	1383	1913	+	BEFGOD_00234	20.3	9.8		
contig_99	2559	3611	-	BEFGOD_00236	37.9	8.8	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_100	35	457	+	BEFGOD_00237	16.5	9.4		RefSeq:WP_256187551.1, SO:0001217, UniParc:UPI0008215E01, UniRef:UniRef100_A0A1C6G9P2, UniRef:UniRef50_X8IPP6, UniRef:UniRef90_A0A1C6G9P2
contig_100	497	811	+	BEFGOD_00238	12.6	4.8		SO:0001217, UniParc:UPI0008228553, UniRef:UniRef100_A0A1C6GAI3, UniRef:UniRef50_A0A1C6GAI3, UniRef:UniRef90_A0A1C6GAI3
contig_100	817	1515	+	BEFGOD_00239	27.5	4.9		RefSeq:WP_256187553.1, SO:0001217, UniParc:UPI000822BA8D, UniRef:UniRef100_A0A1C6G9T8, UniRef:UniRef50_A0A1C6G9T8, UniRef:UniRef90_A0A1C6G9T8
contig_100	1509	1679	+	BEFGOD_00240	6.0	7.7		SO:0001217, UniParc:UPI0008225BD0, UniRef:UniRef100_A0A1C6GAC7, UniRef:UniRef50_A0A1C6GAC7, UniRef:UniRef90_A0A1C6GAC7
contig_101	106	642	-	BEFGOD_00241	20.6	9.4	PF01713.27|Smr	PFAM:PF01713.27
contig_101	719	1027	+	BEFGOD_00242	11.8	4.9		
contig_102	820	2112	-	BEFGOD_00244	50.4	8.0		SO:0001217, UniRef:UniRef50_A0A2T3FZG4, UniRef:UniRef90_A0A2T3FZG4
contig_104	11	388	+	BEFGOD_00245	14.3	7.9		
contig_104	481	819	+	BEFGOD_00246	13.6	5.2		
contig_104	830	1471	+	BEFGOD_00247	25.2	9.4		
contig_104	1517	1663	+	BEFGOD_00248	5.7	9.5		
contig_105	3356	3703	-	BEFGOD_00250	13.9	8.3		
contig_105	3711	4739	-	BEFGOD_00251	39.6	8.6		
contig_106	249	1220	-	BEFGOD_00252	37.3	8.8		
contig_107	196	489	+	BEFGOD_00253	11.5	4.8		
contig_108	189	779	+	BEFGOD_00255	21.6	8.3		
contig_108	958	1242	+	BEFGOD_00256	10.6	7.7		
contig_108	1366	1839	+	BEFGOD_00257	18.2	9.9	PF03703.20|bPH_2	PFAM:PF03703.20
contig_108	1829	3223	+	BEFGOD_00258	53.9	9.8	PF03703.20|bPH_2	PFAM:PF03703.20
contig_108	3465	5006	+	BEFGOD_00259	58.8	4.8	PF01476.26|LysM, PF12673.12|SipL	PFAM:PF01476.26, PFAM:PF12673.12
contig_108	5008	5697	+	BEFGOD_00260	25.7	7.7		
contig_109	32	805	-	BEFGOD_00262	29.6	4.5		
contig_110	761	1153	-	BEFGOD_00264	15.2	9.2		
contig_111	1352	1492	-	BEFGOD_00267	5.4	4.7		
contig_112	206	604	-	BEFGOD_00268	15.5	7.6		
contig_113	582	1358	+	BEFGOD_00270	29.6	9.3		
contig_114	712	1491	-	BEFGOD_00271	30.3	9.5		
contig_115	513	1721	-	BEFGOD_00272	45.7	8.3	PF01266.30|DAO, PF07992.20|Pyr_redox_2, PF13450.12|NAD_binding_8	PFAM:PF01266.30, PFAM:PF07992.20, PFAM:PF13450.12
contig_116	209	400	+	BEFGOD_00273	7.3	4.8		SO:0001217, UniRef:UniRef50_UPI0025DFAAA6
contig_116	6332	6583	+	BEFGOD_00281	9.8	9.4		
contig_116	7088	7231	+	BEFGOD_00283	5.6	4.7		
contig_116	7286	7663	+	BEFGOD_00284	14.9	5.4		
contig_116	7696	7992	+	BEFGOD_00285	11.1	7.9	PF00266.25|Aminotran_5	PFAM:PF00266.25
contig_116	8118	8348	+	BEFGOD_00286	8.7	9.1		
contig_116	9171	10085	+	BEFGOD_00288	35.2	5.4	PF01725.21|Ham1p_like, PF03091.20|CutA1	PFAM:PF01725.21, PFAM:PF03091.20
contig_116	10328	10462	+	BEFGOD_00289	5.3	10.0		
contig_118	45	332	+	BEFGOD_00291	11.1	6.3	PF10431.15|ClpB_D2-small	PFAM:PF10431.15
contig_118	498	1016	+	BEFGOD_00292	19.5	7.5	PF13240.11|Zn_Ribbon_1, PF13248.11|Zn_ribbon_3, PF17032.10|Zn_ribbon_15	PFAM:PF13240.11, PFAM:PF13248.11, PFAM:PF17032.10
contig_119	16	648	+	BEFGOD_00295	24.3	6.9	PF01380.27|SIS	PFAM:PF01380.27
contig_121	51	167	+	BEFGOD_00297	4.8	4.2		
contig_123	6	1817	+	BEFGOD_00301	68.2	4.9	PF11974.14|bMG3, PF13620.12|CarboxypepD_reg, PF17210.9|SdrD_B, PF17802.7|SpaA	PFAM:PF11974.14, PFAM:PF13620.12, PFAM:PF17210.9, PFAM:PF17802.7
contig_124	487	1587	-	BEFGOD_00302	40.5	9.5		
contig_124	2608	2895	-	BEFGOD_00305	10.1	9.4		
contig_125	14	757	+	BEFGOD_00306	28.0	6.2		
contig_125	1585	1827	-	BEFGOD_00308	9.8	6.2		
contig_125	1914	3083	-	BEFGOD_00309	44.1	9.4	PF07670.19|Gate	PFAM:PF07670.19
contig_126	165	1508	-	BEFGOD_00310	50.3	6.0	PF11974.14|bMG3, PF13620.12|CarboxypepD_reg, PF13860.12|FlgD_ig, PF17210.9|SdrD_B, PF17802.7|SpaA	PFAM:PF11974.14, PFAM:PF13620.12, PFAM:PF13860.12, PFAM:PF17210.9, PFAM:PF17802.7
contig_128	445	900	-	BEFGOD_00311	17.6	8.9	PF01047.28|MarR, PF13463.12|HTH_27, PF22381.2|Staph_reg_Sar_Rot	PFAM:PF01047.28, PFAM:PF13463.12, PFAM:PF22381.2
contig_129	360	671	+	BEFGOD_00312	12.6	8.8		
contig_132	1197	1409	+	BEFGOD_00314	8.3	9.8		
contig_132	1624	3450	+	BEFGOD_00315	70.5	9.4	PF00753.33|Lactamase_B, PF12706.13|Lactamase_B_2	PFAM:PF00753.33, PFAM:PF12706.13
contig_133	531	830	-	BEFGOD_00316	12.2	6.8		
contig_133	5485	6516	-	BEFGOD_00321	38.1	5.6		
contig_133	6530	7144	-	BEFGOD_00322	23.3	6.3	PF02973.23|Sialidase	PFAM:PF02973.23
contig_135	98	2638	-	BEFGOD_00323	94.0	5.8	PF00404.24|Dockerin_1, PF02368.24|Big_2, PF08239.17|SH3_3, PF21461.3|HL_N-beta	PFAM:PF00404.24, PFAM:PF02368.24, PFAM:PF08239.17, PFAM:PF21461.3
contig_138	119	976	+	BEFGOD_00326	33.5	5.8	PF12784.13|PDDEXK_2	PFAM:PF12784.13
contig_138	1277	1798	+	BEFGOD_00327	20.1	6.0		
contig_138	2034	2921	+	BEFGOD_00328	33.3	9.3	PF01551.29|Peptidase_M23	PFAM:PF01551.29
contig_139	153	371	+	BEFGOD_00330	7.5	10.0		
contig_141	1036	1146	+	BEFGOD_00333	4.5	4.8		
contig_142	826	1740	-	BEFGOD_00334	32.1	4.9	PF00905.27|Transpeptidase, PF03793.24|PASTA	PFAM:PF00905.27, PFAM:PF03793.24
contig_143	149	1009	+	BEFGOD_00335	33.6	6.4	PF13412.12|HTH_24	PFAM:PF13412.12
contig_143	1111	1584	-	BEFGOD_00336	19.1	5.0		RefSeq:WP_295573723.1, SO:0001217, UniParc:UPI000821D879, UniRef:UniRef100_A0A1C5T5C0, UniRef:UniRef50_A0A1C5T5C0, UniRef:UniRef90_A0A1C5T5C0
contig_145	15	905	+	BEFGOD_00337	34.7	5.4		
contig_145	992	1378	+	BEFGOD_00338	13.7	6.2		
contig_147	118	339	+	BEFGOD_00339	8.3	5.5		
contig_147	3570	5543	-	BEFGOD_00342	78.0	8.1	PF07693.20|KAP_NTPase	PFAM:PF07693.20
contig_147	5697	6083	+	BEFGOD_00343	14.8	6.6		
contig_147	6097	8304	-	BEFGOD_00344	83.9	5.6	PF02562.22|PhoH, PF05127.20|Helicase_RecD, PF13086.12|AAA_11, PF13245.12|AAA_19, PF13401.12|AAA_22, PF13538.12|UvrD_C_2, PF13604.12|AAA_30, PF14490.11|HHH_RecD2, PF18335.7|SH3_13, PF23139.1|OB_YrrC	PFAM:PF02562.22, PFAM:PF05127.20, PFAM:PF13086.12, PFAM:PF13245.12, PFAM:PF13401.12, PFAM:PF13538.12, PFAM:PF13604.12, PFAM:PF14490.11, PFAM:PF18335.7, PFAM:PF23139.1
contig_148	690	881	+	BEFGOD_00345	6.5	6.5		
contig_149	151	792	+	BEFGOD_00346	25.1	8.3		
contig_149	1180	2511	-	BEFGOD_00347	50.5	9.3	PF14501.12|HATPase_c_5, PF14689.11|SPOB_a	PFAM:PF14501.12, PFAM:PF14689.11
contig_149	2543	3217	-	BEFGOD_00348	26.2	8.5	PF00072.30|Response_reg, PF04397.21|LytTR	PFAM:PF00072.30, PFAM:PF04397.21
contig_149	3386	3724	+	BEFGOD_00349	13.3	7.8		
contig_150	62	610	+	BEFGOD_00350	19.8	4.8	PF00639.27|Rotamase, PF13145.12|Rotamase_2, PF13616.12|Rotamase_3	PFAM:PF00639.27, PFAM:PF13145.12, PFAM:PF13616.12
contig_150	614	1081	+	BEFGOD_00351	17.4	8.8	PF08032.17|SpoU_sub_bind, PF22435.1|MRM3-like_sub_bind	PFAM:PF08032.17, PFAM:PF22435.1
contig_150	1103	1402	+	BEFGOD_00352	11.2	9.0		
contig_151	260	709	+	BEFGOD_00354	18.5	10.0		
contig_151	1022	2305	+	BEFGOD_00355	49.5	4.8	PF13175.12|AAA_15, PF13304.12|AAA_21	PFAM:PF13175.12, PFAM:PF13304.12
contig_151	2307	3047	+	BEFGOD_00356	29.1	6.0		
contig_151	3066	3278	+	BEFGOD_00357	8.6	5.7		
contig_151	3283	4068	+	BEFGOD_00358	31.1	8.1		
contig_152	151	1581	-	BEFGOD_00359	53.7	8.8	PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00512.31, PFAM:PF02518.31
contig_154	194	352	-	BEFGOD_00361	6.0	9.8		
contig_160	1749	2123	-	BEFGOD_00365	14.3	9.1		
contig_160	3297	3593	-	BEFGOD_00367	11.6	5.0		
contig_161	1143	1637	-	BEFGOD_00369	19.5	6.3		
contig_161	1815	2624	+	BEFGOD_00370	31.7	9.0	PF17774.7|YlmH_RBD	PFAM:PF17774.7
contig_161	2638	3954	+	BEFGOD_00371	50.4	7.9	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_161	3999	5114	+	BEFGOD_00372	41.7	4.9	PF09587.15|PGA_cap	PFAM:PF09587.15
contig_161	5963	6121	+	BEFGOD_00373	5.8	7.9		
contig_162	66	548	+	BEFGOD_00374	17.6	7.6	PF00196.25|GerE	PFAM:PF00196.25
contig_162	1718	1966	-	BEFGOD_00376	9.9	5.2		
contig_162	4390	4617	-	BEFGOD_00379	8.9	9.7		
contig_163	25	198	+	BEFGOD_00380	6.2	8.1		
contig_163	201	1091	+	BEFGOD_00381	33.2	9.0	PF02687.27|FtsX, PF18075.7|FtsX_ECD	PFAM:PF02687.27, PFAM:PF18075.7
contig_163	1101	2342	+	BEFGOD_00382	46.1	5.8	PF01551.29|Peptidase_M23, PF24568.1|CC_PcsB	PFAM:PF01551.29, PFAM:PF24568.1
contig_164	23	289	+	BEFGOD_00383	10.0	9.4		
contig_164	764	1450	-	BEFGOD_00384	24.5	4.8		
contig_164	1559	2299	-	BEFGOD_00385	26.6	9.6		
contig_165	617	889	+	BEFGOD_00387	10.3	4.5		SO:0001217, UniRef:UniRef50_A0AAE7V202, UniRef:UniRef90_A0AAE7V202
contig_165	1655	2044	+	BEFGOD_00390	15.4	5.3		SO:0001217, UniRef:UniRef50_A0A7M1RWQ3
contig_165	2206	2664	+	BEFGOD_00391	17.9	5.2		SO:0001217, UniRef:UniRef50_A0AAE7RXP0, UniRef:UniRef90_A0AAE7RWB8
contig_166	682	1821	-	BEFGOD_00396	43.9	8.2		
contig_166	1895	2578	+	BEFGOD_00397	26.8	7.5		
contig_166	2709	3119	-	BEFGOD_00398	15.6	5.2		
contig_166	3316	3624	+	BEFGOD_00399	11.7	9.7	PF01476.26|LysM	PFAM:PF01476.26
contig_166	3709	5034	+	BEFGOD_00400	48.7	9.1	PF04101.22|Glyco_tran_28_C	PFAM:PF04101.22
contig_168	310	906	-	BEFGOD_00403	23.4	9.5		
