# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_10	cds	699	1286	+	BEFGOD_00019		hypothetical protein	PFAM:PF00963.24
contig_12	cds	155	2482	-	BEFGOD_00020		hypothetical protein	
contig_12	cds	2501	3229	-	BEFGOD_00021	yacO	Putative TrmH family tRNA/rRNA methyltransferase YacO	SO:0001217, UniRef:UniRef50_Q06753
contig_12	cds	3595	3765	-	BEFGOD_00022		hypothetical protein	
contig_13	cds	661	1488	+	BEFGOD_00023		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q6K4S4
contig_13	cds	1518	2120	+	BEFGOD_00024		Bro-N domain-containing protein	SO:0001217, UniRef:UniRef50_R7HHN7
contig_13	cds	2135	2821	+	BEFGOD_00025		hypothetical protein	PFAM:PF00117.34, PFAM:PF07722.19, SO:0001217, UniRef:UniRef50_A0A352MV29
contig_13	cds	2831	3391	+	BEFGOD_00026		Nitroreductase	SO:0001217, UniRef:UniRef50_A9KHQ7
contig_13	cds	3393	4286	+	BEFGOD_00027		Transglutaminase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A650EPK1
contig_13	cds	4334	4696	-	BEFGOD_00028	tnpV	TnpV protein	SO:0001217, UniRef:UniRef50_A0A1Q6LG58
contig_13	cds	4871	6259	+	BEFGOD_00029		Mobilization protein	SO:0001217, UniRef:UniRef50_A0A3D1PLM9, UniRef:UniRef90_A0A3D1PLM9
contig_13	cds	6278	6574	+	BEFGOD_00030	fliT	Flagellar protein FliT	SO:0001217, UniRef:UniRef50_A0A9E1AZ91, UniRef:UniRef90_A0A9E1AZ91
contig_14	cds	65	1600	+	BEFGOD_00031		DNA topoisomerase (ATP-hydrolyzing)	SO:0001217, UniRef:UniRef50_R5Y0V4
contig_14	cds	1639	1872	-	BEFGOD_00032		hypothetical protein	
contig_15	cds	65	1003	+	BEFGOD_00033		hypothetical protein	PFAM:PF02421.24, PFAM:PF03193.22
contig_15	cds	1104	1793	+	BEFGOD_00034		hypothetical protein	
contig_16	cds	37	408	+	BEFGOD_00035		Large ribosomal subunit protein uL4	SO:0001217, UniRef:UniRef50_N4WTU3
contig_16	cds	408	773	+	BEFGOD_00036		Large ribosomal subunit protein uL23	SO:0001217, UniRef:UniRef50_A3DJH4
contig_17	cds	36	1001	+	BEFGOD_00037		DNA primase	SO:0001217, UniRef:UniRef50_A0A930WY54, UniRef:UniRef90_A0AAE7RTL6
contig_18	cds	85	483	+	BEFGOD_00038		hypothetical protein	
contig_18	cds	493	873	+	BEFGOD_00039		hypothetical protein	
contig_19	cds	39	434	-	BEFGOD_00040		hypothetical protein	
contig_19	cds	692	1006	+	BEFGOD_00041		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1Q6KCL4
contig_19	cds	1175	1462	+	BEFGOD_00042		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	SO:0001217, UniRef:UniRef50_M8DE99
contig_19	cds	1473	2933	+	BEFGOD_00043		Glutamyl-tRNA(Gln) amidotransferase subunit A	SO:0001217, UniRef:UniRef50_Q2RPH4
contig_20	cds	1992	2417	-	BEFGOD_00044		hypothetical protein	
contig_21	cds	713	1273	-	BEFGOD_00045		hypothetical protein	PFAM:PF00574.28
contig_21	cds	1569	2288	-	BEFGOD_00046		hypothetical protein	
contig_22	cds	94	1449	+	BEFGOD_00047		hypothetical protein	
contig_22	cds	1462	1866	+	BEFGOD_00048		hypothetical protein	PFAM:PF01648.25
contig_23	cds	380	1045	+	BEFGOD_00049		Single-stranded DNA binding protein	SO:0001217, UniRef:UniRef50_A5I6N6
contig_23	cds	1078	1596	-	BEFGOD_00050		hypothetical protein	PFAM:PF01551.29
contig_23	cds	1843	3036	-	BEFGOD_00051		AAA domain-containing protein	SO:0001217, UniRef:UniRef50_B5CKT5
contig_23	cds	3443	4717	-	BEFGOD_00052		hypothetical protein	
contig_24	cds	132	689	-	BEFGOD_00053		Elongation factor P	SO:0001217, UniRef:UniRef50_Q8G818
contig_24	cds	705	1052	-	BEFGOD_00054		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_Q9RSW7
contig_24	cds	1081	1278	-	BEFGOD_00055		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_P66269
contig_24	cds	1301	1822	-	BEFGOD_00056		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_R7LTX9
contig_25	cds	81	1052	-	BEFGOD_00057		radical SAM/SPASM domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00243011F3, UniRef:UniRef90_UPI00243011F3
contig_25	cds	1111	1860	-	BEFGOD_00058		hypothetical protein	RefSeq:WP_278936366.1, SO:0001217, UniParc:UPI0024325B13, UniRef:UniRef100_UPI0024325B13, UniRef:UniRef50_UPI0024325B13, UniRef:UniRef90_UPI0024325B13
contig_25	cds	1857	2906	-	BEFGOD_00059		radical SAM/SPASM domain-containing protein	RefSeq:WP_278935412.1, SO:0001217, UniParc:UPI00242E213E, UniRef:UniRef100_UPI00242E213E, UniRef:UniRef50_UPI00210E2557, UniRef:UniRef90_UPI00242E213E
contig_25	cds	2919	3758	-	BEFGOD_00060		hypothetical protein	RefSeq:WP_278935413.1, SO:0001217, UniParc:UPI00242CE133, UniRef:UniRef100_UPI00242CE133, UniRef:UniRef50_UPI00242CE133, UniRef:UniRef90_UPI00242CE133
contig_26	cds	259	999	+	BEFGOD_00061		hypothetical protein	PFAM:PF00753.33, PFAM:PF12706.13
contig_27	cds	121	1140	+	BEFGOD_00062		hypothetical protein	PFAM:PF02824.27, PFAM:PF13291.12, PFAM:PF19296.4
contig_28	cds	356	913	+	BEFGOD_00063		hypothetical protein	
contig_28	cds	1067	1210	+	BEFGOD_00064		hypothetical protein	
contig_28	cds	1224	1934	+	BEFGOD_00065		Uridylate kinase	SO:0001217, UniRef:UniRef50_A0A933CBL8
contig_28	cds	1947	2651	+	BEFGOD_00066		hypothetical protein	PFAM:PF03703.20
contig_29	cds	431	901	+	BEFGOD_00067		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3D1PJQ8
contig_29	cds	921	1436	+	BEFGOD_00068		hypothetical protein	
contig_30	cds	120	1457	+	BEFGOD_00069		Archaeal ATPase	KEGG:K07133, RefSeq:WP_227359260.1, SO:0001217, UniParc:UPI001D0AA9EC, UniRef:UniRef100_UPI001D0AA9EC, UniRef:UniRef50_I4M2Y2, UniRef:UniRef90_A0A1C5R7R5
contig_31	cds	1093	2310	-	BEFGOD_00070		hypothetical protein	PFAM:PF00557.29
contig_31	cds	2312	3343	-	BEFGOD_00071		Acetate kinase	SO:0001217, UniRef:UniRef50_O52594
contig_32	cds	149	382	+	BEFGOD_00072		hypothetical protein	PFAM:PF01841.26
contig_34	cds	1035	1751	-	BEFGOD_00073		hypothetical protein	
contig_34	cds	1773	2897	-	BEFGOD_00074		hypothetical protein	PFAM:PF13614.12
contig_34	cds	2863	4632	-	BEFGOD_00075		hypothetical protein	PFAM:PF01935.23, PFAM:PF05707.18, PFAM:PF12846.13
contig_34	cds	4622	4831	-	BEFGOD_00076		hypothetical protein	
contig_34	cds	5322	5495	+	BEFGOD_00077		hypothetical protein	
contig_34	cds	5497	5952	+	BEFGOD_00078		hypothetical protein	
contig_34	cds	5945	6400	+	BEFGOD_00079		hypothetical protein	
contig_34	cds	6378	6626	-	BEFGOD_00080		hypothetical protein	
contig_34	cds	6723	7571	-	BEFGOD_00081		hypothetical protein	PFAM:PF05193.26
contig_35	cds	1162	1599	+	BEFGOD_00082		hypothetical protein	
contig_36	cds	659	1015	+	BEFGOD_00083		hypothetical protein	
contig_36	cds	1127	2629	+	BEFGOD_00084		hypothetical protein	
contig_36	cds	2707	3990	+	BEFGOD_00085		Tyrosinase copper-binding domain-containing protein	SO:0001217, UniRef:UniRef50_D4JB39
contig_36	cds	4043	4792	+	BEFGOD_00086		hypothetical protein	
contig_36	cds	4832	5578	-	BEFGOD_00087		hypothetical protein	PFAM:PF02650.20, PFAM:PF14527.11
contig_36	cds	5557	7293	-	BEFGOD_00088		hypothetical protein	PFAM:PF05175.20, PFAM:PF12847.13, PFAM:PF13847.12
contig_37	cds	1	810	+	BEFGOD_00089		Bro-N domain-containing protein	SO:0001217, UniRef:UniRef50_R5IWN5
contig_37	cds	994	1572	+	BEFGOD_00090		hypothetical protein	PFAM:PF06250.17
contig_38	cds	4	372	+	BEFGOD_00091		hypothetical protein	
contig_39	cds	360	1145	-	BEFGOD_00092		hypothetical protein	
contig_40	cds	110	1546	+	BEFGOD_00093		Restriction endonuclease type IV Mrr domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H6J2W0
contig_40	cds	1570	4344	+	BEFGOD_00094		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A1T4Q9I1
contig_40	cds	4350	6131	+	BEFGOD_00095		hypothetical protein	PFAM:PF03235.19
contig_40	cds	6172	6420	+	BEFGOD_00096		hypothetical protein	PFAM:PF24749.2, SO:0001217, UniRef:UniRef50_A0A943PRY5
contig_40	cds	6444	6782	+	BEFGOD_00097		hypothetical protein	
contig_40	cds	7014	7910	+	BEFGOD_00098		hypothetical protein	
contig_40	cds	7995	8285	-	BEFGOD_00099		Plasmodium RESA N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q6QYF9
contig_40	cds	8857	9570	+	BEFGOD_00100		CRISPR-associated endoribonuclease Cas6	SO:0001217, UniRef:UniRef50_A0A943JKP5
contig_40	cds	9581	11446	+	BEFGOD_00101		hypothetical protein	PFAM:PF09706.15
contig_40	cds	11448	12359	+	BEFGOD_00102		Type I-B CRISPR-associated protein Cas7/Cst2/DevR	SO:0001217, UniRef:UniRef50_A0A6N3B0L6
contig_40	cds	12377	13024	+	BEFGOD_00103		CRISPR-associated protein, Cas5t family	SO:0001217, UniRef:UniRef50_I7LKY3
contig_42	cds	118	750	-	BEFGOD_00104		hypothetical protein	
contig_42	cds	764	1357	-	BEFGOD_00105		hypothetical protein	PFAM:PF00488.27
contig_43	cds	13	558	+	BEFGOD_00106		hypothetical protein	
contig_43	cds	847	1164	+	BEFGOD_00107		DUF3899 domain-containing protein	RefSeq:WP_118257869.1, SO:0001217, UniParc:UPI000E534BB0, UniRef:UniRef100_A0A414ZJP9, UniRef:UniRef50_A0A174YW10, UniRef:UniRef90_A0A414ZJP9
contig_44	cds	305	2716	-	BEFGOD_00108		hypothetical protein	PFAM:PF05362.19, PFAM:PF13654.12, PFAM:PF20436.4, PFAM:PF20437.3
contig_45	cds	59	901	-	BEFGOD_00109		hypothetical protein	
contig_45	cds	905	1240	-	BEFGOD_00110		hypothetical protein	
contig_45	cds	1224	2285	-	BEFGOD_00111		hypothetical protein	PFAM:PF10412.15
contig_46	cds	20	856	+	BEFGOD_00112		hypothetical protein	PFAM:PF00271.37, PFAM:PF03461.20
contig_47	cds	25	630	+	BEFGOD_00113		hypothetical protein	
contig_47	cds	753	1448	-	BEFGOD_00114		hypothetical protein	
contig_48	cds	90	365	+	BEFGOD_00115		hypothetical protein	
contig_48	cds	362	850	+	BEFGOD_00116		Ribosomal RNA large subunit methyltransferase H	SO:0001217, UniRef:UniRef50_A0A410PRF3
contig_48	cds	876	1115	+	BEFGOD_00117		hypothetical protein	PFAM:PF04014.23
contig_48	cds	1275	1721	+	BEFGOD_00118		hypothetical protein	
contig_49	cds	855	1733	-	BEFGOD_00119		Peptide O-xylosyltransferase	SO:0001217, UniRef:UniRef50_A0A143Y2C8
contig_49	cds	1735	2118	-	BEFGOD_00120		hypothetical protein	
contig_50	cds	358	1383	+	BEFGOD_00121		hypothetical protein	
contig_50	cds	1549	2556	+	BEFGOD_00122		hypothetical protein	PFAM:PF00044.30, PFAM:PF02800.25
contig_51	cds	5	199	+	BEFGOD_00123		Ferredoxin thioredoxin reductase catalytic beta chain	SO:0001217, UniRef:UniRef50_R5LIQ8
contig_51	cds	196	528	-	BEFGOD_00124		hypothetical protein	
contig_51	cds	592	909	-	BEFGOD_00125	gerQ	Spore coat protein GerQ	SO:0001217, UniRef:UniRef50_A0A1Q6KC41
contig_52	cds	18	398	-	BEFGOD_00126		hypothetical protein	
contig_52	cds	395	1039	-	BEFGOD_00127		hypothetical protein	PFAM:PF04239.17
contig_53	cds	4	789	+	BEFGOD_00128		hypothetical protein	PFAM:PF00271.37, PFAM:PF18074.6
contig_53	cds	876	2498	+	BEFGOD_00129		MBL fold metallo-hydrolase	SO:0001217, UniRef:UniRef50_A0AA51MVW1
contig_55	cds	141	3077	+	BEFGOD_00130		hypothetical protein	PFAM:PF00133.28, PFAM:PF08264.19
contig_56	cds	94	1338	+	BEFGOD_00131		hypothetical protein	PFAM:PF00359.27, PFAM:PF00874.25
contig_57	cds	12	1172	+	BEFGOD_00132		DNA topoisomerase I	SO:0001217, UniRef:UniRef50_A0A829R5R9
contig_57	cds	1326	1487	+	BEFGOD_00133		hypothetical protein	
contig_57	cds	1506	2072	+	BEFGOD_00134		hypothetical protein	
contig_57	cds	2176	3492	+	BEFGOD_00135		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO	SO:0001217, UniRef:UniRef50_Q38WZ1
contig_57	cds	3501	4418	+	BEFGOD_00136		hypothetical protein	PFAM:PF06144.19, PFAM:PF21694.2
contig_58	cds	66	677	+	BEFGOD_00137		hypothetical protein	
contig_58	cds	691	1068	+	BEFGOD_00138		hypothetical protein	
contig_59	cds	124	387	+	BEFGOD_00139		hypothetical protein	
contig_60	cds	80	514	+	BEFGOD_00140		hypothetical protein	
contig_60	cds	517	1311	+	BEFGOD_00141		Glycosyltransferase family 2 protein	RefSeq:WP_256187848.1, SO:0001217, UniParc:UPI00210DECEE, UniRef:UniRef100_UPI00210DECEE, UniRef:UniRef50_D4RX58, UniRef:UniRef90_A0AA91HL35
contig_61	cds	25	954	-	BEFGOD_00142		DUF5688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A173TJG2, UniRef:UniRef90_A0A173TJG2
contig_61	cds	1360	1635	-	BEFGOD_00143		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A173TLA0
contig_62	cds	280	963	-	BEFGOD_00144		Putative colanic biosynthesis UDP-glucose lipid carrier transferase	RefSeq:WP_118306157.1, SO:0001217, UniParc:UPI000E47173A, UniRef:UniRef100_A0AA91C7J4, UniRef:UniRef50_R6AB68, UniRef:UniRef90_A0A1C5N0F0
contig_62	cds	976	1581	-	BEFGOD_00145		hypothetical protein	PFAM:PF02784.22
contig_63	cds	910	2499	-	BEFGOD_00146		MBOAT family protein	SO:0001217, UniRef:UniRef50_U5F8I6
contig_63	cds	2512	2739	-	BEFGOD_00147		D-alanine--poly(Phosphoribitol) ligase subunit 2	SO:0001217, UniRef:UniRef50_A0A7U9X4V2
contig_63	cds	2739	4253	-	BEFGOD_00148		D-alanine--poly(Phosphoribitol) ligase subunit 1	SO:0001217, UniRef:UniRef50_A0A173SF59
contig_63	cds	4362	5636	-	BEFGOD_00149		hypothetical protein	PFAM:PF00702.32, PFAM:PF01928.26
contig_63	cds	5698	6153	-	BEFGOD_00150		hypothetical protein	
contig_63	cds	6153	6797	-	BEFGOD_00151		hypothetical protein	PFAM:PF17289.8
contig_63	cds	6801	7268	-	BEFGOD_00152		hypothetical protein	
contig_64	cds	318	629	+	BEFGOD_00153		UPF0122 protein NT01CX_2214	SO:0001217, UniRef:UniRef50_A0Q0Y5
contig_65	cds	2	982	+	BEFGOD_00154		DUF3644 domain-containing protein	RefSeq:WP_256187469.1, SO:0001217, UniParc:UPI002108E653, UniRef:UniRef100_UPI002108E653, UniRef:UniRef50_A0A917A4D6, UniRef:UniRef90_UPI002108E653
contig_66	cds	461	1930	-	BEFGOD_00155		hypothetical protein	
contig_66	cds	2154	2438	-	BEFGOD_00156		hypothetical protein	
contig_67	cds	240	956	+	BEFGOD_00157		hypothetical protein	PFAM:PF03486.20
contig_67	cds	989	2212	+	BEFGOD_00158		hypothetical protein	PFAM:PF00089.32, PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF13365.12, PFAM:PF17820.7
contig_68	cds	402	638	+	BEFGOD_00159		hypothetical protein	
contig_69	cds	357	827	-	BEFGOD_00160		hypothetical protein	
contig_69	cds	811	1158	-	BEFGOD_00161		hypothetical protein	
contig_70	cds	26	478	-	BEFGOD_00162		hypothetical protein	SO:0001217, UniParc:UPI0003365685, UniRef:UniRef100_A0A3D1PLR6, UniRef:UniRef50_A0A3D1PLR6, UniRef:UniRef90_A0A3D1PLR6
contig_70	cds	915	1217	+	BEFGOD_00163		hypothetical protein	SO:0001217, UniParc:UPI00033DD196, UniRef:UniRef100_A0A3D1PLM3, UniRef:UniRef50_A0A3D1PLM3, UniRef:UniRef90_A0A3D1PLM3
contig_70	cds	1766	2242	+	BEFGOD_00164		hypothetical protein	PFAM:PF13420.13, PFAM:PF13508.13, PFAM:PF13673.13
contig_71	cds	84	368	+	BEFGOD_00165		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A373HQ77, UniRef:UniRef90_A0AAW4VTS0
contig_72	cds	463	1488	+	BEFGOD_00166		S-adenosylmethionine:tRNA ribosyltransferase-isomerase	SO:0001217, UniRef:UniRef50_Q891Z9
contig_73	cds	84	932	+	BEFGOD_00167		hypothetical protein	
contig_74	cds	88	723	+	BEFGOD_00168		hypothetical protein	RefSeq:WP_173782447.1, SO:0001217, UniParc:UPI000969358E, UniRef:UniRef100_A0A1Q6M597, UniRef:UniRef50_R9IVZ2, UniRef:UniRef90_A0A1Q6M597
contig_75	cds	587	1189	+	BEFGOD_00169		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D0Y2G6
contig_76	cds	49	414	+	BEFGOD_00170		hypothetical protein	PFAM:PF04397.21
contig_76	cds	458	631	-	BEFGOD_00171		hypothetical protein	
contig_77	cds	154	966	+	BEFGOD_00172		hypothetical protein	PFAM:PF00404.24, PFAM:PF00963.24
contig_78	cds	805	1254	-	BEFGOD_00173		hypothetical protein	
contig_78	cds	1420	1785	-	BEFGOD_00174		hypothetical protein	
contig_80	cds	89	4546	+	BEFGOD_00175		DNA polymerase III PolC-type	SO:0001217, UniRef:UniRef50_A0A0J1ILQ4
contig_82	cds	206	409	-	BEFGOD_00176		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q6LAN8
contig_83	cds	1292	1834	-	BEFGOD_00177		hypothetical protein	
contig_83	cds	1840	2517	-	BEFGOD_00178		hypothetical protein	
contig_84	cds	76	354	+	BEFGOD_00179		Small ribosomal subunit protein uS19	SO:0001217, UniRef:UniRef50_Q5SHP2
contig_84	cds	385	741	+	BEFGOD_00180		Large ribosomal subunit protein uL22	SO:0001217, UniRef:UniRef50_C4Z2T5
contig_84	cds	763	1419	+	BEFGOD_00181		Small ribosomal subunit protein uS3	SO:0001217, UniRef:UniRef50_Q3A9S2
contig_84	cds	1422	1853	+	BEFGOD_00182		Large ribosomal subunit protein uL16	SO:0001217, UniRef:UniRef50_A3DJH9
contig_84	cds	1854	2057	+	BEFGOD_00183		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_A6TWH4
contig_84	cds	2075	2329	+	BEFGOD_00184		Small ribosomal subunit protein uS17	SO:0001217, UniRef:UniRef50_Q83ER7
contig_84	cds	2368	2736	+	BEFGOD_00185		Large ribosomal subunit protein uL14	SO:0001217, UniRef:UniRef50_Q5SHP8
contig_84	cds	2755	3075	+	BEFGOD_00186		Large ribosomal subunit protein uL24	SO:0001217, UniRef:UniRef50_A0LIK1
contig_84	cds	3091	3636	+	BEFGOD_00187		Large ribosomal subunit protein uL5	SO:0001217, UniRef:UniRef50_Q8DS25
contig_84	cds	3649	3834	+	BEFGOD_00188		Small ribosomal subunit protein uS14B	SO:0001217, UniRef:UniRef50_P12878
contig_84	cds	3852	4247	+	BEFGOD_00189		Small ribosomal subunit protein uS8	SO:0001217, UniRef:UniRef50_Q0AII2
contig_84	cds	4281	4817	+	BEFGOD_00190		Large ribosomal subunit protein uL6	SO:0001217, UniRef:UniRef50_P9WH81
contig_84	cds	4854	5213	+	BEFGOD_00191		Large ribosomal subunit protein uL18	SO:0001217, UniRef:UniRef50_A0A1F4V9T6
contig_84	cds	5232	5771	+	BEFGOD_00192		Small ribosomal subunit protein uS5	SO:0001217, UniRef:UniRef50_A0A7V1D725
contig_85	cds	351	1643	+	BEFGOD_00193		hypothetical protein	PFAM:PF00587.30, PFAM:PF02403.27
contig_85	cds	1643	2218	+	BEFGOD_00194	engB	putative GTP-binding protein EngB	SO:0001217, UniRef:UniRef50_A0A943PUU7
contig_86	cds	84	746	+	BEFGOD_00195		hypothetical protein	PFAM:PF00533.33, PFAM:PF12738.14, PFAM:PF12826.13, PFAM:PF14520.12, PFAM:PF16589.12
contig_86	cds	776	1261	+	BEFGOD_00196		hypothetical protein	
contig_87	cds	92	505	+	BEFGOD_00197		Small basic protein	SO:0001217, UniRef:UniRef50_A0A0P8W7K7
contig_87	cds	1057	2091	+	BEFGOD_00198		DUF1016 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3B8SSC8
contig_87	cds	2084	2551	+	BEFGOD_00199	yhcG	YhcG N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_R0CDQ9
contig_87	cds	2548	2844	+	BEFGOD_00200	yhcG	YhcG PDDEXK nuclease domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G8AQC4
contig_87	cds	2958	3074	+	BEFGOD_00201		hypothetical protein	
contig_88	cds	475	813	+	BEFGOD_00202	padR	PadR family transcriptional regulator	COG:COG1695, COG:K, RefSeq:WP_117575406.1, SO:0001217, UniParc:UPI000821E8FF, UniRef:UniRef100_A0AAW4VKQ6, UniRef:UniRef50_A0A1I0DAG5, UniRef:UniRef90_A0A2T3FJH9
contig_89	cds	19	510	+	BEFGOD_00203		hypothetical protein	PFAM:PF10502.14
contig_89	cds	526	1362	+	BEFGOD_00204		hypothetical protein	PFAM:PF00004.35, PFAM:PF13177.12
contig_89	cds	1372	2202	+	BEFGOD_00205		PSP1 C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_G5GKZ6
contig_89	cds	2241	2414	+	BEFGOD_00206		Ferredoxin-1	SO:0001217, UniRef:UniRef50_P00204
contig_90	cds	45	1082	+	BEFGOD_00207		hypothetical protein	PFAM:PF04055.27, PFAM:PF18693.7
contig_91	cds	107	2131	+	BEFGOD_00208		hypothetical protein	PFAM:PF00004.35, PFAM:PF01434.24, PFAM:PF05621.17, PFAM:PF13191.12, PFAM:PF17871.7
contig_92	cds	21	701	+	BEFGOD_00209		hypothetical protein	PFAM:PF13635.12
contig_92	cds	714	1901	+	BEFGOD_00210		hypothetical protein	
contig_92	cds	1915	2091	+	BEFGOD_00211		hypothetical protein	
contig_92	cds	2104	2694	+	BEFGOD_00212		hypothetical protein	
contig_92	cds	2842	3465	-	BEFGOD_00213		hypothetical protein	
contig_93	cds	356	1279	+	BEFGOD_00214		hypothetical protein	PFAM:PF15935.10, PFAM:PF19034.5
contig_93	cds	1304	1657	+	BEFGOD_00215	rnlA	Antitoxin to bacterial toxin RNase LS or RnlA	SO:0001217, UniRef:UniRef50_A0A373HME2, UniRef:UniRef90_A0A1C5P967
contig_93	cds	1726	1923	+	BEFGOD_00216		DpnD/PcfM-like C-terminal domain-containing protein	RefSeq:WP_147579869.1, SO:0001217, UniParc:UPI0008219BCA, UniRef:UniRef100_A0A1C5PA53, UniRef:UniRef50_A0A2T3FVN3, UniRef:UniRef90_A0A2T3FVN3
contig_93	cds	2063	2401	+	BEFGOD_00217		Bacterial mobilisation protein (MobC)	RefSeq:WP_230312851.1, SO:0001217, UniParc:UPI001E484E8D, UniRef:UniRef100_UPI001E484E8D, UniRef:UniRef50_A0A1C5P8Y2, UniRef:UniRef90_A0A1C5V1Z4
contig_94	cds	27	413	+	BEFGOD_00218		hypothetical protein	PFAM:PF21778.2
contig_94	cds	610	2910	+	BEFGOD_00219		ATP-dependent DNA helicase	SO:0001217, UniRef:UniRef50_F4LVV3
contig_94	cds	2957	3661	+	BEFGOD_00220		hypothetical protein	
contig_95	cds	118	1152	+	BEFGOD_00221		hypothetical protein	
contig_95	cds	1152	1670	+	BEFGOD_00222		hypothetical protein	
contig_96	cds	189	548	-	BEFGOD_00223		hypothetical protein	
contig_96	cds	739	1008	+	BEFGOD_00224		hypothetical protein	
contig_96	cds	1136	2668	+	BEFGOD_00225		hypothetical protein	
contig_97	cds	111	473	+	BEFGOD_00226		hypothetical protein	PFAM:PF00912.28
contig_97	cds	546	1724	+	BEFGOD_00227		hypothetical protein	
contig_97	cds	1737	2423	+	BEFGOD_00228		Thymidylate kinase	SO:0001217, UniRef:UniRef50_A0A1V4IMD3
contig_97	cds	2519	3040	+	BEFGOD_00229		hypothetical protein	PFAM:PF00300.27
contig_97	cds	3221	3475	+	BEFGOD_00230		Small ribosomal subunit protein bS20	SO:0001217, UniRef:UniRef50_Q97JK0
contig_98	cds	209	838	-	BEFGOD_00231		hypothetical protein	PFAM:PF01471.23
contig_99	cds	23	1018	+	BEFGOD_00232		hypothetical protein	PFAM:PF13635.12
contig_99	cds	1151	1261	-	BEFGOD_00233		hypothetical protein	
contig_99	cds	1383	1913	+	BEFGOD_00234		hypothetical protein	
contig_99	cds	1910	2512	+	BEFGOD_00235		Catalase	SO:0001217, UniRef:UniRef50_A0A1Q6LHD0
contig_99	cds	2559	3611	-	BEFGOD_00236		hypothetical protein	PFAM:PF01061.29
