#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_20	2140	3102	-	LANIFM_0041	35.4	9.1		
contig_21	580	1023	+	LANIFM_0043	17.0	6.3		
contig_24	125	919	-	LANIFM_0045	30.8	5.9		
contig_25	1340	2143	-	LANIFM_0047	29.2	8.3	PF01047.28|MarR, PF13412.12|HTH_24, PF13463.12|HTH_27	PFAM:PF01047.28, PFAM:PF13412.12, PFAM:PF13463.12
contig_25	2199	3620	-	LANIFM_0048	53.2	5.2	PF01368.27|DHH, PF02272.25|DHHA1, PF21763.2|DHH_CID	PFAM:PF01368.27, PFAM:PF02272.25, PFAM:PF21763.2
contig_25	3617	3886	-	LANIFM_0049	10.5	9.3		
contig_26	68	226	+	LANIFM_0051	5.7	4.1		
contig_26	223	1089	-	LANIFM_0052	33.2	8.7		
contig_27	1000	1287	-	LANIFM_0053	11.1	5.5		
contig_27	1299	1565	-	LANIFM_0054	10.4	9.5		
contig_28	357	1046	+	LANIFM_0055	25.8	4.8	PF09079.17|Cdc6_C, PF22606.2|Cdc6-ORC-like_ATPase_lid, PF22703.2|Cdc6_lid	PFAM:PF09079.17, PFAM:PF22606.2, PFAM:PF22703.2
contig_28	1034	1216	-	LANIFM_0056	7.0	8.1	PF00185.30|OTCace	PFAM:PF00185.30
contig_29	170	478	-	LANIFM_0057	10.5	5.5		
contig_30	310	1014	-	LANIFM_0058	26.4	5.3	PF04055.27|Radical_SAM, PF13353.11|Fer4_12	PFAM:PF04055.27, PFAM:PF13353.11
contig_30	1014	1760	-	LANIFM_0059	28.6	4.9	PF00155.27|Aminotran_1_2, PF00266.25|Aminotran_5	PFAM:PF00155.27, PFAM:PF00266.25
contig_32	69	395	+	LANIFM_0062	12.1	5.0		
contig_32	405	962	+	LANIFM_0063	21.1	5.6	PF10469.15|AKAP7_NLS	PFAM:PF10469.15
contig_33	59	2605	+	LANIFM_0064	97.9	4.6	PF01935.23|DUF87, PF05872.18|HerA_C, PF12846.13|AAA_10	PFAM:PF01935.23, PFAM:PF05872.18, PFAM:PF12846.13
contig_35	124	1344	+	LANIFM_0065	42.8	4.8		
contig_36	268	654	+	LANIFM_0066	13.7	4.3		
contig_36	671	946	-	LANIFM_0067	10.7	4.3		
contig_38	250	1206	+	LANIFM_0068	35.1	5.0	PF00725.27|3HCDH, PF02737.24|3HCDH_N	PFAM:PF00725.27, PFAM:PF02737.24
contig_38	1422	2546	+	LANIFM_0069	42.4	5.5	PF00004.35|AAA, PF05496.18|RuvB_N, PF07724.20|AAA_2, PF23900.1|PRS2_N, PF23902.1|AAA_lid_PRS2_C	PFAM:PF00004.35, PFAM:PF05496.18, PFAM:PF07724.20, PFAM:PF23900.1, PFAM:PF23902.1
contig_38	2560	3024	-	LANIFM_0070	17.8	4.6	PF00745.25|GlutR_dimer	PFAM:PF00745.25
contig_39	463	1041	+	LANIFM_0071	21.7	4.6	PF02223.23|Thymidylate_kin, PF13521.12|AAA_28	PFAM:PF02223.23, PFAM:PF13521.12
contig_40	429	962	+	LANIFM_0072	20.0	5.5		
contig_40	924	1268	-	LANIFM_0073	12.9	9.8	PF02785.25|Biotin_carb_C	PFAM:PF02785.25
contig_41	38	2110	-	LANIFM_0074	77.3	5.6	PF07503.17|zf-HYPF, PF17788.7|HypF_C, PF22521.2|HypF_C_2	PFAM:PF07503.17, PFAM:PF17788.7, PFAM:PF22521.2
contig_42	206	475	-	LANIFM_0075	10.2	5.2		
contig_42	620	1264	-	LANIFM_0076	25.4	6.4		
contig_43	176	472	+	LANIFM_0077	11.3	4.6		
contig_43	484	1632	+	LANIFM_0078	42.4	5.1	PF04432.18|FrhB_FdhB_C, PF13534.11|Fer4_17	PFAM:PF04432.18, PFAM:PF13534.11
contig_43	2066	3304	+	LANIFM_0080	44.8	4.8	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12798.12|Fer4_3, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF13534.11|Fer4_17, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF14697.11
contig_45	1011	1676	-	LANIFM_0081	24.2	4.9		
contig_47	27	674	+	LANIFM_0083	25.6	8.1	PF04991.19|LicD	PFAM:PF04991.19
contig_47	662	1111	-	LANIFM_0084	17.4	8.7		
contig_49	40	1629	-	LANIFM_0085	59.7	4.9	PF00702.32|Hydrolase, PF08282.18|Hydrolase_3	PFAM:PF00702.32, PFAM:PF08282.18
contig_49	1642	2154	-	LANIFM_0086	18.6	4.9	PF00352.27|TBP	PFAM:PF00352.27
contig_50	113	544	+	LANIFM_0087	17.0	4.6		
contig_50	541	2037	-	LANIFM_0088	53.4	6.6	PF00037.32|Fer4, PF00478.31|IMPDH, PF01070.24|FMN_dh, PF01645.23|Glu_synthase, PF03060.21|NMO, PF04898.20|Glu_syn_central, PF12838.12|Fer4_7	PFAM:PF00037.32, PFAM:PF00478.31, PFAM:PF01070.24, PFAM:PF01645.23, PFAM:PF03060.21, PFAM:PF04898.20, PFAM:PF12838.12
contig_50	2057	2611	-	LANIFM_0089	19.8	4.4		
contig_51	27	881	+	LANIFM_0090	29.4	6.1		
contig_52	9	1718	+	LANIFM_0091	60.1	4.8	PF00920.27|ILVD_EDD_N, PF24877.1|ILV_EDD_C	PFAM:PF00920.27, PFAM:PF24877.1
contig_53	242	2140	-	LANIFM_0093	68.7	4.9	PF00037.32|Fer4, PF02775.26|TPP_enzyme_C, PF12837.12|Fer4_6, PF13237.11|Fer4_10	PFAM:PF00037.32, PFAM:PF02775.26, PFAM:PF12837.12, PFAM:PF13237.11
contig_56	127	273	-	LANIFM_0094	5.0	12.0		
contig_57	60	374	+	LANIFM_0095	11.2	4.5		
contig_57	750	863	-	LANIFM_0096	4.1	8.2		
contig_58	860	1207	-	LANIFM_0097	13.3	5.9	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_59	196	384	+	LANIFM_0098	7.0	9.6		
contig_59	610	867	+	LANIFM_0099	9.2	10.5		
contig_59	979	1173	+	LANIFM_0100	7.3	9.9		
contig_60	33	551	+	LANIFM_0101	19.9	5.2	PF00440.29|TetR_N	PFAM:PF00440.29
contig_61	53	1096	+	LANIFM_0102	39.1	6.3		
contig_61	1108	1326	+	LANIFM_0103	8.3	7.8		
contig_61	1372	2379	-	LANIFM_0104	37.3	4.8	PF00448.28|SRP54, PF01656.29|CbiA, PF02374.21|ArsA_ATPase, PF13614.12|AAA_31	PFAM:PF00448.28, PFAM:PF01656.29, PFAM:PF02374.21, PFAM:PF13614.12
contig_64	80	1003	+	LANIFM_0105	34.9	5.1	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_64	984	1769	-	LANIFM_0106	30.1	6.5	PF01625.27|PMSR, PF01641.26|SelR	PFAM:PF01625.27, PFAM:PF01641.26
contig_65	150	896	+	LANIFM_0107	28.7	4.7		
contig_65	900	1325	+	LANIFM_0108	16.2	4.5		
contig_65	1317	2069	-	LANIFM_0109	28.7	5.7	PF01702.25|TGT	PFAM:PF01702.25
contig_65	2258	3283	+	LANIFM_0110	38.1	4.5	PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13534.11|Fer4_17	PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13534.11
contig_66	20	1201	-	LANIFM_0111	42.3	5.4	PF01266.30|DAO, PF07992.20|Pyr_redox_2, PF13450.12|NAD_binding_8, PF22578.2|GGR_cat	PFAM:PF01266.30, PFAM:PF07992.20, PFAM:PF13450.12, PFAM:PF22578.2
contig_66	1214	1381	-	LANIFM_0112	6.2	4.3	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF13534.11|Fer4_17	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11
contig_66	1475	1615	-	LANIFM_0113	5.2	5.0		
contig_67	149	973	-	LANIFM_0114	29.9	4.7	PF01207.24|Dus, PF05690.20|ThiG	PFAM:PF01207.24, PFAM:PF05690.20
contig_67	1038	1199	-	LANIFM_0115	5.9	7.9		
contig_67	1747	2961	-	LANIFM_0117	46.7	5.9	PF21238.2|Pus10_C, PF22023.1|Pus10_THUMP_arc	PFAM:PF21238.2, PFAM:PF22023.1
contig_67	2958	4052	-	LANIFM_0118	40.3	6.7	PF00448.28|SRP54, PF02978.25|SRP_SPB	PFAM:PF00448.28, PFAM:PF02978.25
contig_68	15	887	+	LANIFM_0119	33.8	9.4		
contig_68	971	1240	-	LANIFM_0120	9.6	6.5		
contig_69	249	1580	-	LANIFM_0121	46.8	4.7	PF02241.23|MCR_beta, PF02783.20|MCR_beta_N	PFAM:PF02241.23, PFAM:PF02783.20
contig_70	31	336	+	LANIFM_0122	11.1	5.1		
contig_70	339	1361	+	LANIFM_0123	37.2	4.4		
contig_70	1383	1949	-	LANIFM_0124	20.1	6.5		
contig_70	2123	2212	+	LANIFM_0125	3.3	6.0	PF23545.1|Zn_ribbon_HMPTM	PFAM:PF23545.1
contig_71	15	977	+	LANIFM_0126	34.9	9.8	PF00288.32|GHMP_kinases_N, PF08544.19|GHMP_kinases_C	PFAM:PF00288.32, PFAM:PF08544.19
contig_72	37	546	+	LANIFM_0127	18.8	9.0	PF01035.26|DNA_binding_1, PF02870.21|Methyltransf_1N	PFAM:PF01035.26, PFAM:PF02870.21
contig_72	529	1275	-	LANIFM_0128	28.1	4.5	PF01261.30|AP_endonuc_2	PFAM:PF01261.30
contig_72	1285	3150	-	LANIFM_0129	69.3	5.1	PF00437.27|T2SSE, PF01850.27|PIN	PFAM:PF00437.27, PFAM:PF01850.27
contig_72	3539	4834	-	LANIFM_0131	48.9	5.0	PF00587.30|tRNA-synt_2b, PF01409.25|tRNA-synt_2d, PF03129.25|HGTP_anticodon, PF13393.11|tRNA-synt_His	PFAM:PF00587.30, PFAM:PF01409.25, PFAM:PF03129.25, PFAM:PF13393.11
contig_73	25	597	+	LANIFM_0132	21.3	5.2	PF00117.34|GATase, PF07722.19|Peptidase_C26	PFAM:PF00117.34, PFAM:PF07722.19
contig_73	590	856	+	LANIFM_0133	10.1	4.4		
contig_73	875	1801	+	LANIFM_0134	34.3	4.8	PF00764.25|Arginosuc_synth, PF00958.27|GMP_synt_C, PF02540.23|NAD_synthase	PFAM:PF00764.25, PFAM:PF00958.27, PFAM:PF02540.23
contig_73	1889	3064	+	LANIFM_0135	44.9	8.9		
contig_74	2767	2940	-	LANIFM_0139	6.2	8.1		
contig_76	813	1049	-	LANIFM_0140	9.0	5.2	PF01750.23|HycI	PFAM:PF01750.23
contig_77	10	282	+	LANIFM_0141	10.3	9.1		
contig_77	305	841	+	LANIFM_0142	19.9	5.5		SO:0001217, UniRef:UniRef50_UPI00241CCA45, UniRef:UniRef90_UPI00241CCA45
contig_77	843	1007	+	LANIFM_0143	6.2	7.9		SO:0001217, UniRef:UniRef50_UPI00241FD7DA, UniRef:UniRef90_UPI00241FD7DA
contig_77	1082	1306	+	LANIFM_0144	8.5	6.5		SO:0001217, UniRef:UniRef50_UPI00241D95C9, UniRef:UniRef90_UPI00241D95C9
contig_77	1411	1884	+	LANIFM_0145	17.1	10.2		SO:0001217, UniRef:UniRef50_UPI0020576620, UniRef:UniRef90_UPI0020576620
contig_78	155	838	+	LANIFM_0146	25.5	9.3	PF12706.13|Lactamase_B_2	PFAM:PF12706.13
contig_79	45	161	+	LANIFM_0148	4.4	9.2		
contig_79	207	2087	+	LANIFM_0149	67.5	4.5		
contig_80	406	1728	-	LANIFM_0151	49.1	4.8		
contig_81	22	1443	-	LANIFM_0152	51.7	9.2		
contig_82	181	1338	-	LANIFM_0153	42.7	5.1	PF00155.27|Aminotran_1_2, PF00266.25|Aminotran_5, PF00282.25|Pyridoxal_deC, PF01041.23|DegT_DnrJ_EryC1	PFAM:PF00155.27, PFAM:PF00266.25, PFAM:PF00282.25, PFAM:PF01041.23
contig_82	1390	3672	-	LANIFM_0154	82.1	4.6	PF00391.29|PEP-utilizers, PF02896.24|PEP-utilizers_C	PFAM:PF00391.29, PFAM:PF02896.24
contig_82	3865	4347	-	LANIFM_0155	18.0	10.5	PF00252.24|Ribosomal_L16	PFAM:PF00252.24
contig_84	20	613	+	LANIFM_0158	21.6	4.8	PF01207.24|Dus, PF05690.20|ThiG	PFAM:PF01207.24, PFAM:PF05690.20
contig_84	621	1082	+	LANIFM_0159	17.3	9.5	PF01467.32|CTP_transf_like	PFAM:PF01467.32
contig_85	136	1056	-	LANIFM_0160	34.3	9.2	PF00482.28|T2SSF	PFAM:PF00482.28
contig_86	442	1422	-	LANIFM_0161	37.2	4.7	PF00152.25|tRNA-synt_2, PF01409.25|tRNA-synt_2d	PFAM:PF00152.25, PFAM:PF01409.25
contig_87	512	1243	-	LANIFM_0163	27.5	4.5	PF00254.34|FKBP_C, PF18046.7|FKBP26_C, PF22199.2|FKBP26_IF	PFAM:PF00254.34, PFAM:PF18046.7, PFAM:PF22199.2
contig_88	5	661	+	LANIFM_0164	24.4	6.9		
contig_90	761	1186	-	LANIFM_0167	15.5	5.0	PF13507.12|GATase_5	PFAM:PF13507.12
contig_92	18	446	+	LANIFM_0168	16.0	8.3		
contig_92	453	1817	-	LANIFM_0169	49.8	4.7	PF00408.26|PGM_PMM_IV, PF02878.22|PGM_PMM_I, PF02879.22|PGM_PMM_II, PF02880.22|PGM_PMM_III	PFAM:PF00408.26, PFAM:PF02878.22, PFAM:PF02879.22, PFAM:PF02880.22
contig_92	1962	2357	-	LANIFM_0170	14.3	4.6	PF01336.31|tRNA_anti-codon, PF13742.12|tRNA_anti_2	PFAM:PF01336.31, PFAM:PF13742.12
contig_94	484	1569	-	LANIFM_0171	39.4	5.6		
contig_95	13	741	+	LANIFM_0172	27.8	9.4	PF00924.24|MS_channel_2nd, PF21088.2|MS_channel_1st	PFAM:PF00924.24, PFAM:PF21088.2
contig_95	710	1663	+	LANIFM_0173	35.4	5.1		
contig_95	1696	1974	-	LANIFM_0174	10.7	4.3		
contig_95	1979	2968	-	LANIFM_0175	36.8	4.5	PF00561.26|Abhydrolase_1	PFAM:PF00561.26
contig_95	3023	3805	+	LANIFM_0176	30.1	5.5	PF01939.22|NucS_C, PF21003.3|NucS_N	PFAM:PF01939.22, PFAM:PF21003.3
contig_95	3802	4281	-	LANIFM_0177	18.4	4.9		
contig_96	117	485	+	LANIFM_0178	13.9	5.4		
contig_96	485	1180	+	LANIFM_0179	24.8	5.1		
contig_96	1187	1858	+	LANIFM_0180	23.9	7.7		
contig_96	1866	2081	+	LANIFM_0181	7.9	5.0		
contig_97	1742	4021	-	LANIFM_0182	87.0	6.7		
contig_100	685	1887	-	LANIFM_0185	44.6	5.3	PF02754.22|CCG, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13534.11|Fer4_17	PFAM:PF02754.22, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13534.11
contig_102	439	2058	+	LANIFM_0186	57.3	4.6		
contig_103	267	1424	-	LANIFM_0187	42.9	6.3	PF01979.26|Amidohydro_1	PFAM:PF01979.26
contig_104	256	1083	-	LANIFM_0188	29.3	4.8		
contig_104	1400	2542	-	LANIFM_0190	42.4	4.9	PF01435.24|Peptidase_M48, PF13240.11|Zn_Ribbon_1, PF13248.11|Zn_ribbon_3, PF17032.10|Zn_ribbon_15, PF18912.6|DZR_2	PFAM:PF01435.24, PFAM:PF13240.11, PFAM:PF13248.11, PFAM:PF17032.10, PFAM:PF18912.6
contig_106	111	872	+	LANIFM_0191	29.3	5.0	PF01026.27|TatD_DNase	PFAM:PF01026.27
contig_106	869	1093	-	LANIFM_0192	8.8	5.3		
contig_107	305	1207	-	LANIFM_0193	31.9	4.9	PF00037.32|Fer4, PF00732.25|GMC_oxred_N, PF05199.19|GMC_oxred_C	PFAM:PF00037.32, PFAM:PF00732.25, PFAM:PF05199.19
contig_108	1356	1787	+	LANIFM_0195	16.1	5.0	PF01842.31|ACT, PF19571.5|ACT_8, PF22629.2|ACT_AHAS_ss	PFAM:PF01842.31, PFAM:PF19571.5, PFAM:PF22629.2
contig_108	1806	1922	-	LANIFM_0196	4.5	4.1		
contig_109	382	1023	-	LANIFM_0197	24.1	5.3	PF08353.15|MurT_C	PFAM:PF08353.15
contig_110	238	948	-	LANIFM_0198	27.0	4.3		
contig_110	959	1678	-	LANIFM_0199	28.0	6.9	PF04446.17|Thg1, PF14413.11|Thg1C	PFAM:PF04446.17, PFAM:PF14413.11
contig_111	769	1581	+	LANIFM_0200	28.4	9.8		
contig_111	1578	1808	-	LANIFM_0201	8.5	8.0		
contig_112	636	1595	-	LANIFM_0202	35.9	5.9	PF01435.24|Peptidase_M48, PF13202.12|EF-hand_5	PFAM:PF01435.24, PFAM:PF13202.12
contig_113	123	1058	+	LANIFM_0203	35.1	5.3		
contig_113	1063	1503	+	LANIFM_0204	16.4	4.9		
contig_113	1507	2589	+	LANIFM_0205	40.8	4.7	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_113	2576	3082	-	LANIFM_0206	19.2	8.8	PF02475.23|TRM5-TYW2_MTfase, PF05175.20|MTS	PFAM:PF02475.23, PFAM:PF05175.20
contig_114	22	180	+	LANIFM_0207	6.1	4.1		
contig_114	249	839	+	LANIFM_0208	22.6	5.1	PF00011.27|HSP20	PFAM:PF00011.27
contig_114	871	1032	-	LANIFM_0209	6.2	5.4		
contig_115	196	915	-	LANIFM_0210	25.6	5.0		
contig_116	23	1000	-	LANIFM_0211	36.6	4.8	PF02875.26|Mur_ligase_C, PF08245.18|Mur_ligase_M	PFAM:PF02875.26, PFAM:PF08245.18
contig_118	63	623	+	LANIFM_0212	21.2	9.6	PF00177.27|Ribosomal_S7	PFAM:PF00177.27
contig_118	1652	1912	-	LANIFM_0213	8.7	5.9		
contig_119	472	648	+	LANIFM_0214	6.3	9.8		
contig_119	669	1337	-	LANIFM_0215	24.8	9.0	PF00149.33|Metallophos	PFAM:PF00149.33
contig_120	31	1509	+	LANIFM_0216	54.8	5.5	PF00562.33|RNA_pol_Rpb2_6, PF04560.25|RNA_pol_Rpb2_7	PFAM:PF00562.33, PFAM:PF04560.25
contig_121	143	1108	+	LANIFM_0217	33.6	4.7	PF00296.26|Bac_luciferase	PFAM:PF00296.26
contig_121	1137	1751	-	LANIFM_0218	23.4	8.9		
contig_122	178	1125	-	LANIFM_0219	33.2	4.7		
contig_123	1508	1732	-	LANIFM_0220	8.3	8.0		
contig_124	265	1083	-	LANIFM_0221	29.8	6.1		
contig_124	1224	2654	-	LANIFM_0222	51.7	6.2	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_126	185	340	-	LANIFM_0223	6.0	5.7		
contig_126	625	1098	-	LANIFM_0224	17.2	4.8		
contig_127	181	951	-	LANIFM_0225	26.6	5.1		
contig_127	965	2464	-	LANIFM_0226	55.2	4.9		
contig_128	246	425	+	LANIFM_0227	6.7	4.2		
contig_128	482	1567	-	LANIFM_0228	41.5	4.6		
contig_130	149	1198	-	LANIFM_0230	38.4	4.6	PF01118.30|Semialdhyde_dh, PF02774.23|Semialdhyde_dhC	PFAM:PF01118.30, PFAM:PF02774.23
contig_130	2043	2507	-	LANIFM_0232	16.6	4.4	PF00701.28|DHDPS	PFAM:PF00701.28
contig_131	469	1554	-	LANIFM_0233	38.9	4.6	PF09587.15|PGA_cap	PFAM:PF09587.15
contig_131	1544	2956	-	LANIFM_0234	52.6	4.5	PF00448.28|SRP54, PF02881.24|SRP54_N, PF13604.12|AAA_30	PFAM:PF00448.28, PFAM:PF02881.24, PFAM:PF13604.12
contig_131	3074	3514	-	LANIFM_0235	15.7	4.3	PF02996.22|Prefoldin	PFAM:PF02996.22
contig_131	3525	3749	-	LANIFM_0236	8.6	6.7	PF01775.22|Ribosomal_L18A	PFAM:PF01775.22
contig_131	3771	4442	-	LANIFM_0237	23.4	4.2		
contig_132	103	774	+	LANIFM_0238	25.8	6.2	PF05598.16|DUF772	PFAM:PF05598.16
contig_133	318	686	+	LANIFM_0239	12.3	4.1		
contig_133	702	1394	-	LANIFM_0240	25.3	4.8		
contig_133	1409	1891	-	LANIFM_0241	17.7	5.1	PF09183.16|DUF1947	PFAM:PF09183.16
contig_134	10	645	-	LANIFM_0242	23.6	8.3	PF00571.33|CBS	PFAM:PF00571.33
contig_134	658	1098	-	LANIFM_0243	16.5	4.2	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12798.12|Fer4_3, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF14697.11
contig_135	42	1208	-	LANIFM_0244	44.6	8.6		
contig_138	674	1477	-	LANIFM_0245	29.7	4.9		
contig_139	755	2086	-	LANIFM_0246	49.7	4.4	PF00571.33|CBS, PF01595.25|CNNM, PF03471.22|CorC_HlyC	PFAM:PF00571.33, PFAM:PF01595.25, PFAM:PF03471.22
contig_139	2118	2330	-	LANIFM_0247	8.2	9.2	PF09082.15|DUF1922	PFAM:PF09082.15
contig_139	2400	3569	-	LANIFM_0248	43.5	5.1		
contig_139	3628	4320	-	LANIFM_0249	25.6	4.9		
contig_139	4380	4895	+	LANIFM_0250	19.8	4.9		
contig_140	48	1277	+	LANIFM_0251	47.2	8.8		
contig_141	308	1480	+	LANIFM_0252	42.2	6.0	PF01070.24|FMN_dh, PF01645.23|Glu_synthase	PFAM:PF01070.24, PFAM:PF01645.23
contig_142	225	1196	+	LANIFM_0253	36.5	5.2		
contig_142	1181	1693	-	LANIFM_0254	18.6	7.6		
contig_143	77	943	-	LANIFM_0255	32.2	4.8	PF01937.24|ARMT1-like_dom	PFAM:PF01937.24
contig_143	944	1147	-	LANIFM_0256	7.8	4.2	PF02597.26|ThiS	PFAM:PF02597.26
contig_143	1152	2069	-	LANIFM_0257	34.2	8.7	PF03054.22|tRNA_Me_trans, PF22082.2|TtuA_LIM_N	PFAM:PF03054.22, PFAM:PF22082.2
contig_143	2078	3235	-	LANIFM_0258	44.3	9.6		
contig_143	3249	3608	-	LANIFM_0259	13.6	9.5		
contig_144	172	1227	-	LANIFM_0260	38.3	4.6	PF00408.26|PGM_PMM_IV, PF02878.22|PGM_PMM_I, PF02879.22|PGM_PMM_II, PF02880.22|PGM_PMM_III	PFAM:PF00408.26, PFAM:PF02878.22, PFAM:PF02879.22, PFAM:PF02880.22
