# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_24	cds	48	311	-	MFADOM_00064		hypothetical protein	
contig_24	cds	765	1100	-	MFADOM_00065		hypothetical protein	
contig_25	cds	216	1511	-	MFADOM_00066		hypothetical protein	PFAM:PF00587.30, PFAM:PF01409.25, PFAM:PF03129.25, PFAM:PF13393.11
contig_25	cds	1630	2436	-	MFADOM_00067		hypothetical protein	
contig_25	cds	2492	3337	+	MFADOM_00068		hypothetical protein	PFAM:PF08501.16, PFAM:PF18317.6
contig_25	cds	3347	4030	+	MFADOM_00069		hypothetical protein	
contig_25	cds	4016	5494	-	MFADOM_00070		hypothetical protein	PFAM:PF00004.35, PFAM:PF03215.21, PFAM:PF05496.18, PFAM:PF07728.20, PFAM:PF21960.2
contig_25	cds	5504	5620	-	MFADOM_00071		hypothetical protein	PFAM:PF08542.16
contig_27	cds	41	541	+	MFADOM_00072		hypothetical protein	PFAM:PF01336.31, PFAM:PF23783.1
contig_27	cds	1103	1357	-	MFADOM_00073		hypothetical protein	
contig_28	cds	170	403	+	MFADOM_00074		hypothetical protein	
contig_28	cds	387	1202	-	MFADOM_00075		hypothetical protein	
contig_29	cds	318	959	-	MFADOM_00076		hypothetical protein	
contig_29	cds	994	1398	-	MFADOM_00077		hypothetical protein	PFAM:PF06271.18
contig_30	cds	328	1119	+	MFADOM_00078		hypothetical protein	PFAM:PF04055.27
contig_30	cds	1148	1414	-	MFADOM_00079		hypothetical protein	
contig_31	cds	352	1347	+	MFADOM_00080		UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	SO:0001217, UniRef:UniRef50_Q5QKR8
contig_31	cds	1348	2499	+	MFADOM_00081		UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	SO:0001217, UniRef:UniRef50_A0A9C8C546
contig_31	cds	2504	3334	+	MFADOM_00082		hypothetical protein	
contig_31	cds	3331	4728	+	MFADOM_00083		hypothetical protein	PFAM:PF04101.22, PFAM:PF13302.13, PFAM:PF13420.13, PFAM:PF13508.13, PFAM:PF13673.13
contig_31	cds	4732	5781	+	MFADOM_00084		Pseudaminic acid synthase	SO:0001217, UniRef:UniRef50_E4TXC5
contig_31	cds	5827	6792	+	MFADOM_00085		hypothetical protein	PFAM:PF02558.23, PFAM:PF02737.24, PFAM:PF03446.21, PFAM:PF07479.19, PFAM:PF20618.3
contig_33	cds	826	1032	+	MFADOM_00086		hypothetical protein	
contig_33	cds	1602	2000	-	MFADOM_00087		hypothetical protein	
contig_34	cds	29	193	+	MFADOM_00088		hypothetical protein	
contig_34	cds	180	2045	+	MFADOM_00089		hypothetical protein	PFAM:PF00437.27, PFAM:PF01850.27
contig_34	cds	2055	2801	+	MFADOM_00090		hypothetical protein	PFAM:PF01261.30
contig_34	cds	2784	3293	-	MFADOM_00091		hypothetical protein	PFAM:PF01035.26, PFAM:PF02870.21
contig_34	ncRNA-region	3326	3396	+			Fluoride riboswitch aptamer (crcB RNA motif)	RFAM:RF01734, SO:0000035
contig_34	cds	3423	3830	+	MFADOM_00092		hypothetical protein	PFAM:PF00999.27
contig_34	cds	3853	4554	+	MFADOM_00093		hypothetical protein	PFAM:PF00999.27
contig_34	cds	4578	5522	-	MFADOM_00094		hypothetical protein	PFAM:PF00633.29, PFAM:PF02732.21, PFAM:PF12826.13, PFAM:PF14520.12
contig_35	cds	138	1196	-	MFADOM_00095		hypothetical protein	PFAM:PF01757.29
contig_35	cds	1408	2631	+	MFADOM_00096		hypothetical protein	
contig_36	cds	277	546	-	MFADOM_00097		hypothetical protein	
contig_36	cds	565	1098	-	MFADOM_00098		hypothetical protein	
contig_37	cds	146	313	+	MFADOM_00099		hypothetical protein	
contig_37	cds	410	607	+	MFADOM_00100		hypothetical protein	
contig_37	cds	790	1752	-	MFADOM_00101		hypothetical protein	
contig_38	cds	52	570	-	MFADOM_00102		hypothetical protein	PFAM:PF02224.24, PFAM:PF13189.12, PFAM:PF13207.12, PFAM:PF13238.12
contig_38	cds	570	836	-	MFADOM_00103		hypothetical protein	
contig_38	cds	954	1166	-	MFADOM_00104		hypothetical protein	
contig_39	cds	118	603	-	MFADOM_00105		hypothetical protein	
contig_39	cds	615	830	-	MFADOM_00106		hypothetical protein	
contig_39	cds	1048	1203	-	MFADOM_00107		hypothetical protein	
contig_40	cds	279	1061	+	MFADOM_00108		hypothetical protein	PFAM:PF00384.28
contig_41	cds	766	1266	-	MFADOM_00109		hypothetical protein	PFAM:PF01903.22
contig_41	cds	1309	1845	-	MFADOM_00110		hypothetical protein	PFAM:PF01903.22
contig_42	cds	374	1603	+	MFADOM_00111		hypothetical protein	PFAM:PF00994.29, PFAM:PF03454.20
contig_42	cds	1632	2093	+	MFADOM_00112		hypothetical protein	PFAM:PF06445.20
contig_42	cds	2102	2356	+	MFADOM_00113		hypothetical protein	
contig_42	cds	2353	2481	-	MFADOM_00114		hypothetical protein	PFAM:PF19289.4
contig_43	cds	15	284	+	MFADOM_00115		hypothetical protein	PFAM:PF00999.27
contig_43	cds	286	1431	+	MFADOM_00116		hypothetical protein	PFAM:PF02926.22, PFAM:PF03054.22, PFAM:PF06508.19, PFAM:PF22025.1
contig_43	cds	2483	2686	-	MFADOM_00117		hypothetical protein	
contig_44	cds	4	567	+	MFADOM_00118		hypothetical protein	PFAM:PF22616.2
contig_45	cds	128	2461	+	MFADOM_00119		hypothetical protein	PFAM:PF00535.33, PFAM:PF13641.12
contig_45	cds	2508	2600	+	MFADOM_00120		hypothetical protein	
contig_45	cds	2616	3032	+	MFADOM_00121		hypothetical protein	PFAM:PF00885.24
contig_46	cds	169	915	-	MFADOM_00122		hypothetical protein	
contig_47	cds	54	359	+	MFADOM_00123		hypothetical protein	
contig_47	cds	356	688	-	MFADOM_00124		hypothetical protein	
contig_47	cds	792	2144	+	MFADOM_00125		hypothetical protein	PFAM:PF02637.23, PFAM:PF02934.20
contig_49	cds	306	1175	-	MFADOM_00126		hypothetical protein	PFAM:PF02249.22
contig_50	cds	62	373	+	MFADOM_00127		hypothetical protein	PFAM:PF01938.26
contig_50	cds	573	773	+	MFADOM_00128		hypothetical protein	PFAM:PF00125.30, PFAM:PF00808.29, PFAM:PF02969.23, PFAM:PF15630.12
contig_50	tRNA	904	975	+	MFADOM_00129	trnV	tRNA-Val(gac)	SO:0000273
contig_50	tRNA	979	1051	+	MFADOM_00130	trnF	tRNA-Phe(gaa)	SO:0000267
contig_51	cds	79	267	+	MFADOM_00131		hypothetical protein	
contig_51	cds	513	923	+	MFADOM_00132		hypothetical protein	
contig_52	cds	79	768	+	MFADOM_00133		hypothetical protein	PFAM:PF01937.24
contig_52	cds	777	1238	+	MFADOM_00134		hypothetical protein	PFAM:PF00085.26, PFAM:PF13098.12, PFAM:PF13192.12, PFAM:PF13899.12
contig_52	cds	1248	1859	+	MFADOM_00135		hypothetical protein	PFAM:PF02683.22
contig_52	cds	1856	2590	+	MFADOM_00136		hypothetical protein	
contig_52	cds	2580	3068	-	MFADOM_00137		hypothetical protein	
contig_53	cds	9	203	+	MFADOM_00138		hypothetical protein	
contig_53	cds	213	770	+	MFADOM_00139		hypothetical protein	PFAM:PF10469.15
contig_53	cds	775	2145	+	MFADOM_00140		hypothetical protein	PFAM:PF01909.29, PFAM:PF09249.16, PFAM:PF18144.7, PFAM:PF21133.2
contig_53	cds	2613	2792	-	MFADOM_00141		hypothetical protein	
contig_53	cds	3045	3224	-	MFADOM_00142		hypothetical protein	
contig_54	cds	771	1541	+	MFADOM_00143		hypothetical protein	
contig_55	cds	191	400	+	MFADOM_00144		hypothetical protein	
contig_55	cds	472	963	-	MFADOM_00145		hypothetical protein	PFAM:PF12724.12
contig_55	cds	960	1820	-	MFADOM_00146		hypothetical protein	PFAM:PF08029.16
contig_55	cds	2037	2246	+	MFADOM_00147		hypothetical protein	PFAM:PF00125.30, PFAM:PF00808.29, PFAM:PF02969.23
contig_55	cds	2288	3595	+	MFADOM_00148		hypothetical protein	PFAM:PF01979.26, PFAM:PF07969.17
contig_55	cds	3598	4590	-	MFADOM_00149		hypothetical protein	PFAM:PF02910.25
contig_56	cds	18	740	+	MFADOM_00150		hypothetical protein	PFAM:PF16581.11
contig_56	cds	729	2078	-	MFADOM_00151		hypothetical protein	
contig_57	cds	170	946	+	MFADOM_00152		Indole-3-glycerol phosphate synthase	SO:0001217, UniRef:UniRef50_E7GBB1
contig_58	cds	27	179	+	MFADOM_00153		hypothetical protein	
contig_59	cds	224	397	+	MFADOM_00154		hypothetical protein	PFAM:PF08271.17
contig_59	cds	422	583	+	MFADOM_00155		hypothetical protein	
contig_59	cds	765	965	-	MFADOM_00156		Exodeoxyribonuclease 7 small subunit	SO:0001217, UniRef:UniRef50_R5J2E8
contig_59	cds	982	1728	-	MFADOM_00157		hypothetical protein	
contig_60	cds	8	1636	+	MFADOM_00158		hypothetical protein	PFAM:PF01702.25, PFAM:PF14810.12, PFAM:PF17884.7
contig_61	cds	178	384	+	MFADOM_00159		hypothetical protein	
contig_62	cds	855	1613	-	MFADOM_00160		hypothetical protein	
contig_63	cds	648	1208	-	MFADOM_00161		hypothetical protein	
contig_63	cds	1224	1331	-	MFADOM_00162		hypothetical protein	
contig_64	cds	167	592	+	MFADOM_00163		hypothetical protein	
contig_64	cds	721	1458	-	MFADOM_00164		hypothetical protein	
contig_64	cds	1451	2365	-	MFADOM_00165		hypothetical protein	
contig_64	cds	2371	4368	-	MFADOM_00166		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A101IN16
contig_64	cds	4432	5220	-	MFADOM_00167		hypothetical protein	
contig_65	cds	94	504	-	MFADOM_00168		Bacterial Pleckstrin-like y domain-containing protein	SO:0001217, UniRef:UniRef50_W6SET5
contig_66	cds	87	371	+	MFADOM_00169		hypothetical protein	
contig_66	cds	364	1566	+	MFADOM_00170		hypothetical protein	
contig_67	cds	46	759	+	MFADOM_00171		hypothetical protein	PFAM:PF02397.22
contig_67	cds	914	3295	+	MFADOM_00172		hypothetical protein	PFAM:PF01336.31, PFAM:PF13742.12, PFAM:PF16900.11, PFAM:PF17244.8, PFAM:PF21473.3, PFAM:PF24903.1
contig_67	cds	3326	4261	+	MFADOM_00173		hypothetical protein	PFAM:PF06745.19, PFAM:PF08423.17, PFAM:PF12826.13, PFAM:PF13481.12, PFAM:PF14520.12
contig_67	cds	4576	5481	+	MFADOM_00174		hypothetical protein	
contig_69	cds	12	449	+	MFADOM_00175		hypothetical protein	
contig_69	cds	653	1648	-	MFADOM_00176		hypothetical protein	PFAM:PF13086.12, PFAM:PF13087.12
contig_71	cds	7	468	+	MFADOM_00177		hypothetical protein	
contig_71	cds	469	894	+	MFADOM_00178		hypothetical protein	
contig_71	cds	895	1575	-	MFADOM_00179		hypothetical protein	
contig_71	ncRNA-region	1629	1761	-			FMN riboswitch aptamer (RFN element)	RFAM:RF00050, SO:0000035
contig_71	cds	1811	2185	-	MFADOM_00180		hypothetical protein	PFAM:PF01982.22
contig_72	cds	402	1031	-	MFADOM_00181		hypothetical protein	PFAM:PF16640.11
contig_73	cds	127	708	+	MFADOM_00182		hypothetical protein	
contig_73	cds	725	1054	+	MFADOM_00183		hypothetical protein	
contig_74	cds	1093	1656	-	MFADOM_00184		hypothetical protein	
contig_75	cds	11	1468	+	MFADOM_00185		hypothetical protein	
contig_75	cds	1628	2239	+	MFADOM_00186		hypothetical protein	
contig_77	cds	23	1045	+	MFADOM_00187		O-acetyl-L-homoserine sulfhydrolase / O-acetyl-L-serine sulfhydrolase	SO:0001217, UniRef:UniRef50_A0A212LVL2
contig_77	cds	1063	1872	-	MFADOM_00188		hypothetical protein	PFAM:PF00571.33
contig_78	cds	159	1106	+	MFADOM_00189		Cysteine synthase	SO:0001217, UniRef:UniRef50_A0A9E9C628
contig_78	cds	1196	1909	+	MFADOM_00190		hypothetical protein	PFAM:PF00132.30
contig_78	cds	1919	2302	+	MFADOM_00191		hypothetical protein	PFAM:PF01381.28
contig_78	tRNA	2356	2427	+	MFADOM_00192	trnC	tRNA-Cys(gca)	SO:0000258
contig_80	cds	202	675	-	MFADOM_00193		hypothetical protein	PFAM:PF01047.28, PFAM:PF13463.12, PFAM:PF22381.2
contig_80	cds	833	1102	-	MFADOM_00194		hypothetical protein	PFAM:PF00736.24
contig_80	cds	1127	1288	-	MFADOM_00195		hypothetical protein	PFAM:PF07754.17
contig_80	cds	1289	1861	-	MFADOM_00196		hypothetical protein	
contig_80	cds	2013	2195	-	MFADOM_00197		hypothetical protein	
contig_81	cds	45	677	+	MFADOM_00198		hypothetical protein	
contig_81	cds	677	1336	+	MFADOM_00199		hypothetical protein	
contig_82	cds	17	745	+	MFADOM_00200		FMN-binding glutamate synthase family protein	SO:0001217, UniRef:UniRef50_UPI00272AF73F
contig_82	cds	960	1541	+	MFADOM_00201		(S)-2-hydroxypropylphosphonic acid epoxidase	SO:0001217, UniRef:UniRef50_A0A1Q2HMK7
contig_82	cds	2410	2709	-	MFADOM_00202		hypothetical protein	
contig_83	cds	24	296	+	MFADOM_00203		hypothetical protein	
contig_83	cds	274	1086	-	MFADOM_00204		hypothetical protein	
contig_84	cds	78	911	-	MFADOM_00205		hypothetical protein	
contig_84	cds	924	1847	-	MFADOM_00206		Branched-chain-amino-acid aminotransferase	SO:0001217, UniRef:UniRef50_A0A537X7K9
contig_85	cds	10	1203	+	MFADOM_00207		hypothetical protein	
contig_88	cds	7	801	+	MFADOM_00208		hypothetical protein	
contig_88	cds	978	1367	+	MFADOM_00209		hypothetical protein	PFAM:PF01989.22
contig_88	cds	1382	2605	+	MFADOM_00210		hypothetical protein	PFAM:PF01979.26, PFAM:PF07969.17
contig_88	cds	2688	2876	-	MFADOM_00211		hypothetical protein	
contig_89	cds	106	978	+	MFADOM_00212		hypothetical protein	
contig_90	cds	706	1215	-	MFADOM_00213		hypothetical protein	PFAM:PF13240.11
contig_91	cds	1126	2436	-	MFADOM_00214		hypothetical protein	PFAM:PF01071.24, PFAM:PF02843.22, PFAM:PF02844.21
contig_91	cds	2587	2733	-	MFADOM_00215		hypothetical protein	
contig_92	cds	200	658	-	MFADOM_00216		hypothetical protein	PFAM:PF01467.32
contig_92	cds	783	4121	-	MFADOM_00217		hypothetical protein	PFAM:PF01841.26, PFAM:PF02369.22, PFAM:PF09134.16, PFAM:PF09373.15, PFAM:PF11774.14, PFAM:PF13620.12, PFAM:PF16640.11, PFAM:PF17789.7, PFAM:PF24025.1
contig_92	cds	4655	6199	+	MFADOM_00218		hypothetical protein	PFAM:PF04055.27, PFAM:PF19864.4
contig_92	cds	6258	7370	+	MFADOM_00219		hypothetical protein	PFAM:PF00155.27, PFAM:PF00266.25, PFAM:PF01041.23, PFAM:PF01053.26
contig_92	cds	7374	8279	+	MFADOM_00220		hypothetical protein	PFAM:PF16916.10
contig_93	cds	98	352	+	MFADOM_00221		hypothetical protein	
contig_94	cds	847	1095	-	MFADOM_00222		hypothetical protein	
contig_95	cds	8	223	+	MFADOM_00223		hypothetical protein	
contig_95	cds	540	1838	+	MFADOM_00224		O-acetyl-L-homoserine sulfhydrylase 1	SO:0001217, UniRef:UniRef50_Q5SK88
contig_95	cds	1870	3057	+	MFADOM_00225	iscS	Cysteine desulfurase IscS	SO:0001217, UniRef:UniRef50_A5I4Z9
contig_95	cds	3073	3441	+	MFADOM_00226	nifU	NIF system FeS cluster assembly NifU N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K8JIH9
contig_96	cds	485	1189	+	MFADOM_00227		hypothetical protein	
contig_97	cds	147	554	-	MFADOM_00228		hypothetical protein	
contig_97	cds	660	1502	-	MFADOM_00229		hypothetical protein	PFAM:PF00493.29, PFAM:PF17855.7, PFAM:PF21120.3
contig_98	cds	474	1691	+	MFADOM_00230		hypothetical protein	
contig_98	cds	1711	2184	+	MFADOM_00231		hypothetical protein	PFAM:PF01750.23
contig_98	cds	2184	3014	+	MFADOM_00232		hypothetical protein	PFAM:PF00037.32, PFAM:PF01058.29, PFAM:PF12838.12, PFAM:PF13237.11
contig_100	cds	172	468	+	MFADOM_00233		hypothetical protein	PFAM:PF03992.22
contig_100	cds	663	959	+	MFADOM_00234		hypothetical protein	
contig_100	cds	970	1314	+	MFADOM_00235		hypothetical protein	
contig_101	cds	742	921	+	MFADOM_00236		hypothetical protein	
contig_101	cds	1453	1653	+	MFADOM_00237		hypothetical protein	
contig_102	cds	180	1292	+	MFADOM_00238		hypothetical protein	PFAM:PF21436.2
contig_104	cds	90	383	+	MFADOM_00239		hypothetical protein	PFAM:PF01558.24
contig_104	cds	409	651	+	MFADOM_00240	porD	Pyruvate synthase subunit PorD	SO:0001217, UniRef:UniRef50_A0A285GZ84
contig_104	cds	663	1808	+	MFADOM_00241		hypothetical protein	PFAM:PF02780.25, PFAM:PF17147.9
contig_105	cds	515	751	+	MFADOM_00242		hypothetical protein	
contig_106	cds	91	396	+	MFADOM_00243		hypothetical protein	PFAM:PF08979.16
contig_106	cds	405	1349	+	MFADOM_00244		hypothetical protein	PFAM:PF01717.24
contig_106	cds	1353	2105	-	MFADOM_00245		uroporphyrinogen-III C-methyltransferase	SO:0001217, UniRef:UniRef50_A0A7C3L1P3
contig_107	cds	217	1158	+	MFADOM_00246		hypothetical protein	
contig_107	cds	1158	2024	+	MFADOM_00247		hypothetical protein	
contig_107	cds	2021	2650	-	MFADOM_00248		hypothetical protein	
contig_108	cds	441	701	-	MFADOM_00249		hypothetical protein	
contig_109	cds	46	369	+	MFADOM_00250		hypothetical protein	
contig_109	cds	375	845	+	MFADOM_00251		hypothetical protein	PFAM:PF00196.25, PFAM:PF01978.25, PFAM:PF02796.21, PFAM:PF08281.18, PFAM:PF12840.13, PFAM:PF13384.12, PFAM:PF13518.12
contig_109	cds	1106	1234	+	MFADOM_00252		hypothetical protein	
contig_109	cds	1634	2509	-	MFADOM_00253		hypothetical protein	
contig_110	cds	12	1226	+	MFADOM_00254		hypothetical protein	PFAM:PF01588.26, PFAM:PF19303.5
contig_111	cds	655	765	+	MFADOM_00255		hypothetical protein	PFAM:PF01881.21
contig_111	cds	805	1080	-	MFADOM_00256		hypothetical protein	
contig_113	cds	2	889	+	MFADOM_00257		hypothetical protein	PFAM:PF01061.29, PFAM:PF12679.13
contig_115	cds	147	482	+	MFADOM_00258		hypothetical protein	
contig_115	cds	475	753	+	MFADOM_00259		hypothetical protein	
contig_115	cds	750	1223	+	MFADOM_00260		hypothetical protein	
contig_115	cds	1233	1481	+	MFADOM_00261		hypothetical protein	
contig_115	cds	1492	2907	+	MFADOM_00262		hypothetical protein	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13370.11, PFAM:PF13459.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF13746.11, PFAM:PF14697.11
contig_116	cds	1085	1396	-	MFADOM_00263		hypothetical protein	PFAM:PF08241.18
contig_117	cds	67	804	+	MFADOM_00264		hypothetical protein	PFAM:PF03464.20, PFAM:PF03465.20
contig_117	cds	952	1194	-	MFADOM_00265		hypothetical protein	
contig_117	cds	1229	1516	-	MFADOM_00266		hypothetical protein	
contig_118	cds	358	1611	-	MFADOM_00267		hypothetical protein	
contig_118	cds	1621	2037	-	MFADOM_00268		hypothetical protein	PFAM:PF22617.1
contig_119	cds	316	657	-	MFADOM_00269		UPF0145 protein SCO3412	SO:0001217, UniRef:UniRef50_Q9X8J2
contig_120	cds	538	1497	+	MFADOM_00270		hypothetical protein	
contig_120	cds	1501	1710	+	MFADOM_00271		hypothetical protein	
contig_120	cds	2004	3389	+	MFADOM_00272		hypothetical protein	PFAM:PF12176.13
contig_120	cds	3408	4235	+	MFADOM_00273		hypothetical protein	PFAM:PF02310.24, PFAM:PF02607.22
contig_121	cds	111	1421	-	MFADOM_00274		hypothetical protein	PFAM:PF02153.23, PFAM:PF03446.21, PFAM:PF20463.3
contig_122	cds	17	238	+	MFADOM_00275		hypothetical protein	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF14697.11
contig_122	cds	243	1289	+	MFADOM_00276		hypothetical protein	
contig_123	cds	119	1276	+	MFADOM_00277		hypothetical protein	PFAM:PF00070.33, PFAM:PF02852.28, PFAM:PF07992.20
contig_124	cds	53	922	-	MFADOM_00278		hypothetical protein	
contig_124	cds	1008	1364	-	MFADOM_00279		hypothetical protein	PFAM:PF00117.34, PFAM:PF07722.19
contig_125	cds	131	415	+	MFADOM_00280		hypothetical protein	
contig_125	cds	418	1182	+	MFADOM_00281		hypothetical protein	
contig_125	cds	1207	1467	+	MFADOM_00282		hypothetical protein	
contig_125	cds	1480	2205	+	MFADOM_00283		hypothetical protein	PFAM:PF00181.29, PFAM:PF03947.24
contig_125	cds	2221	2631	+	MFADOM_00284		hypothetical protein	PFAM:PF00203.26
contig_125	cds	2644	3108	+	MFADOM_00285		hypothetical protein	PFAM:PF00237.24
contig_125	cds	3108	3860	+	MFADOM_00286		hypothetical protein	PFAM:PF00189.25, PFAM:PF07650.23
contig_125	cds	3899	4105	+	MFADOM_00287		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_A0A9E5Y480
contig_125	cds	4106	4447	+	MFADOM_00288		hypothetical protein	PFAM:PF01253.27
contig_125	cds	4521	4799	+	MFADOM_00289		hypothetical protein	
contig_125	cds	4813	5130	+	MFADOM_00290		hypothetical protein	PFAM:PF00366.26
contig_126	cds	228	1211	+	MFADOM_00291		hypothetical protein	
contig_127	cds	15	755	+	MFADOM_00292		hypothetical protein	PFAM:PF22090.1
contig_127	cds	986	1264	+	MFADOM_00293		hypothetical protein	
