# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_4	cds	3110	4453	-	BJCDML_00019		Multidrug-efflux transporter	RefSeq:WP_057253230.1, SO:0001217, UniParc:UPI0006BF8EED, UniRef:UniRef100_A0A174QI66, UniRef:UniRef50_Q8A163, UniRef:UniRef90_A0A174F2R4
contig_4	cds	4455	5693	-	BJCDML_00020		Insulinase family protein	EC:3.4.24.-, KEGG:K07263, SO:0001217, UniRef:UniRef50_I9ANE6, UniRef:UniRef90_A0A139KFZ6
contig_4	cds	5718	6557	-	BJCDML_00021		Peptidyl-prolyl cis-trans isomerase	RefSeq:WP_035450289.1, SO:0001217, UniParc:UPI0004D45817, UniRef:UniRef100_A0A139KG88, UniRef:UniRef50_A0A316MWQ2, UniRef:UniRef90_R9HRV9
contig_4	cds	6651	8078	+	BJCDML_00022	hydG	Two-component system, NtrC family, response regulator HydG	RefSeq:WP_309466841.1, SO:0001217, UniParc:UPI0028446C0F, UniRef:UniRef100_UPI0028446C0F, UniRef:UniRef50_K9DV30, UniRef:UniRef90_R9HRT1
contig_4	cds	8301	8483	+	BJCDML_00023		TonB-dependent receptor	RefSeq:WP_005828596.1, SO:0001217, UniParc:UPI00015BED6D, UniRef:UniRef100_R9HSE7, UniRef:UniRef50_A0A413X0A3, UniRef:UniRef90_A0A413X0A3
contig_4	cds	8577	11114	-	BJCDML_00024		Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	RefSeq:WP_057253232.1, SO:0001217, UniParc:UPI0006C48B65, UniRef:UniRef100_A0A174I6R9, UniRef:UniRef50_U6RFG7, UniRef:UniRef90_R9HRW7
contig_4	cds	11125	11796	-	BJCDML_00025		Ribosomal large subunit pseudouridine synthase D	RefSeq:WP_005828600.1, SO:0001217, UniParc:UPI00015BED6F, UniRef:UniRef100_R9HRU1, UniRef:UniRef50_A0A1V6CQF7, UniRef:UniRef90_A0A174F7A9
contig_4	cds	11889	12635	-	BJCDML_00026	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	COG:COG1028, COG:I, EC:1.1.1.100, GO:0004316, GO:0006633, GO:0051287, RefSeq:WP_005828602.1, SO:0001217, UniParc:UPI00015BED70, UniRef:UniRef100_R9HS89, UniRef:UniRef50_A0A844F458, UniRef:UniRef90_A0A380ZBD1
contig_4	cds	12667	13251	-	BJCDML_00027		HTH tetR-type domain-containing protein	RefSeq:WP_005828604.1, SO:0001217, UniParc:UPI00015BED71, UniRef:UniRef100_A0A078RUV4, UniRef:UniRef50_U6RFI7, UniRef:UniRef90_R9I018
contig_4	tRNA	13490	13562	+	BJCDML_00028	trnfM	tRNA-fMet(cat)	SO:0000266
contig_4	cds	14204	15514	-	BJCDML_00029		Anaerobic C4-dicarboxylate transporter	RefSeq:WP_117713901.1, SO:0001217, UniParc:UPI000E43A156, UniRef:UniRef100_A0A414IFD9, UniRef:UniRef50_P44855, UniRef:UniRef90_A0A174V3A9
contig_4	cds	15567	16400	-	BJCDML_00030		Auto-transporter adhesin head GIN domain-containing protein	RefSeq:WP_005828612.1, SO:0001217, UniParc:UPI00015BED76, UniRef:UniRef100_A0A139KG04, UniRef:UniRef50_R9HRV0, UniRef:UniRef90_R9HRV0
contig_4	cds	16413	16781	-	BJCDML_00031		HTH gntR-type domain-containing protein	RefSeq:WP_005828614.1, SO:0001217, UniParc:UPI00015BED77, UniRef:UniRef100_R9HS97, UniRef:UniRef50_K0X401, UniRef:UniRef90_R9HS97
contig_4	cds	16784	17614	-	BJCDML_00032		Transmembrane protein	RefSeq:WP_117713902.1, SO:0001217, UniParc:UPI000E43AF30, UniRef:UniRef100_A0A3A5RV71, UniRef:UniRef50_F3PRG9, UniRef:UniRef90_R9I026
contig_4	cds	17614	18465	-	BJCDML_00033		ABC transporter related protein	RefSeq:WP_005828621.1, SO:0001217, UniParc:UPI00015BED79, UniRef:UniRef100_R9HSF9, UniRef:UniRef50_U6RDF4, UniRef:UniRef90_A0A174F7T1
contig_4	cds	18712	19635	+	BJCDML_00034		HTH araC/xylS-type domain-containing protein	KEGG:K18954, RefSeq:WP_008665930.1, SO:0001217, UniParc:UPI0001EFFD5E, UniRef:UniRef100_A0A078RVK6, UniRef:UniRef50_R9HRX9, UniRef:UniRef90_R9HRX9
contig_4	cds	19683	21116	-	BJCDML_00035		Tetratricopeptide repeat protein	SO:0001217, UniParc:UPI000335B0EF, UniRef:UniRef100_R9HRV5, UniRef:UniRef50_A0A926IPZ1, UniRef:UniRef90_R9HRV5
contig_4	cds	21134	22084	-	BJCDML_00036		Phosphate transport system substrate-binding protein	RefSeq:WP_005828635.1, SO:0001217, UniParc:UPI00015BED7D, UniRef:UniRef100_R9HSA2, UniRef:UniRef50_K9DYF9, UniRef:UniRef90_R9HSA2
contig_4	cds	22096	22911	-	BJCDML_00037	tonB	TonB family domain-containing protein	KEGG:K03832, RefSeq:WP_005828639.1, SO:0001217, UniParc:UPI00015BED7E, UniRef:UniRef100_R9I030, UniRef:UniRef50_F5IW74, UniRef:UniRef90_R9I030
contig_4	cds	22940	23590	-	BJCDML_00038	exbD	Biopolymer transporter ExbD	RefSeq:WP_009037284.1, SO:0001217, UniParc:UPI0001BEEB11, UniRef:UniRef100_A0AB37L3J8, UniRef:UniRef50_L1MBT3, UniRef:UniRef90_R9HSG1
contig_4	cds	23630	24235	-	BJCDML_00039	exbD	Biopolymer transporter ExbD	RefSeq:WP_005828648.1, SO:0001217, UniParc:UPI00015BEE50, UniRef:UniRef100_R9HRY3, UniRef:UniRef50_K9DTU3, UniRef:UniRef90_K9DTU3
contig_4	cds	24329	25141	-	BJCDML_00040		MotA/TolQ/ExbB proton channel domain-containing protein	RefSeq:WP_005828650.1, SO:0001217, UniParc:UPI00015BEE51, UniRef:UniRef100_R9HRV8, UniRef:UniRef50_G5GBN9, UniRef:UniRef90_K9EGR0
contig_4	cds	25341	25787	-	BJCDML_00041		Lipoprotein	RefSeq:WP_005828652.1, SO:0001217, UniParc:UPI00015BED7F, UniRef:UniRef100_R9HSA6, UniRef:UniRef50_A0A414MC60, UniRef:UniRef90_R9HSA6
contig_5	cds	225	671	+	BJCDML_00042	mobA	MobA protein	RefSeq:WP_005643552.1, SO:0001217, UniParc:UPI0001655431, UniRef:UniRef100_A0AAW6I6R1, UniRef:UniRef50_I9S2D2, UniRef:UniRef90_I9S2D2
contig_5	cds	583	1101	-	BJCDML_00043		hypothetical protein	
contig_6	cds	74	1123	+	BJCDML_00044		Major fimbrial subunit protein N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_B3JH58, UniRef:UniRef90_A0A7J5L0D6
contig_6	cds	1191	2096	+	BJCDML_00045		FimB/Mfa2 family fimbrial subunit	SO:0001217, UniRef:UniRef50_F9Z4I4, UniRef:UniRef90_K0X373
contig_7	cds	17	1141	+	BJCDML_00046		Miniconductance mechanosensitive channel	KEGG:K16053, SO:0001217, UniRef:UniRef50_A0A1F3LE73, UniRef:UniRef90_R9HR71
contig_7	cds	1477	1902	+	BJCDML_00047		HU domain-containing protein	RefSeq:WP_117713615.1, SO:0001217, UniParc:UPI000E42E04F, UniRef:UniRef100_A0A414ILT9, UniRef:UniRef50_I9BP96, UniRef:UniRef90_R9HR99
contig_7	cds	2023	2355	-	BJCDML_00048		hypothetical protein	
contig_8	cds	985	1086	+	BJCDML_00049		hypothetical protein	
contig_9	cds	2	604	+	BJCDML_00050		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_A0A9D9VJD5
contig_9	cds	622	2757	-	BJCDML_00051		Tex-like protein	KEGG:K06959, RefSeq:WP_117713977.1, SO:0001217, UniParc:UPI000E43C0A3, UniRef:UniRef100_A0A3A5RU49, UniRef:UniRef50_A0A1M7THP2, UniRef:UniRef90_A0A174TAW9
contig_9	cds	2878	4788	+	BJCDML_00052		histidine kinase	SO:0001217, UniParc:UPI000E429742, UniRef:UniRef100_A0A413XIX4, UniRef:UniRef50_H1DL82, UniRef:UniRef90_A0A174LLR7
contig_9	cds	4815	6560	+	BJCDML_00053		Bifunctional metallophosphatase/5'-nucleotidase	RefSeq:WP_009036858.1, SO:0001217, UniParc:UPI0001BEE250, UniRef:UniRef100_A0A414IPB8, UniRef:UniRef50_A0A9D2HPH0, UniRef:UniRef90_A0A139JTZ7
contig_9	cds	6606	6944	+	BJCDML_00054		DUF4198 domain-containing protein	RefSeq:WP_009036859.1, SO:0001217, UniParc:UPI0001BEE251, UniRef:UniRef100_A0A174LSM6, UniRef:UniRef50_E5WV92, UniRef:UniRef90_A0A174TUC8
contig_9	cds	7096	9420	+	BJCDML_00055		Iron complex outermembrane recepter protein	RefSeq:WP_009036860.1, SO:0001217, UniParc:UPI0001BEE252, UniRef:UniRef100_A0A414IPC4, UniRef:UniRef50_U6RER1, UniRef:UniRef90_R9HVC9
contig_9	cds	9495	10373	+	BJCDML_00056		HTH araC/xylS-type domain-containing protein	KEGG:K18954, RefSeq:WP_009036861.1, SO:0001217, UniParc:UPI0001BEE253, UniRef:UniRef100_A0A174LLG1, UniRef:UniRef50_R9I3E6, UniRef:UniRef90_R9I3E6
contig_9	cds	10436	11197	+	BJCDML_00057		Creatininase family protein	SO:0001217, UniRef:UniRef50_A0A380YMY8, UniRef:UniRef90_A0A174TAV0
contig_9	cds	11385	11807	-	BJCDML_00058		BT0820 family HAD-type phosphatase	EC:3.1.-.-, RefSeq:WP_035448084.1, SO:0001217, UniParc:UPI0004D80FB5, UniRef:UniRef100_A0A396CIL3, UniRef:UniRef50_F9D5U7, UniRef:UniRef90_R9HV66
contig_9	cds	11847	13151	-	BJCDML_00059		Carboxypeptidase regulatory-like domain-containing protein	RefSeq:WP_005836104.1, SO:0001217, UniParc:UPI000268E5F3, UniRef:UniRef100_A0A413XIX2, UniRef:UniRef50_R9HV68, UniRef:UniRef90_R9HV68
contig_9	cds	13193	14416	-	BJCDML_00060		DUF940 domain-containing protein	SO:0001217, UniRef:UniRef50_Q64S54, UniRef:UniRef90_A0A078S0H6
contig_9	cds	14482	15192	-	BJCDML_00061	yjbH	YjbH domain-containing protein	RefSeq:WP_057088217.1, SO:0001217, UniParc:UPI0006C6A393, UniRef:UniRef100_A0A3A6A8G5, UniRef:UniRef50_Q64S55, UniRef:UniRef90_A0A3A6A8G5
contig_9	cds	15186	16292	-	BJCDML_00062	gmd	GDP-mannose 4,6-dehydratase	EC:4.2.1.47, GO:0000271, GO:0008446, GO:0019673, KEGG:K01711, RefSeq:WP_057088219.1, SO:0001217, UniParc:UPI0006BF1030, UniRef:UniRef100_A0A174GLH5, UniRef:UniRef50_Q1ZXF7, UniRef:UniRef90_A0A173YRZ1
contig_9	cds	16325	17044	-	BJCDML_00063		Putative acetyltransferase/glucosyltransferase	EC:2.4.1.187, KEGG:K05946, RefSeq:WP_117589197.1, SO:0001217, UniParc:UPI000E40AE17, UniRef:UniRef100_A0A414IP55, UniRef:UniRef50_A0AAN3AA18, UniRef:UniRef90_A0A174GNI0
contig_9	cds	17056	17202	+	BJCDML_00064		hypothetical protein	SO:0001217, UniParc:UPI0006C21715, UniRef:UniRef100_A0A174GMF5, UniRef:UniRef50_A0A174GMF5, UniRef:UniRef90_A0A174GMF5
contig_9	cds	17199	18299	-	BJCDML_00065	wcaG	GDP-L-fucose synthase	COG:COG0451, COG:M, EC:1.1.1.271, KEGG:K02377, RefSeq:WP_057281820.1, SO:0001217, UniParc:UPI0006C59F37, UniRef:UniRef100_A0A174T5W3, UniRef:UniRef50_A0A380YL85, UniRef:UniRef90_A0A174U1G0
contig_9	cds	18336	19445	-	BJCDML_00066		Putative glycosyltransferase	RefSeq:WP_035448097.1, SO:0001217, UniParc:UPI0005546AAE, UniRef:UniRef100_A0AAE4LA81, UniRef:UniRef50_A0A174GRS8, UniRef:UniRef90_A0A174GRS8
contig_9	cds	19571	20527	-	BJCDML_00067		Glycosyl transferase 2	RefSeq:WP_035448099.1, SO:0001217, UniParc:UPI0004D86F24, UniRef:UniRef100_A0A174TBE1, UniRef:UniRef50_A0A174TBE1, UniRef:UniRef90_A0A174TBE1
contig_9	cds	20534	21658	-	BJCDML_00068		Polysaccharide pyruvyl transferase	RefSeq:WP_035448100.1, SO:0001217, UniParc:UPI0004D7C145, UniRef:UniRef100_A0A174TBY0, UniRef:UniRef50_A0A174GS94, UniRef:UniRef90_A0A174TBY0
contig_9	cds	21664	22767	-	BJCDML_00069		4Fe-4S ferredoxin-type domain-containing protein	RefSeq:WP_080707052.1, SO:0001217, UniParc:UPI0004D8D0D1, UniRef:UniRef100_A0A414IP88, UniRef:UniRef50_A0A3A5PDU8, UniRef:UniRef90_A0A3A5PDU8
contig_9	cds	22764	23942	-	BJCDML_00070		Glycosyltransferase	RefSeq:WP_035448102.1, SO:0001217, UniParc:UPI0004DA585F, UniRef:UniRef100_A0A414IPB6, UniRef:UniRef50_R9I7Z8, UniRef:UniRef90_A0A414IPB6
contig_9	cds	23944	24915	-	BJCDML_00071		Acyltransferase	SO:0001217, UniRef:UniRef50_A0A3A5PB68, UniRef:UniRef90_A0A3A5PB68
contig_9	cds	24912	25910	-	BJCDML_00072		Acyltransferase	RefSeq:WP_035448107.1, SO:0001217, UniParc:UPI0004D7D39C, UniRef:UniRef100_A0A174TD35, UniRef:UniRef50_A0A174TD35, UniRef:UniRef90_A0A174TD35
contig_9	cds	25907	27109	-	BJCDML_00073		O-antigen ligase like membrane family protein	RefSeq:WP_035448108.1, SO:0001217, UniParc:UPI0004D7E49C, UniRef:UniRef100_A0A078S124, UniRef:UniRef50_A0A078S124, UniRef:UniRef90_A0A078S124
contig_10	cds	108	1007	+	BJCDML_00074		RHS repeat domain-containing protein	SO:0001217, UniRef:UniRef50_I9Q0M2, UniRef:UniRef90_UPI00232D07AA
contig_11	cds	282	488	+	BJCDML_00075		hypothetical protein	
contig_11	cds	509	2056	+	BJCDML_00076		RagB/SusD domain-containing protein	KEGG:K21572, RefSeq:WP_117588729.1, SO:0001217, UniParc:UPI000E4261E8, UniRef:UniRef100_A0A414IJD2, UniRef:UniRef50_R9I3R8, UniRef:UniRef90_R9I3R8
contig_11	cds	2078	3619	+	BJCDML_00077		DUF1593 domain-containing protein	RefSeq:WP_035447012.1, SO:0001217, UniParc:UPI0004D922F9, UniRef:UniRef100_A0A078S6Z3, UniRef:UniRef50_A0A359CD33, UniRef:UniRef90_R9I3N6
contig_11	cds	3655	4851	+	BJCDML_00078		Esterase	RefSeq:WP_035447009.1, SO:0001217, UniParc:UPI0004D4E650, UniRef:UniRef100_A0A414IJ78, UniRef:UniRef50_R7JH84, UniRef:UniRef90_R9I3W7
contig_11	cds	5642	5863	-	BJCDML_00079		hypothetical protein	
contig_12	cds	23	1342	+	BJCDML_00080		TonB-dependent receptor domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9D2GXJ2, UniRef:UniRef90_UPI00125D6C3C
contig_12	cds	1362	2996	+	BJCDML_00081		RagB/SusD domain-containing protein	KEGG:K21572, SO:0001217, UniParc:UPI00015BF131, UniRef:UniRef100_R9HRN6, UniRef:UniRef50_R9HRN6, UniRef:UniRef90_R9HRN6
contig_12	cds	3028	3804	+	BJCDML_00082		DUF1735 domain-containing protein	RefSeq:WP_117945481.1, SO:0001217, UniParc:UPI000E4A5367, UniRef:UniRef100_A0A414EYD1, UniRef:UniRef50_R9HS63, UniRef:UniRef90_R9HS63
contig_12	cds	3992	5248	+	BJCDML_00083	hflX	GTPase HflX	COG:COG2262, COG:J, GO:0005525, RefSeq:WP_009037207.1, SO:0001217, UniParc:UPI0001BEE9F8, UniRef:UniRef100_R9HRY9, UniRef:UniRef50_W8F355, UniRef:UniRef90_A0A380ZQK5
contig_12	cds	5350	7341	+	BJCDML_00084		DUF6819 domain-containing protein	RefSeq:WP_272195960.1, SO:0001217, UniParc:UPI00232D39A2, UniRef:UniRef100_A0AAW6GAJ6, UniRef:UniRef50_A6LH30, UniRef:UniRef90_E6SSU1
contig_14	cds	65	1285	-	BJCDML_00085		ATP-binding protein	KEGG:K07133, RefSeq:WP_005830138.1, SO:0001217, UniParc:UPI00015BF6F7, UniRef:UniRef100_A0A174RAJ6, UniRef:UniRef50_A0A0P0GP79, UniRef:UniRef90_A0A174RAJ6
contig_15	cds	350	853	+	BJCDML_00086		hypothetical protein	
contig_15	cds	961	2016	-	BJCDML_00087	lacI	LacI family transcriptional regulator	RefSeq:WP_008664333.1, SO:0001217, UniParc:UPI0001EFF8F4, UniRef:UniRef100_A0A174CYZ6, UniRef:UniRef50_U6RGL3, UniRef:UniRef90_A0A174LI72
contig_15	cds	2358	3383	+	BJCDML_00088	rbsK	2-dehydro-3-deoxygluconokinase	COG:COG0524, COG:G, RefSeq:WP_008664335.1, SO:0001217, UniParc:UPI0001BEEEB6, UniRef:UniRef100_A0A174VHS1, UniRef:UniRef50_A0A0P0GXY0, UniRef:UniRef90_A0A125MEX7
contig_15	cds	3462	3794	+	BJCDML_00089		Four helix bundle protein	SO:0001217, UniParc:UPI00033AECF5, UniRef:UniRef100_A0A1Q6HQI7, UniRef:UniRef50_A0A0L8VD93, UniRef:UniRef90_A0A1Q6HQI7
contig_15	cds	3901	4569	+	BJCDML_00090	eda	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	COG:COG0800, COG:G, EC:4.1.2.14, EC:4.1.3.16, EC:4.1.3.42, GO:0016829, KEGG:K01625, RefSeq:WP_005837350.1, SO:0001217, UniParc:UPI0001EFF8F5, UniRef:UniRef100_A0A139JYR0, UniRef:UniRef50_A0A380YKD2, UniRef:UniRef90_A0A380YKD2
contig_15	cds	5209	6381	+	BJCDML_00091		Glycosyltransferase 2-like domain-containing protein	RefSeq:WP_005827449.1, SO:0001217, UniParc:UPI00015BEE24, UniRef:UniRef100_A0A174VD39, UniRef:UniRef50_K9EN90, UniRef:UniRef90_R9HSC9
contig_15	cds	6426	8327	+	BJCDML_00092		asparagine synthase (glutamine-hydrolyzing)	EC:6.3.5.4, KEGG:K01953, RefSeq:WP_008664341.1, SO:0001217, UniParc:UPI0001EFF8F7, UniRef:UniRef100_A0A174R8A9, UniRef:UniRef50_A0A380YMX1, UniRef:UniRef90_A0A174K810
contig_15	cds	8344	9378	+	BJCDML_00093		Glycosyltransferases involved in cell wall biogenesis	RefSeq:WP_227239137.1, SO:0001217, UniParc:UPI0006C4DAB8, UniRef:UniRef100_A0A412ST14, UniRef:UniRef50_A0A449I699, UniRef:UniRef90_A0A174K9Y0
contig_15	cds	9385	10425	+	BJCDML_00094		Glycosyl transferase 2	RefSeq:WP_117713712.1, SO:0001217, UniParc:UPI000E43B46F, UniRef:UniRef100_A0A412ST23, UniRef:UniRef50_S3Y2D5, UniRef:UniRef90_A0A174D016
contig_15	cds	10437	11621	+	BJCDML_00095		Group 1 glycosyl transferase	RefSeq:WP_117713720.1, SO:0001217, UniParc:UPI000E44B99A, UniRef:UniRef100_A0A412ST26, UniRef:UniRef50_A0A174K3P1, UniRef:UniRef90_A0A174K3P1
contig_15	cds	11615	13150	-	BJCDML_00096		Sugar transporter	RefSeq:WP_117713711.1, SO:0001217, UniParc:UPI000E434ED0, UniRef:UniRef100_A0A412SSZ4, UniRef:UniRef50_K0X817, UniRef:UniRef90_A0A7J5HNK6
contig_15	cds	13245	14231	+	BJCDML_00097		Glycosyl transferase family 2	RefSeq:WP_005827468.1, SO:0001217, UniParc:UPI00015BEE2F, UniRef:UniRef100_A0A174RFI5, UniRef:UniRef50_A0A174RFI5, UniRef:UniRef90_A0A174RFI5
contig_15	cds	14228	15283	+	BJCDML_00098		Glycosyltransferase family 2 protein	RefSeq:WP_009038297.1, SO:0001217, UniParc:UPI0001BEEEBE, UniRef:UniRef100_A0A1Y3UWC2, UniRef:UniRef50_I9EXJ8, UniRef:UniRef90_A0A413XCI7
contig_15	cds	15307	16458	-	BJCDML_00099		DUF1703 domain-containing protein	RefSeq:WP_181980672.1, SO:0001217, UniParc:UPI0015F31BDC, UniRef:UniRef100_A0A174VHA1, UniRef:UniRef50_F3QWF7, UniRef:UniRef90_A0A174LFA4
contig_15	cds	16566	17009	-	BJCDML_00100		N-acetylmuramoyl-L-alanine amidase	RefSeq:WP_117713710.1, SO:0001217, UniParc:UPI000E43E574, UniRef:UniRef100_A0A412ST09, UniRef:UniRef50_A0A0A2ES90, UniRef:UniRef90_A0A174VCP4
contig_15	cds	17043	17156	-	BJCDML_00101		Smalltalk protein	RefSeq:WP_005837338.1, SO:0001217, UniParc:UPI000268E43E, UniRef:UniRef100_A0A7J5HMF6, UniRef:UniRef50_K9E5L0, UniRef:UniRef90_R9HTY9
contig_15	cds	17266	17781	-	BJCDML_00102		HU domain-containing protein	RefSeq:WP_117713709.1, SO:0001217, UniParc:UPI000E451BB1, UniRef:UniRef100_A0A412ST25, UniRef:UniRef50_E5WUW3, UniRef:UniRef90_R9I1P4
contig_15	cds	18189	18437	-	BJCDML_00103		DUF4248 domain-containing protein	RefSeq:WP_005827481.1, SO:0001217, UniParc:UPI00015BEE2E, UniRef:UniRef100_A0A174LJV1, UniRef:UniRef50_I9QF93, UniRef:UniRef90_R9HTV6
contig_15	cds	18569	19081	-	BJCDML_00104		hypothetical protein	
contig_16	cds	129	275	+	BJCDML_00105		Transposase	SO:0001217, UniRef:UniRef50_A0A7W6HUF5, UniRef:UniRef90_A0A174JH66
contig_16	cds	466	1446	+	BJCDML_00106		NAD-dependent epimerase/dehydratase family protein	RefSeq:WP_117713460.1, SO:0001217, UniParc:UPI000E43D2AE, UniRef:UniRef100_A0A6I0JB94, UniRef:UniRef50_A0A0P0GJJ2, UniRef:UniRef90_A0A6I0K2Q0
contig_17	cds	148	1077	+	BJCDML_00107	susD	SusD family	KEGG:K21572, RefSeq:WP_236253217.1, SO:0001217, UniParc:UPI001F2283AF, UniRef:UniRef100_A0A174VMB4, UniRef:UniRef50_K9EP93, UniRef:UniRef90_A0A174VMB4
contig_17	cds	1154	3127	+	BJCDML_00108		Glycoside hydrolase 97	RefSeq:WP_117713781.1, SO:0001217, UniParc:UPI000E440A10, UniRef:UniRef100_UPI000E440A10, UniRef:UniRef50_K9E979, UniRef:UniRef90_A0A174FI62
contig_17	cds	3134	4567	+	BJCDML_00109		DUF4185 domain-containing protein	EC:3.2.1.226, KEGG:K27495, RefSeq:WP_005825193.1, SO:0001217, UniParc:UPI00015BEA49, UniRef:UniRef100_A0A174H1L8, UniRef:UniRef50_K9E2V7, UniRef:UniRef90_A0A078SBQ7
contig_17	cds	4636	5577	-	BJCDML_00110	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_G5H8S8, UniRef:UniRef90_R9I2W2
contig_19	cds	239	667	-	BJCDML_00111	mobA	MobA protein	RefSeq:WP_005776212.1, SO:0001217, UniParc:UPI0001B490D1, UniRef:UniRef100_A0AAP8ZT68, UniRef:UniRef50_I9S2D2, UniRef:UniRef90_A0A401M172
contig_20	cds	35	3034	+	BJCDML_00112	secDF	protein translocase subunit SecDF	KEGG:K12257, RefSeq:WP_008662577.1, SO:0001217, UniParc:UPI0001EFFF33, UniRef:UniRef100_A0A174MP36, UniRef:UniRef50_A0A180FG51, UniRef:UniRef90_A0A174MDB0
contig_20	tRNA	3100	3171	-	BJCDML_00113	trnR	tRNA-Arg(cct)	SO:0001036
